Survey,State,6-Digit,County,Place,MSA/,PMSA,Ccity,Zip,Region,Division,Source,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units
Date,Code,ID,Code,Code,Cmsa,Code,Code,Code,Code,,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200001,06,106000,013,0706,7362,5775, ,94526      ,4,9,1,,Danville town,4,4,1915564,0,0,0,0,0,0,0,0,0
200001,06,107000,113,0715,6922,9270,1,95616      ,4,9,1,,Davis,28,28,5661429,0,0,0,0,0,0,0,0,0
200001,06,109000,015,    ,9999,9999, ,95531      ,4,9,1,,Del Norte County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,111000,029,0725,0680,9999, ,93215      ,4,9,1,,Delano,18,18,1489700,0,0,0,0,0,0,0,0,0
200001,06,112000,065,0765,4472,6780, ,92240      ,4,9,1,,Desert Hot Springs,1,1,87859,0,0,0,0,0,0,0,0,0
200001,06,113000,037,0771,4472,4480, ,91765      ,4,9,1,,Diamond Bar,2,2,2272000,0,0,0,0,0,0,0,0,0
200001,06,114000,107,0775,8780,9999, ,93618      ,4,9,1,,Dinuba,7,7,565073,0,0,0,0,0,0,0,0,0
200001,06,115000,095,0780,7362,8720, ,95620      ,4,9,1,,Dixon,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,118000,037,0795,4472,4480, ,90241      ,4,9,5,,Downey,1,1,217154,0,0,0,0,0,0,1,5,606352
200001,06,119000,037,0800,4472,4480, ,47132      ,4,9,5,,Duarte,3,3,348757,0,0,0,0,0,0,0,0,0
200001,06,120000,001,0802,7362,5775, ,94568      ,4,9,1,,Dublin,31,31,7065031,0,0,0,0,0,0,0,0,0
200001,06,122000,081,0827,7362,7360, ,94303      ,4,9,5,,East Palo Alto,1,1,107876,0,0,0,0,0,0,0,0,0
200001,06,123000,073,0850,7320,9999, ,92020      ,4,9,1,,El Cajon,25,25,3153354,0,0,0,0,0,0,0,0,0
200001,06,124000,025,0855,9999,9999, ,922444450  ,4,9,1,,El Centro,1,1,96232,0,0,0,0,0,0,0,0,0
200001,06,125000,013,0860,7362,5775, ,94530      ,4,9,5,,El Cerrito,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,126000,017,    ,6922,6920, ,95667      ,4,9,4,,El Dorado County Unincorporated Area,54,54,7506319,0,0,0,0,0,0,0,0,0
200001,06,127000,037,0880,4472,4480, ,91731      ,4,9,1,,El Monte,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,128000,037,0895,4472,4480, ,90245      ,4,9,5,,El Segundo,1,1,274154,0,0,0,0,0,0,0,0,0
200001,06,129000,001,0910,7362,5775, ,94608      ,4,9,1,,Emeryville,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,130000,073,0920,7320,9999, ,920243633  ,4,9,1,,Encinitas,59,59,11735254,0,0,0,0,0,0,0,0,0
200001,06,131000,077,0930,8120,9999, ,95320      ,4,9,1,,Escalon,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,132000,073,0935,7320,9999,1,92025      ,4,9,1,,Escondido,46,46,10999769,0,0,0,0,0,0,0,0,0
200001,06,133000,093,0940,9999,9999, ,96097      ,4,9,1,,Etna,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,134000,023,0945,9999,9999, ,95501      ,4,9,1,,Eureka,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,135000,107,0950,8780,9999, ,93221      ,4,9,1,,Exeter,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,136000,041,0955,7362,7360, ,94930      ,4,9,5,,Fairfax town,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,137000,095,0960,7362,8720,1,94533      ,4,9,1,,Fairfield,1,1,229450,0,0,0,0,0,0,0,0,0
200001,06,140000,111,1010,4472,8735, ,930151907  ,4,9,1,,Fillmore,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,141000,019,1015,2840,9999, ,93622      ,4,9,5,,Firebaugh,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,142000,067,1025,6922,6920, ,95630      ,4,9,1,,Folsom,38,38,9041008,0,0,0,0,0,0,0,0,0
200001,06,143000,071,1030,4472,6780, ,92335      ,4,9,1,,Fontana,224,224,47192238,0,0,0,0,0,0,0,0,0
200001,06,145000,093,1055,9999,9999, ,96097      ,4,9,1,,Fort Jones,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,146000,023,1060,9999,9999, ,95540      ,4,9,1,,Fortuna,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,147000,081,1062,7362,7360, ,94404      ,4,9,1,,Foster City,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,148000,059,1065,4472,5945, ,92708      ,4,9,5,,Fountain Valley,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,149000,019,1070,2840,9999, ,93625      ,4,9,1,,Fowler,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,150000,001,1080,7362,5775, ,94538      ,4,9,1,,Fremont,52,52,15963377,0,0,0,0,0,0,5,33,5620600
200001,06,151000,019,1090,2840,9999,1,937213604  ,4,9,4,,Fresno,34,34,4726201,0,0,0,0,0,0,0,0,0
200001,06,152000,019,    ,2840,9999, ,93721      ,4,9,4,,Fresno County Unincorporated Area,24,24,3336142,0,0,0,0,0,0,0,0,0
200001,06,153000,059,1095,4472,5945, ,92632      ,4,9,1,,Fullerton,26,26,5223510,0,0,0,0,0,0,0,0,0
200001,06,154000,067,1100,6922,6920, ,956322039  ,4,9,1,,Galt,7,7,822065,0,0,0,4,16,1079808,10,64,4319232
200001,06,155000,059,1110,4472,5945, ,92840      ,4,9,1,,Garden Grove,8,8,1029000,0,0,0,0,0,0,0,0,0
200001,06,156000,037,1105,4472,4480, ,90247      ,4,9,1,,Gardena,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,157000,085,1115,7362,7400,1,95020      ,4,9,1,,Gilroy,20,20,3207818,0,0,0,0,0,0,0,0,0
200001,06,158000,037,1130,4472,4480, ,91206      ,4,9,4,,Glendale,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,159000,037,1135,4472,4480, ,91741      ,4,9,1,,Glendora,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,161000,053,1140,7120,9999, ,93926      ,4,9,1,,Gonzales,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,162000,071,1147,4472,6780, ,923245295  ,4,9,1,,Grand Terrace,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,163000,057,1150,9999,9999, ,95945      ,4,9,5,,Grass Valley,2,2,253431,0,0,0,0,0,0,0,0,0
200001,06,164000,053,1160,7120,9999, ,93927      ,4,9,1,,Greenfield,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,165000,007,1170,1620,9999, ,95948      ,4,9,5,,Gridley,1,1,104063,0,0,0,0,0,0,0,0,0
200001,06,166000,079,1174,7460,9999, ,93483      ,4,9,1,,Grover Beach,5,5,763635,0,0,0,0,0,0,0,0,0
200001,06,169000,081,1195,7362,7360, ,94019      ,4,9,1,,Half Moon Bay,7,7,1745998,0,0,0,0,0,0,0,0,0
200001,06,170000,031,1200,9999,9999, ,93230      ,4,9,1,,Hanford,13,13,1465989,0,0,0,0,0,0,0,0,0
200001,06,171000,037,1217,4472,4480, ,47132      ,4,9,5,,Hawaiian Gardens,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,172000,037,1220,4472,4480, ,90250      ,4,9,1,,Hawthorne,1,1,167120,0,0,0,0,0,0,0,0,0
200001,06,173000,001,1225,7362,5775, ,94541      ,4,9,4,,Hayward,12,12,1668071,0,0,0,0,0,0,0,0,0
200001,06,174000,097,1230,7362,7500, ,95448      ,4,9,1,,Healdsburg,2,2,521144,0,0,0,0,0,0,0,0,0
200001,06,175000,065,1235,4472,6780,1,92343      ,4,9,4,,Hemet,17,17,2363100,0,0,0,0,0,0,0,0,0
200001,06,176000,013,1245,7362,5775, ,94547      ,4,9,1,,Hercules,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,177000,037,1250,4472,4480, ,90254      ,4,9,1,,Hermosa Beach,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,178000,071,1251,4472,6780, ,92345      ,4,9,1,,Hesperia,13,13,1932464,0,0,0,0,0,0,0,0,0
200001,06,179000,037,1252,4472,4480, ,91302      ,4,9,4,,Hidden Hills,1,1,139006,0,0,0,0,0,0,0,0,0
200001,06,180000,071,1260,4472,6780, ,92346      ,4,9,1,,Highland,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,181000,081,1265,7362,7360, ,94010      ,4,9,1,,Hillsborough town,1,1,825000,0,0,0,0,0,0,0,0,0
200001,06,182000,069,1270,9999,9999, ,95023      ,4,9,1,,Hollister,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,185000,023,    ,9999,9999, ,95501      ,4,9,5,,Humboldt County Unincorporated Area,15,15,1243519,0,0,0,1,4,171382,0,0,0
200001,06,186000,059,1300,4472,5945, ,92648      ,4,9,1,,Huntington Beach,33,33,8263347,0,0,0,0,0,0,0,0,0
200001,06,187000,037,1305,4472,4480, ,90255      ,4,9,1,,Huntington Park,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,188000,019,1310,2840,9999, ,93234      ,4,9,5,,Huron,1,1,66842,0,0,0,0,0,0,0,0,0
200001,06,189000,025,1317,9999,9999, ,92251      ,4,9,5,,Imperial,4,4,520531,0,0,0,0,0,0,1,5,157389
200001,06,190000,073,1320,7320,9999, ,92032      ,4,9,5,,Imperial Beach,1,1,172490,0,0,0,0,0,0,0,0,0
200001,06,191000,025,    ,9999,9999, ,92243      ,4,9,1,,Imperial County Unincorporated Area,2,2,391916,0,0,0,0,0,0,8,48,2801181
200001,06,192000,065,1327,4472,6780, ,92260      ,4,9,5,,Indian Wells,10,10,2864860,0,0,0,0,0,0,0,0,0
200001,06,193000,065,1330,4472,6780, ,92201      ,4,9,1,,Indio,26,26,3372600,0,0,0,0,0,0,0,0,0
200001,06,194000,037,1335,4472,4480, ,47132      ,4,9,5,,Industry,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,195000,037,1340,4472,4480, ,90301      ,4,9,1,,Inglewood,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,196000,027,    ,9999,9999, ,93514      ,4,9,5,,Inyo County Unincorporated Area,1,1,170848,0,0,0,0,0,0,0,0,0
200001,06,198000,059,1347,4472,5945,1,92714      ,4,9,1,,Irvine,62,62,10008902,0,0,0,0,0,0,0,0,0
200001,06,199000,037,1350,4472,4480, ,47132      ,4,9,5,,Irwindale,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,200000,067,1355,6922,6920, ,95641      ,4,9,5,,Isleton,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,202000,019,1390,2840,9999, ,936301799  ,4,9,5,,Kerman,4,4,305676,0,0,0,0,0,0,0,0,0
200001,06,203000,029,    ,0680,9999, ,93301      ,4,9,5,,Kern County Unincorporated Area,42,42,5325591,0,0,0,0,0,0,0,0,0
200001,06,204000,053,1400,7120,9999, ,93930      ,4,9,1,,King City,1,1,224839,0,0,0,0,0,0,0,0,0
200001,06,205000,031,    ,9999,9999, ,93230      ,4,9,1,,Kings County Unincorporated Area,3,3,420686,0,0,0,0,0,0,0,0,0
200001,06,206000,019,1405,2840,9999, ,93631      ,4,9,1,,Kingsburg,15,15,1496711,0,0,0,0,0,0,0,0,0
200001,06,207000,037,1410,4472,4480, ,47132      ,4,9,5,,La Canada Flintridge,2,2,824546,0,0,0,0,0,0,0,0,0
200001,06,208000,059,1428,4472,5945, ,90631      ,4,9,1,,La Habra,19,19,4663375,0,0,0,0,0,0,0,0,0
200001,06,209000,037,1429,4472,4480, ,90631      ,4,9,1,,La Habra Heights,1,1,117920,0,0,0,0,0,0,0,0,0
200001,06,210000,073,1460,7320,9999, ,92041      ,4,9,1,,La Mesa,5,5,919451,0,0,0,0,0,0,0,0,0
200001,06,211000,037,1462,4472,4480, ,47132      ,4,9,5,,La Mirada,3,3,515142,0,0,0,0,0,0,1,9,302590
200001,06,212000,059,1477,4472,5945, ,90623      ,4,9,1,,La Palma,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,213000,037,1480,4472,4480, ,47132      ,4,9,5,,La Puente,0,0,0,1,2,108193,0,0,0,0,0,0
200001,06,214000,065,1482,4472,6780, ,92253      ,4,9,1,,La Quinta,109,109,14031631,0,0,0,0,0,0,0,0,0
200001,06,215000,037,1500,4472,4480, ,91750      ,4,9,5,,La Verne,3,3,618880,0,0,0,0,0,0,0,0,0
200001,06,217000,059,1420,4472,5945, ,92651      ,4,9,1,,Laguna Beach,3,3,988650,0,0,0,0,0,0,0,0,0
200001,06,217500,059,1423,4472,5945, ,92653      ,4,9,4,,Laguna Hills,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,218000,059,1424,4472,5945, ,92656      ,4,9,1,,Laguna Niguel,4,4,1666656,0,0,0,0,0,0,0,0,0
200001,06,219000,033,    ,9999,9999, ,95453      ,4,9,1,,Lake County Unincorporated Area,9,9,1808804,0,0,0,0,0,0,0,0,0
200001,06,220000,065,1434,4472,6780, ,92330      ,4,9,1,,Lake Elsinore,5,5,948186,0,0,0,0,0,0,0,0,0
200001,06,220500,059,1435,4472,5945, ,92802      ,4,9,4,,Lake Forest,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,222000,037,1455,4472,4480, ,47132      ,4,9,5,,Lakewood,2,2,575990,0,0,0,0,0,0,0,0,0
200001,06,223000,037,1476,4472,4480,1,93534      ,4,9,1,,Lancaster,18,18,2554000,0,0,0,0,0,0,0,0,0
200001,06,224000,041,1485,7362,7360, ,949392035  ,4,9,1,,Larkspur,1,1,700000,0,0,0,0,0,0,0,0,0
200001,06,225000,035,    ,9999,9999, ,96130      ,4,9,5,,Lassen County Unincorporated Area,2,2,271859,0,0,0,0,0,0,0,0,0
200001,06,226000,077,1490,8120,9999, ,95330      ,4,9,1,,Lathrop,1,1,80402,0,0,0,0,0,0,0,0,0
200001,06,227000,037,1505,4472,4480, ,47132      ,4,9,5,,Lawndale,0,0,0,0,0,0,0,0,0,1,5,537631
200001,06,228000,073,1510,7320,9999, ,92045      ,4,9,1,,Lemon Grove,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,229000,031,1515,9999,9999, ,932452604  ,4,9,1,,Lemoore,6,6,614344,0,0,0,0,0,0,0,0,0
200001,06,230000,061,1535,6922,6920, ,95648      ,4,9,1,,Lincoln,113,113,15644193,0,0,0,0,0,0,0,0,0
200001,06,233000,001,1570,7362,5775, ,94550      ,4,9,1,,Livermore,60,60,15759019,2,4,309940,0,0,0,0,0,0
200001,06,234000,047,1575,4940,9999, ,95334      ,4,9,1,,Livingston,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,235000,077,1585,8120,9999,1,95241      ,4,9,1,,Lodi,15,15,2032568,0,0,0,0,0,0,0,0,0
200001,06,236000,071,1588,4472,6780, ,92408      ,4,9,5,,Loma Linda,2,2,482442,0,0,0,0,0,0,0,0,0
200001,06,237000,037,1590,4472,4480, ,47132      ,4,9,5,,Lomita,1,1,174791,0,0,0,0,0,0,0,0,0
200001,06,238000,083,1600,7480,9999,1,93438      ,4,9,5,,Lompoc,2,2,259436,0,0,0,0,0,0,0,0,0
200001,06,239000,037,1610,4472,4480,1,90802      ,4,9,1,,Long Beach,9,9,1359073,0,0,0,0,0,0,0,0,0
200001,06,240000,061,1612,6922,6920, ,95650      ,4,9,1,,Loomis town,1,1,256502,0,0,0,0,0,0,0,0,0
200001,06,241000,059,1615,4472,5945, ,90720      ,4,9,1,,Los Alamitos,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,242000,085,1620,7362,7400, ,94022      ,4,9,1,,Los Altos,2,2,783800,0,0,0,0,0,0,0,0,0
200001,06,243000,085,1625,7362,7400, ,94022      ,4,9,1,,Los Altos Hills town,3,3,1407250,0,0,0,0,0,0,0,0,0
200001,06,244000,037,1630,4472,4480,1,90012      ,4,9,4,,Los Angeles,97,97,13483573,19,38,3356047,5,18,1437346,15,787,47295906
200001,06,245000,037,    ,4472,4480, ,918031331  ,4,9,4,,Los Angeles County Unincorporated Area,133,133,18487786,0,0,0,2,6,479115,2,30,1802893
200001,06,246000,047,1635,4940,9999, ,93635      ,4,9,1,,Los Banos,18,18,2278550,0,0,0,0,0,0,0,0,0
200001,06,247000,085,1640,7362,7400, ,95030      ,4,9,1,,Los Gatos town,8,8,2017012,0,0,0,0,0,0,0,0,0
200001,06,249000,037,1660,4472,4480, ,90262      ,4,9,1,,Lynwood,1,1,121000,0,0,0,0,0,0,0,0,0
200001,06,250000,039,1680,2840,9999,1,93637      ,4,9,1,,Madera,12,12,1036473,0,0,0,0,0,0,0,0,0
200001,06,251000,039,    ,2840,9999, ,93637      ,4,9,1,,Madera County Unincorporated Area,20,20,1483809,0,0,0,0,0,0,0,0,0
200001,06,251500,037,1685,4472,4480, ,902654865  ,4,9,1,,Malibu,2,2,1124719,0,0,0,0,0,0,0,0,0
200001,06,253000,037,1690,4472,4480, ,90266      ,4,9,1,,Manhattan Beach,15,15,5032176,0,0,0,0,0,0,0,0,0
200001,06,254000,077,1695,8120,9999, ,95336      ,4,9,1,,Manteca,121,121,7823198,0,0,0,0,0,0,0,0,0
200001,06,256000,041,    ,7362,7360, ,94913      ,4,9,5,,Marin County Unincorporated Area,13,13,3387439,0,0,0,0,0,0,0,0,0
200001,06,257000,053,1705,7120,9999, ,93933      ,4,9,5,,Marina,1,1,142750,0,0,0,0,0,0,0,0,0
200001,06,258000,043,    ,9999,9999, ,95338      ,4,9,1,,Mariposa County,3,3,556230,0,0,0,0,0,0,0,0,0
200001,06,259000,013,1710,7362,5775, ,945532394  ,4,9,1,,Martinez,16,16,3442367,0,0,0,0,0,0,0,0,0
200001,06,261000,037,1730,4472,4480, ,90270      ,4,9,1,,Maywood,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,263000,045,    ,9999,9999, ,95482      ,4,9,1,,Mendocino County Unincorporated Area,11,11,808536,0,0,0,0,0,0,0,0,0
200001,06,264000,019,1740,2840,9999, ,93640      ,4,9,5,,Mendota,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,265000,081,1745,7362,7360, ,94025      ,4,9,1,,Menlo Park,2,2,926365,0,0,0,0,0,0,0,0,0
200001,06,266000,047,1750,4940,9999,1,95340      ,4,9,1,,Merced,8,8,825928,0,0,0,0,0,0,0,0,0
200001,06,267000,047,    ,4940,9999, ,95340      ,4,9,1,,Merced County Unincorporated Area,18,18,3113109,0,0,0,0,0,0,0,0,0
200001,06,268000,041,1765,7362,7360, ,94942      ,4,9,4,,Mill Valley,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,269000,081,1760,7362,7360, ,94030      ,4,9,1,,Millbrae,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,270000,085,1770,7362,7400, ,95035      ,4,9,1,,Milpitas,11,11,3843954,0,0,0,0,0,0,0,0,0
200001,06,271000,059,1786,4472,5945, ,92691      ,4,9,1,,Mission Viejo,26,26,3417227,0,0,0,5,15,1965102,0,0,0
200001,06,272000,099,1790,5170,9999,1,95353      ,4,9,5,,Modesto,49,49,6150340,1,2,124673,0,0,0,1,5,277887
200001,06,274000,051,    ,9999,9999, ,93517      ,4,9,5,,Mono County Unincorporated Area,2,2,277371,0,0,0,0,0,0,0,0,0
200001,06,275000,037,1800,4472,4480, ,91016      ,4,9,1,,Monrovia,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,276000,093,1805,9999,9999, ,96097      ,4,9,1,,Montague,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,277000,071,1815,4472,6780, ,91763      ,4,9,1,,Montclair,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,278000,085,1835,7362,7400, ,95030      ,4,9,1,,Monte Sereno,1,1,465932,0,0,0,0,0,0,0,0,0
200001,06,279000,037,1820,4472,4480, ,90640      ,4,9,1,,Montebello,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,280000,053,1825,7120,9999,1,93940      ,4,9,1,,Monterey,1,1,190345,0,0,0,0,0,0,0,0,0
200001,06,281000,053,    ,7120,9999, ,93902      ,4,9,1,,Monterey County Unincorporated Area,35,35,8489170,9,18,1833392,15,60,4167098,0,0,0
200001,06,282000,037,1830,4472,4480, ,91754      ,4,9,1,,Monterey Park,12,12,2473264,0,0,0,0,0,0,0,0,0
200001,06,283000,111,1840,4472,8735, ,93021      ,4,9,1,,Moorpark,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,285000,065,1849,4472,6780, ,925520805  ,4,9,1,,Moreno Valley,1,1,184419,0,0,0,0,0,0,0,0,0
200001,06,286000,085,1850,7362,7400, ,95037      ,4,9,1,,Morgan Hill,0,0,0,0,0,0,0,0,0,5,34,2162100
200001,06,287000,079,1855,7460,9999, ,93442      ,4,9,1,,Morro Bay,4,4,815710,0,0,0,0,0,0,0,0,0
200001,06,289000,085,1860,7362,7400, ,94039      ,4,9,1,,Mountain View,8,8,2136356,0,0,0,0,0,0,0,0,0
200001,06,290000,065,1877,4472,6780, ,92362      ,4,9,1,,Murrieta,1,1,280000,0,0,0,0,0,0,0,0,0
200001,06,291000,055,1884,7362,8720,1,94558      ,4,9,1,,Napa,10,10,1740737,0,0,0,0,0,0,0,0,0
200001,06,292000,055,    ,7362,8720, ,94559      ,4,9,1,,Napa County Unincorporated Area,4,4,1485103,0,0,0,0,0,0,0,0,0
200001,06,293000,073,1885,7320,9999, ,919504397  ,4,9,5,,National City,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,294000,071,1890,4472,6780, ,92363      ,4,9,1,,Needles,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,296000,057,    ,9999,9999, ,95959      ,4,9,1,,Nevada County Unincorporated Area,18,18,2938740,0,0,0,0,0,0,0,0,0
200001,06,297000,001,1900,7362,5775, ,94560      ,4,9,1,,Newark,1,1,228700,0,0,0,0,0,0,0,0,0
200001,06,298000,099,1910,5170,9999, ,95360      ,4,9,1,,Newman,6,6,726843,0,0,0,0,0,0,0,0,0
200001,06,299000,059,1915,4472,5945, ,92660      ,4,9,5,,Newport Beach,29,29,9071894,1,2,313902,0,0,0,1,5,459375
200001,06,300000,065,1919,4472,6780, ,91760      ,4,9,1,,Norco,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,301000,037,1950,4472,4480, ,90650      ,4,9,1,,Norwalk,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,302000,041,1955,7362,7360, ,94945      ,4,9,1,,Novato,3,3,1065531,0,0,0,0,0,0,0,0,0
200001,06,303000,099,1965,5170,9999, ,95361      ,4,9,1,,Oakdale,11,11,1582501,0,0,0,0,0,0,0,0,0
200001,06,304000,001,1970,7362,5775,1,94612      ,4,9,4,,Oakland,9,9,1251053,0,0,0,0,0,0,0,0,0
200001,06,305000,073,1990,7320,9999, ,92054      ,4,9,1,,Oceanside,45,45,9316067,0,0,0,0,0,0,0,0,0
200001,06,306000,111,1995,4472,8735, ,93023      ,4,9,1,,Ojai,1,1,330157,0,0,0,0,0,0,0,0,0
200001,06,307000,071,2005,4472,6780, ,91767      ,4,9,4,,Ontario,19,19,2641112,0,0,0,0,0,0,0,0,0
200001,06,308000,059,2015,4472,5945, ,92866      ,4,9,1,,Orange,1,1,69944,0,0,0,0,0,0,0,0,0
200001,06,309000,059,    ,4472,5945, ,92702      ,4,9,1,,Orange County Unincorporated Area,103,103,20935382,0,0,0,0,0,0,9,97,7354429
200001,06,310000,019,2020,2840,9999, ,93646      ,4,9,5,,Orange Cove,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,314000,111,2050,4472,8735, ,93030      ,4,9,5,,Oxnard,28,28,4630566,0,0,0,0,0,0,1,5,335587
200001,06,315000,053,2065,7120,9999, ,93950      ,4,9,1,,Pacific Grove,1,1,179000,0,0,0,0,0,0,0,0,0
200001,06,316000,081,2060,7362,7360, ,94044      ,4,9,1,,Pacifica,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,317000,065,2080,4472,6780,1,92260      ,4,9,1,,Palm Desert,52,52,18072259,0,0,0,0,0,0,0,0,0
200001,06,318000,065,2085,4472,6780,1,92263      ,4,9,4,,Palm Springs,4,4,556024,1,2,176634,0,0,0,0,0,0
200001,06,319000,037,2072,4472,4480, ,93550      ,4,9,4,,Palmdale,1,1,139006,0,0,0,0,0,0,0,0,0
200001,06,320000,085,2090,7362,7400,1,94301      ,4,9,1,,Palo Alto,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,321000,037,2095,4472,4480, ,90274      ,4,9,1,,Palos Verdes Estates,1,1,671696,0,0,0,0,0,0,0,0,0
200001,06,322000,007,2100,1620,9999,1,95969      ,4,9,1,,Paradise town,6,6,867035,0,0,0,0,0,0,0,0,0
200001,06,323000,037,2115,4472,4480, ,90723      ,4,9,5,,Paramount,1,1,66941,0,0,0,0,0,0,0,0,0
200001,06,324000,019,2120,2840,9999, ,93648      ,4,9,4,,Parlier,9,9,1251053,0,0,0,0,0,0,0,0,0
200001,06,325000,037,2125,4472,4480,1,91109      ,4,9,4,,Pasadena,2,2,278012,0,0,0,0,0,0,0,0,0
200001,06,326000,079,0885,7460,9999,1,93446      ,4,9,1,,Paso Robles,21,21,3174523,0,0,0,0,0,0,0,0,0
200001,06,327000,099,2130,5170,9999, ,95363      ,4,9,1,,Patterson,6,6,789191,0,0,0,0,0,0,0,0,0
200001,06,328000,065,2138,4472,6780, ,925702200  ,4,9,1,,Perris,6,6,715488,0,0,0,0,0,0,0,0,0
200001,06,329000,097,2140,7362,7500,1,94953      ,4,9,1,,Petaluma,18,18,3124779,0,0,0,0,0,0,0,0,0
200001,06,330000,037,2145,4472,4480, ,90660      ,4,9,1,,Pico Rivera,3,3,338318,0,0,0,0,0,0,0,0,0
200001,06,331000,001,2150,7362,5775, ,94611      ,4,9,5,,Piedmont,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,332000,013,2160,7362,5775, ,94564      ,4,9,1,,Pinole,1,1,247131,0,0,0,0,0,0,0,0,0
200001,06,333000,079,2170,7460,9999, ,93449      ,4,9,1,,Pismo Beach,1,1,245420,0,0,0,0,0,0,0,0,0
200001,06,334000,013,2175,7362,5775, ,94565      ,4,9,1,,Pittsburg,16,16,2947868,0,0,0,0,0,0,0,0,0
200001,06,335000,059,2195,4472,5945, ,92670      ,4,9,1,,Placentia,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,336000,061,    ,6922,6920, ,95603      ,4,9,1,,Placer County Unincorporated Area,36,36,7367507,0,0,0,0,0,0,0,0,0
200001,06,337000,017,2200,6922,6920, ,95667      ,4,9,1,,Placerville,1,1,96423,0,0,0,0,0,0,0,0,0
200001,06,338000,013,2210,7362,5775, ,94523      ,4,9,5,,Pleasant Hill,3,3,732888,0,0,0,0,0,0,0,0,0
200001,06,339000,001,2215,7362,5775, ,94566      ,4,9,1,,Pleasanton,12,12,5779622,0,0,0,0,0,0,0,0,0
200001,06,340000,063,    ,9999,9999, ,959716009  ,4,9,5,,Plumas County Unincorporated Area,6,6,648351,0,0,0,0,0,0,0,0,0
200001,06,343000,037,2230,4472,4480, ,91766      ,4,9,4,,Pomona,2,2,278012,0,0,0,0,0,0,0,0,0
200001,06,344000,111,2250,4472,8735, ,93041      ,4,9,1,,Port Hueneme,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,345000,107,2245,8780,9999,1,93257      ,4,9,1,,Porterville,12,12,958095,0,0,0,0,0,0,0,0,0
200001,06,347000,081,2257,7362,7360, ,94028      ,4,9,1,,Portola Valley town,0,0,0,0,0,0,0,0,0,0,0,0
200001,06,348000,073,2260,7320,9999, ,920740789  ,4,9,1,,Poway,11,11,5035726,0,0,0,0,0,0,0,0,0
