"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-03-31,"Chester","PA","Philadelphia",126,1607,0.00062266500622665,-0.000621890547263682,0.00500312695434647,15588
2018-03-31,"Sedgwick","KS","Wichita",127,742,-0.00268817204301075,-0.00402684563758389,0.0027027027027027,11968
2018-03-31,"Lake","IN","Chicago",128,1176,-0.00254452926208651,-0.0175438596491228,-0.0439024390243902,14668
2018-03-31,"Plymouth","MA","Boston",129,1763,-0.00395480225988701,-0.00955056179775281,0.0184864240323512,26833
2018-03-31,"Volusia","FL","Daytona Beach",130,1422,0.0120996441281139,0.025974025974026,0.0486725663716814,35786
2018-03-31,"Morris","NJ","New York",131,2318,0.0017286084701815,0.00476809709579541,0.00958188153310104,8552
2018-03-31,"Guilford","NC",,132,908,-0.0011001100110011,-0.00656455142231947,0.0145251396648045,23505
2018-03-31,"Dane","WI","Madison",133,1295,-0.00613967766692249,-0.00384615384615385,0.00778210116731518,33213
2018-03-31,"Sonoma","CA","Santa Rosa",134,2373,0.0158390410958904,0.0509300265721878,0.0631720430107527,23205
2018-03-31,"Spokane","WA","Spokane",135,965,0.00730688935281837,0.0168598524762908,0.0953461975028377,13155
2018-03-31,"Richmond","NY","New York",136,1957,0.00256147540983607,0.0129399585921325,-0.00153061224489796,45018
2018-03-31,"Onondaga","NY","Syracuse",137,927,0.00324675324675325,-0.0180084745762712,-0.0138297872340426,13044
2018-03-31,"Pasco","FL","Tampa",138,963,0.00521920668058455,0.0310492505353319,0.088135593220339,18550
2018-03-31,"Hampden","MA","Springfield",139,1162,-0.0135823429541596,-0.0436213991769547,-0.0777777777777778,27123
2018-03-31,"Montgomery","TX","Houston",140,1377,0.00364431486880466,0.00657894736842105,0.0147383935151069,3162
2018-03-31,"Greenville","SC","Greenville",141,1048,0.00383141762452107,0.00866217516843118,0.0386521308225966,5981
2018-03-31,"Burlington","NJ","Philadelphia",142,1403,0.000713266761768902,0.00142755174875089,0.00501432664756447,14218
2018-03-31,"Tulare","CA","Visalia",143,867,-0.00914285714285714,-0.0181200453001133,-0.0102739726027397,7367
2018-03-31,"Lucas","OH","Toledo",144,742,0,0.00815217391304348,0.0509915014164306,16566
2018-03-31,"Adams","CO","Denver",145,1622,0.00247218788627936,-0.00123152709359606,0.0539311241065627,20434
2018-03-31,"East Baton Rouge","LA","Baton Rouge",146,1109,-0.00359389038634322,-0.01246660730187,-0.048068669527897,10801
2018-03-31,"Virginia Beach City","VA","Virginia Beach",147,1280,0.000781860828772478,0.00708103855232101,0.0231814548361311,54624
2018-03-31,"York","PA","York",148,992,-0.00301507537688442,-0.0148957298907646,-0.0321951219512195,23933
2018-03-31,"Jefferson","LA","New Orleans",149,1207,-0.00494641384995878,-0.00984413453650533,0.0125838926174497,5731
2018-03-31,"Knox","TN","Knoxville",150,1107,-0.0018034265103697,-0.0027027027027027,0.0852941176470588,20898
2018-03-31,"Polk","IA","Des Moines",151,1135,-0.00263620386643234,-0.0043859649122807,-0.00873362445414847,21484
2018-03-31,"Genesee","MI","Flint",152,926,-0.007502679528403,-0.0579857578840285,-0.070281124497992,4940
2018-03-31,"Clark","WA","Portland",153,1366,0.00441176470588235,-0.00146198830409357,0.0364188163884674,11422
2018-03-31,"Seminole","FL","Orlando",154,1185,0.0076530612244898,0.021551724137931,0.0413005272407733,32457
2018-03-31,"Williamson","TX","Austin",155,1459,0.00274914089347079,0.0117891816920943,0.00482093663911846,10062
2018-03-31,"Washoe","NV","Reno",156,1271,0.00078740157480315,0.00236593059936909,0.0835464620630861,28665
2018-03-31,"Monterey","CA","Salinas",157,2101,-0.00755786490316486,-0.0136150234741784,-0.00849457291175083,13856
2018-03-31,"Solano","CA","Vallejo",158,1782,0.000561482313307131,0.00450958286358512,0.0513274336283186,13470
2018-03-31,"Mobile","AL","Mobile",159,832,-0.00952380952380952,-0.0257611241217799,-0.0153846153846154,2518
2018-03-31,"Berks","PA","Reading",160,904,-0.00985761226725082,0.00332963374028857,0.0523864959254948,18673
2018-03-31,"Cameron","TX","Brownsville",161,1039,0.0087378640776699,-0.00574162679425837,-0.00669216061185468,12363
2018-03-31,"Prince William","VA","Washington",162,1750,-0.000571102227298686,0.00171722953634803,0.0204081632653061,45368
2018-03-31,"Hillsborough","NH","Manchester",163,1494,0.00403225806451613,0.00945945945945946,0.00268456375838926,46718
2018-03-31,"Dakota","MN","Minneapolis-St Paul",164,1436,0.00560224089635854,0.0220640569395018,0.0466472303206997,32308
2018-03-31,"Ada","ID","Boise City",165,951,0.00955414012738853,0.0370774263904035,0.0733634311512415,7102
2018-03-31,"Waukesha","WI","Milwaukee",166,1479,0.00203252032520325,0.0123203285420945,0.0437544107268878,16135
2018-03-31,"Richland","SC","Columbia",167,917,-0.00757575757575758,0.00438116100766703,0.0245810055865922,13261
2018-03-31,"Pulaski","AR","Little Rock",168,710,-0.0125173852573018,-0.0392422192151556,-0.0706806282722513,5917
2018-03-31,"Sarasota","FL","North Port-Sarasota-Bradenton",169,2013,0.00902255639097744,0.041386445938955,-0.0303468208092486,62331
2018-03-31,"Clackamas","OR","Portland",170,1604,0.00312695434646654,0.00817096165933375,0.0736278447121821,9892
2018-03-31,"Pinal","AZ","Phoenix",171,1040,0.000962463907603465,0.000962463907603465,0.0878661087866109,4517
2018-03-31,"Stark","OH","Canton",172,706,0.00284090909090909,-0.00423131170662906,0.0261627906976744,12577
2018-03-31,"Orange","NY","New York",173,1526,-0.00196206671026815,-0.00196206671026815,0.0269179004037685,16260
2018-03-31,"Butler","OH","Cincinnati",174,880,-0.00226757369614512,-0.00789177001127396,-0.0628328008519702,11889
2018-03-31,"Mercer","NJ","Trenton",175,1642,0.000609384521633151,-0.00484848484848485,0.00428134556574924,8665
2018-03-31,"Westmoreland","PA","Pittsburgh",176,951,-0.0124610591900312,-0.0325534079348932,-0.0977229601518027,2373
2018-03-31,"Saint Charles","MO","St. Louis",177,1187,-0.00419463087248322,-0.00168208578637511,0.0321739130434783,21996
2018-03-31,"Allen","IN","Fort Wayne",178,729,-0.0108548168249661,-0.0148648648648649,0.0784023668639053,5785
2018-03-31,"Lane","OR","Eugene",179,1152,0.00173913043478261,0.00261096605744125,0.0510948905109489,6907
2018-03-31,"Forsyth","NC","Winston-Salem",180,850,0.00117785630153121,0.00830367734282325,0.0290556900726392,12837
2018-03-31,"Charleston","SC","Charleston",181,1597,0.0006265664160401,0.00884396715097915,0.0555188367481824,32509
2018-03-31,"Lehigh","PA","Allentown",182,1190,0.0101867572156197,0.000841042893187553,-0.0205761316872428,10294
2018-03-31,"Placer","CA","Sacramento",183,1738,0.00636942675159236,0.0223529411764706,0.0584652862362972,14062
2018-03-31,"Washtenaw","MI","Ann Arbor",184,1641,0.00674846625766871,0.0186219739292365,0.0275516593613024,26213
2018-03-31,"Orleans","LA","New Orleans",185,1429,0.00704721634954193,0.00210378681626928,-0.0567656765676568,29670
2018-03-31,"Nueces","TX","Corpus Christi",186,1377,0.0058436815193572,0.021513353115727,0.0139911634756996,12221
2018-03-31,"Hamilton","TN","Chattanooga",187,1051,0.00286259541984733,-0.0168381665107577,0.0531062124248497,12964
2018-03-31,"Madison","AL","Huntsville",188,818,-0.00365408038976857,-0.00848484848484849,-0.00728155339805825,6689
2018-03-31,"Marion","FL","Ocala",189,931,0.00431499460625674,0.0230769230769231,0.118990384615385,7761
2018-03-31,"Anoka","MN","Minneapolis-St Paul",190,1292,-0.00231660231660232,-0.000773395204949729,0.0385852090032154,8049
2018-03-31,"Somerset","NJ","New York",191,1910,-0.00208986415882968,-0.0124095139607032,-0.053987122337791,4041
2018-03-31,"Manatee","FL","North Port-Sarasota-Bradenton",192,1534,0.00392670157068063,0.0059016393442623,-0.00518806744487678,44796
2018-03-31,"Luzerne","PA","Scranton",193,763,-0.00780234070221066,-0.040251572327044,-0.00130890052356021,11984
2018-03-31,"Cumberland","NC","Fayetteville",194,651,-0.00153374233128834,-0.0106382978723404,-0.00306278713629403,8629
2018-03-31,"Saint Louis City","MO","St. Louis",195,838,-0.0106257378984652,-0.0278422273781903,-0.0152761457109283,38036
2018-03-31,"Chesterfield","VA","Richmond",196,1296,0.0062111801242236,0.0269413629160063,0.0562347188264059,7272
2018-03-31,"Marion","OR","Salem",197,1394,-0.00641482537419815,-0.00214745884037223,0.0348923533778768,5827
2018-03-31,"Brazoria","TX","Houston",198,1434,0.0027972027972028,-0.00139275766016713,-0.00278164116828929,460
2018-03-31,"Loudoun","VA","Washington",199,2012,0.00249128051818635,0.00650325162581291,0.0239185750636132,43593
2018-03-31,"Rockland","NY","New York",200,2095,0.0057609217474796,0.00866634569090034,0.0294840294840295,9483
2018-03-31,"Bell","TX","Killeen",201,746,-0.00267379679144385,-0.00797872340425532,-0.00797872340425532,7665
2018-03-31,"McHenry","IL","Chicago",202,1334,-0.0052199850857569,-0.00596125186289121,0.0015015015015015,10329
2018-03-31,"Henrico","VA","Richmond",203,1296,0.00154559505409583,0.00777604976671851,0.0434782608695652,16365
2018-03-31,"Davis","UT","Ogden",204,1426,0.00493305144467935,0.0106307583274274,0.0401167031363968,12914
2018-03-31,"Albany","NY","Albany",205,1116,0.00269541778975741,-0.00178890876565295,0.032377428307123,15768
2018-03-31,"Lorain","OH","Cleveland",206,884,-0.0155902004454343,-0.0307017543859649,0.0137614678899083,10179
2018-03-31,"Larimer","CO","Fort Collins",207,1356,-0.00367376928728876,-0.0102189781021898,0.0104321907600596,14892
2018-03-31,"Northampton","PA","Allentown",208,1307,0.00384024577572965,0.0108275328692962,0.0397772474144789,9525
2018-03-31,"Escambia","FL","Pensacola",209,1400,-0.0147783251231527,-0.0482664853840925,0.0424422933730454,12862
2018-03-31,"Dutchess","NY","New York",210,1403,0.00429491768074445,0.00935251798561151,0.0718105423987777,9544
2018-03-31,"Lake","FL","Orlando",211,994,0.00607287449392712,0.0215827338129496,0.0518518518518519,7730
2018-03-31,"Fayette","KY","Lexington",212,995,-0.00100401606425703,-0.0148514851485149,-0.00995024875621891,11706
2018-03-31,"Winnebago","IL","Rockford",213,880,-0.0123456790123457,-0.02330743618202,-0.0222222222222222,13239
2018-03-31,"Rockingham","NH","Boston",214,1783,-0.00112044817927171,-0.00223838836038053,0.0288517022504328,43651
2018-03-31,"Boulder","CO","Boulder",215,1676,-0.000596302921884317,0.00419412822049131,0.025703794369645,19695
2018-03-31,"Anchorage","AK","Anchorage",216,1513,0.00265076209410205,-0.000660501981505945,-0.021978021978022,28209
2018-03-31,"Galveston","TX","Houston",217,1356,0.00444444444444444,0.0104321907600596,0.0406753645433615,8951
2018-03-31,"Gloucester","NJ","Philadelphia",218,1385,-0.000721500721500722,-0.00144196106705119,0.013909224011713,4652
2018-03-31,"Howard","MD","Baltimore",219,1896,0.00211416490486258,0.00158478605388273,-0.0150649350649351,17571
2018-03-31,"Douglas","CO","Denver",220,1887,-0.00579557428872497,-0.00840777719390436,0.02,12943
2018-03-31,"Lancaster","NE","Lincoln",221,1215,0.00330305532617671,0.0150375939849624,0.0253164556962025,15493
2018-03-31,"Spartanburg","SC","Spartanburg",222,898,-0.0217864923747277,-0.0436634717784878,0.0502923976608187,2423
2018-03-31,"Cumberland","ME","Portland",223,1738,-0.00515168860904408,-0.0164119977362762,-0.0246913580246914,29067
2018-03-31,"Ingham","MI","Lansing",224,829,0.0184275184275184,0.0388471177944862,0.0836601307189542,1688
2018-03-31,"Erie","PA","Erie",225,660,0.00763358778625954,-0.0265486725663717,-0.115281501340483,9237
2018-03-31,"Lubbock","TX","Lubbock",226,932,-0.0168776371308017,-0.0460593654042989,-0.057633973710819,3932
2018-03-31,"Saint Lucie","FL","Port St. Lucie",227,1496,0.0142372881355932,0.0381679389312977,0.0832729905865315,20118
2018-03-31,"Leon","FL","Tallahassee",228,897,0,0.00335570469798658,0.023972602739726,16706
2018-03-31,"Greene","MO","Springfield",229,648,-0.00154083204930663,0.00465116279069767,0.0140845070422535,3251
2018-03-31,"Hamilton","IN","Indianapolis",230,1336,0.00149925037481259,0.00602409638554217,0.0324574961360124,10248
2018-03-31,"Atlantic","NJ","Atlantic City",231,1243,-0.00320769847634322,-0.00718849840255591,-0.000803858520900322,20912
2018-03-31,"New London","CT","New London",232,1164,0.00518134715025907,0.0104166666666667,-0.00427715996578272,16838
2018-03-31,"Saint Clair","IL","St. Louis",233,820,-0.0024330900243309,-0.00726392251815981,-0.00485436893203883,8236
2018-03-31,"San Luis Obispo","CA","San Luis Obispo",234,2126,0.00997624703087886,0.033543996110841,0.0764556962025316,13220
2018-03-31,"Horry","SC","Myrtle Beach",235,1056,0.00763358778625954,0.00859598853868195,0.0666666666666667,79886
2018-03-31,"Madison","IL","St. Louis",236,807,-0.00738007380073801,-0.0085995085995086,0.0372750642673522,5497
2018-03-31,"Osceola","FL","Orlando",237,1242,0.0008058017727639,0.00648298217179903,0.0402010050251256,17318
2018-03-31,"Dauphin","PA","Harrisburg",238,974,-0.00612244897959184,-0.00510725229826353,0.0350690754516472,2798
2018-03-31,"Durham","NC","Durham",239,1212,0,0.00414250207125104,0.0150753768844221,14373
2018-03-31,"Saint Joseph","IN","South Bend",240,902,0.00333704115684093,0.00782122905027933,0.0986601705237515,5653
