"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-03-31,"Elbert","GA",,1401,998,0.00100300902708124,0.00910010111223458,0.0583244962884411,5311
2018-03-31,"De Witt","TX",,1402,1210,0.000827129859387924,-0.00411522633744856,0.000827129859387924,4744
2018-03-31,"Dodge","MN","Rochester",1403,1315,-0.00227617602427921,-0.00904295403165034,-0.0280857354028086,8138
2018-03-31,"Woodward","OK","Woodward",1404,942,-0.00527983104540655,-0.0268595041322314,0.00319488817891374,6918
2018-03-31,"Breckinridge","KY",,1405,870,-0.00229357798165138,-0.0102389078498294,0.00346020761245675,4153
2018-03-31,"Plumas","CA",,1406,1512,0.0033178500331785,0.0134048257372654,0.0723404255319149,10909
2018-03-31,"Bourbon","KY","Lexington",1407,1036,0.00290416263310745,0,0.0277777777777778,4888
2018-03-31,"Douglas","IL",,1408,1208,-0.0033003300330033,-0.0186839967506093,-0.0273752012882448,2043
2018-03-31,"Gonzales","TX",,1409,1244,-0.00559552358113509,-0.0220125786163522,-0.00797448165869218,3866
2018-03-31,"Dickinson","KS",,1410,853,-0.00350467289719626,-0.00466744457409568,-0.0273660205245154,6419
2018-03-31,"Montague","TX",,1411,1145,0.000874125874125874,-0.00607638888888889,-0.0171673819742489,4052
2018-03-31,"Lincoln","MT",,1412,969,0.0104275286757039,0.0374732334047109,0.0567066521264995,2887
2018-03-31,"Lampasas","TX","Killeen",1413,1254,-0.00476190476190476,-0.0172413793103448,-0.0172413793103448,7722
2018-03-31,"Perry","IN",,1414,871,0.00345622119815668,-0.0034324942791762,0.0519323671497585,5927
2018-03-31,"Llano","TX",,1415,1486,-0.00268456375838926,-0.00734802939211757,0.00269905533063428,6158
2018-03-31,"Berrien","GA",,1416,990,0,0.00303951367781155,0.0334029227557411,4213
2018-03-31,"Madison","FL",,1417,985,0.00101626016260163,0.0133744855967078,0.0379346680716544,3455
2018-03-31,"Lee","SC",,1418,938,0,-0.00212765957446809,0.0341786108048512,3408
2018-03-31,"Jefferson","KS","Topeka",1419,1002,-0.00298507462686567,-0.00693756194251734,-0.00199203187250996,5423
2018-03-31,"Green Lake","WI",,1420,986,-0.00404040404040404,-0.0169491525423729,-0.0417881438289602,6431
2018-03-31,"Houston","MN","La Crosse",1421,1272,0.004739336492891,0.0103256552819698,-0.0215384615384615,5891
2018-03-31,"Perry","MO",,1422,864,-0.00346020761245675,-0.00917431192660551,0.0273483947681332,7617
2018-03-31,"Poweshiek","IA",,1423,1013,0.0019782393669634,0,-0.030622009569378,6038
2018-03-31,"Wright","MO",,1424,797,-0.0012531328320802,0,0.00504413619167718,3778
2018-03-31,"Haywood","TN",,1425,812,-0.00611995104039168,-0.00975609756097561,-0.00245700245700246,8330
2018-03-31,"Adams","WA","Othello",1426,1244,0.00647249190938511,0.0272502064409579,0.0874125874125874,3276
2018-03-31,"Duchesne","UT",,1427,1049,-0.0168697282099344,-0.00662878787878788,0.0972803347280335,3182
2018-03-31,"Eastland","TX",,1428,1038,0.00289855072463768,0.0087463556851312,0.0216535433070866,3768
2018-03-31,"Southampton","VA",,1429,1194,-0.00167224080267559,-0.000836820083682008,0.0196413321947054,5449
2018-03-31,"Inyo","CA",,1430,1723,-0.00347021399652979,-0.00404624277456647,0.0461445051608986,4220
2018-03-31,"Humphreys","TN",,1431,944,0.00318809776833156,0.00425531914893617,0.00747065101387407,6887
2018-03-31,"Patrick","VA",,1432,1028,-0.00387596899224806,0.00390625,0.0331658291457286,5974
2018-03-31,"New Kent","VA","Richmond",1433,1501,0,0.00535833891493637,0.0394736842105263,7214
2018-03-31,"Greene","VA","Charlottesville",1434,1360,0.000735835172921266,-0.00146842878120411,0.0413476263399694,6170
2018-03-31,"Banks","GA",,1435,1176,0.00170357751277683,-0.00169779286926995,0.0288713910761155,4274
2018-03-31,"Schuyler","NY",,1436,1421,0.0056617126680821,-0.00629370629370629,-0.00140548137737175,4755
2018-03-31,"Lamar","GA","Atlanta",1437,998,0.00100300902708124,0,0.0549682875264271,8173
2018-03-31,"Unicoi","TN","Johnson City",1438,909,-0.0010989010989011,-0.0183585313174946,0.0122494432071269,9745
2018-03-31,"Montour","PA","Bloomsburg",1439,1213,0.00165152766308836,0.0125208681135225,0.00915141430948419,4826
2018-03-31,"Mariposa","CA",,1440,1551,0.00193798449612403,0.00648929266709929,0.0529531568228106,9199
