"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"Pima","AZ","Tucson","04","019",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189000,189900,189000,189000,189900,192915,195000,195000,195000,195000,196950,196119,191000,190950,192000,199000,199900,197950,199900,199500,194900,195942.5,197000,197000,195000,193500,195000,195000,199000,199848.5,2e+05,2e+05,2e+05,199900,2e+05,205000,209000,209000,210000,215000,217500,219000,220000,219000,219900,225000,225000,225000,228850,227000,229000,229900,229000
"Montgomery","MD","Washington","24","031",41,335000,339999,349990,361950,359000,350000,339950,329000,329900,339950,345500,329000,324900,329000,345000,360000,375000,375000,378000,379000,375000,375000,359900,349000,350000,365000,384900,394450,414900,409900,399900,399000,390000,398000,419900,399900,399435,408750,419995,439900,445392.5,449900,439500,429900,439000,429000,419000,415000,4e+05,415000,430000,449000,459000,450000,449250,434434,435950,432990,424900,415000,405450,415000,424990,429000,435000,439990,419900,429000,430300,429900,429000,425000,424900,424900,439900,469900,469950,475000,459900,459900,463245,465000,474900,465000,465000,478844,499000,515000,514900,5e+05,499999,499250,499900,499900,499900,499000,499000,499999,519000
"Honolulu","HI","Urban Honolulu","15","003",42,479000,474000,450000,450000,459000,459900,460000,499000,475000,449000,409000,398000,399000,372022.5,398950,404800,425000,425000,439000,455000,450000,449999.5,433200,432650,434000,430000,439900,445000,439000,415000,410000,410000,399900,398000,449900,450000,459000,474950,460000,470000,475000,455000,490000,499000,499000,495000,499000,504900,499000,504900,5e+05,5e+05,510000,5e+05,504700,519500,519940,509000,520000,529000,545000,549762,545000,539000,550000,560000,565000,579000,577400,585000,588000,590000,590000,535000,590000,598000,599000,625000,627475,625000,630000,625000,629000,632500,630000,620000,625000,639000,639944,648000,630000,630000,630000,628000,625000,635000,629000,624495,615000
"Westchester","NY","New York","36","119",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425000,429000,449500,470000,489000,499000,499000,475450,439000,429999,449999,439000,419000,409700,420000,459900,499000,519000,509000,513000,499000,489105.5,485000,469000,449999,450000,475000,489000,544000,545500,545000,535000,510000,509000,519000,499999,489000,479000,499000,537800,550000,569000,574997,550000,529000,529000,525000,516500,495000,499000,540000,569000,599000,619000,624900,599999,579900,595000,589900,590000,579000,584900,619000,629000
"Milwaukee","WI","Milwaukee","55","079",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,128550,121500,124900,129200,134900,139900,139900,139900,139900,139000,134900,129900,128900,125450,129900,134900,139900,145000,144900,144500,139900,139900,139899,135900,134900,130000,135900,139900,145000,149900,149900,149900,149900,149900,147200,143899,139900,139250,142000,147000,149900,154900,154900,152500,149900,149900,149900,145000,143900,143000,145000,149900
"Fresno","CA","Fresno","06","019",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235000,230000,229900,235950,239000,239900,240000,245700,249000,249650,249500,240000,235000,235000,239900,247500,249900,250000,259000,264900,265000,264950,259888,254722,250000,250000,249900,250000,253900,254400,259950,262000,268000,265000,264900,264000,259000,259796.5,253813.5,257000,260000,274450,279950,279900,287800,285000,285000,289925,289650,289900,287000,275000,280000
"Shelby","TN","Memphis","47","157",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140000,137900,137800,125000,129990,139900,138000,144200,145000,144000,137900,130000,118900,118900,119900,125000,124900,129900,138000,143750,145000,136900,129500,129900,126500,120000,120000,119280,122425,132500,139900,145000,155000,149900,145000,144900,135500,130000,120000,125000,130000,144907.5,150000,156950,163000,159900,159900,157900,157700,143250,134900,137000,149850
"Fulton","GA","Atlanta","13","121",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000,211742,204900,219000,239000,254900,257600,265000,265000,259000,249000,241055,234257,225000,234900,242250,249000,254600,260000,269900,259900,264900,264322.5,269900,264072.5,259000,259900,267982,280654,299900,314900,3e+05,307800,299900,299900,305207,305000,298515,294450,305000,339000,359900,360000,369499,355000,347250,355000,360000,359000,359900,359000,359900,373103
"Mecklenburg","NC","Charlotte","37","119",48,170000,175000,174900,175000,172900,172500,169900,170000,178000,158000,145000,140000,139900,140000,148042.5,150000,157990,159900,159900,159000,149999.5,149900,140000,139900,150000,157945,159900,155000,155800,158900,157000,158608.5,154900,156990,180000,185000,187990,199000,205675,211000,212925,212990,210000,209900,209900,208000,203500,2e+05,194900,199876,210000,217320,219900,219999,219250,216945,215000,217990,214900,214000,217990,228000,229245,239000,245000,248660,249850,248820,242995,249900,247572,245000,254900,265000,275000,279900,284900,283999.5,285000,278522.5,275000,279900,280000,284982.5,280815,282000,289900,299990,3e+05,3e+05,295000,294900,299000,299900,299900,3e+05,309900,315000,319000
"Erie","NY","Buffalo","36","029",49,135000,139900,144050,139900,144900,142900,139900,139900,139900,139000,139900,139900,139900,143900,142949.5,144500,148874,149900,149900,149000,145900,145000,145000,144900,145000,140000,144900,149900,149900,149000,142500,144999.5,142900,139900,144900,144900,140000,144800,143900,149900,149900,149900,148000,144900,145994.5,140000,139777,137500,135000,139900,142000,144900,149500,154900,154900,149900,149900,148900,145000,143700,147900,149900,149900,149999.5,155000,159900,159000,154900,159000,154900,150000,149900,149900,149900,149900,153950,159900,163450,159000,154900,154900,149900,149900,149900,149900,149900,155000,164900,164900,169900,169900,169900,169900,169900,159900,159900,159900,159900,164900
