"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-03-31,"Williamson","TN","Nashville",324,2466,-0.000405350628293474,0.00653061224489796,0.0139802631578947,69071
2018-03-31,"Ulster","NY","Kingston",325,1710,-0.00233372228704784,0.00588235294117647,0.0471524800979792,49835
2018-03-31,"Baldwin","AL","Daphne",326,1383,0.000723589001447178,-0.00931232091690544,-0.0233050847457627,74499
2018-03-31,"El Dorado","CA","Sacramento",327,2039,0.00147347740667976,0.000490677134445535,0.0360772357723577,54196
2018-03-31,"Livingston","MI","Detroit",328,1635,0.00553505535055351,0.00801479654747226,0.00801479654747226,65556
2018-03-31,"Okaloosa","FL","Crestview-Fort Walton Beach-Destin",329,1352,0.00148148148148148,0.00970873786407767,0.045630317092034,77650
2018-03-31,"Newport News City","VA","Virginia Beach",330,1252,0,0.00481540930979133,0.00724054706355591,47152
2018-03-31,"Vanderburgh","IN","Evansville",331,914,0.00771775082690187,0.0304396843291995,0.0316027088036117,63587
2018-03-31,"Hall","GA","Gainesville",332,1327,-0.00150489089541008,-0.0074794315632012,0.0399686520376176,51733
2018-03-31,"Cabarrus","NC","Charlotte",333,1299,0.00231481481481481,0.00854037267080745,0.0509708737864078,75891
2018-03-31,"Shawnee","KS","Topeka",334,1008,-0.0127326150832517,-0.031700288184438,0.0151057401812689,55980
2018-03-31,"Berkeley","SC","Charleston",335,1382,-0.00360490266762797,-0.00647016534867002,0.0176730486008837,55150
2018-03-31,"Onslow","NC","Jacksonville",336,895,0,0.00111856823266219,0.00674915635545557,56573
2018-03-31,"Shasta","CA","Redding",337,1358,0.00592592592592593,0.0218209179834462,0.0617670054730258,46106
2018-03-31,"Outagamie","WI","Appleton",338,1075,-0.00462962962962963,-0.0253853127833182,-0.0740740740740741,62550
2018-03-31,"Forsyth","GA","Atlanta",339,1805,0.00166481687014428,0.00389321468298109,0.021505376344086,59232
2018-03-31,"Benton","WA","Kennewick",340,1535,-0.00195058517555267,-0.00967741935483871,0.0357624831309042,45634
2018-03-31,"Imperial","CA","El Centro",341,1189,-0.0197856553998351,-0.0140961857379768,0.0578291814946619,33252
2018-03-31,"Delaware","OH","Columbus",342,2044,0.00938271604938272,0,-0.0149397590361446,62547
2018-03-31,"Tippecanoe","IN","Lafayette-West Lafayette",343,1198,-0.00332778702163062,0.00167224080267559,0.0152542372881356,42160
2018-03-31,"Hernando","FL","Tampa",344,1213,0.00915141430948419,0.0305862361937128,0.0367521367521368,63074
2018-03-31,"Medina","OH","Cleveland",345,1477,-0.00805910006715917,-0.0186046511627907,0.0179186767746382,57141
2018-03-31,"Montgomery","TN","Clarksville",346,1083,-0.0073327222731439,-0.00276243093922652,0.0413461538461538,66110
2018-03-31,"Beaver","PA","Pittsburgh",347,1119,0.0389972144846797,0.0769971126082772,0.110119047619048,52691
2018-03-31,"Monroe","PA","East Stroudsburg",348,1305,0.00230414746543779,0.00307455803228286,0.0498793242156074,69938
2018-03-31,"Minnehaha","SD","Sioux Falls",349,1223,0.0107438016528926,0.0242881072026801,0.0452991452991453,49361
2018-03-31,"Johnston","NC","Raleigh",350,1242,0.00161290322580645,0.00242130750605327,0.0122249388753056,52390
2018-03-31,"Bay","FL","Panama City",351,1299,0.00541795665634675,0.0268774703557312,0.00541795665634675,73910
2018-03-31,"Pitt","NC","Greenville",352,1051,0.00286259541984733,0.01252408477842,0.0385375494071146,49740
2018-03-31,"Carroll","MD","Baltimore",353,1761,0.00571102227298686,-0.000567536889897843,-0.0324175824175824,59814
2018-03-31,"Winnebago","WI","Oshkosh",354,1082,-0.0190389845874887,-0.0441696113074205,0.0852557673019057,31645
2018-03-31,"Licking","OH","Columbus",355,1265,0.0087719298245614,0.0128102481985588,0.0144346431435445,52916
2018-03-31,"Kenosha","WI","Chicago",356,1374,-0.00290275761973875,-0.00865800865800866,0,51538
2018-03-31,"Kent","RI","Providence",357,1605,0.00626959247648903,0.0119798234552333,0.0184010152284264,53875
2018-03-31,"Middlesex","CT","Hartford",358,1604,0.000623830318153462,-0.00987654320987654,-0.00619578686493185,57245
2018-03-31,"Scott","IA","Davenport",359,1257,0.00801924619085806,0.00319233838786911,0.0104501607717042,57636
2018-03-31,"Porter","IN","Chicago",360,1493,0.00810263335584065,0.0115176151761518,-0.0286271958360442,58536
2018-03-31,"Saint Clair","MI","Detroit",361,1068,-0.0120259019426457,-0.0387038703870387,-0.097972972972973,55814
2018-03-31,"Davidson","NC","Winston-Salem",362,943,0.00855614973262032,0.0294759825327511,0.064334085778781,76995
2018-03-31,"Boone","MO","Columbia",363,1188,-0.0075187969924812,-0.00585774058577406,-0.00419111483654652,39506
2018-03-31,"Kent","DE","Dover",364,1252,0.000799360511590727,-0.00476947535771065,-0.00792393026941363,42625
2018-03-31,"Beaufort","SC","Hilton Head Island",365,1839,0.0109950522264981,0.0126651982378855,-0.00162866449511401,78981
2018-03-31,"Greene","OH","Dayton",366,1263,-0.00551181102362205,-0.0201706749418154,-0.0247104247104247,50308
2018-03-31,"Portage","OH","Akron",367,1277,0.0257028112449799,0.0606312292358804,0.0951972555746141,43962
2018-03-31,"DeSoto","MS","Memphis",368,1338,-0.000746825989544436,-0.0029806259314456,0.0300230946882217,48791
2018-03-31,"Sumner","TN","Nashville",369,1488,0.00269541778975741,0.00813008130081301,0.0191780821917808,66594
2018-03-31,"Jackson","MI","Jackson",370,998,0.00503524672708963,0,0.0800865800865801,57825
2018-03-31,"Aiken","SC","Augusta",371,918,0,0.0177383592017738,0.0711785297549592,88919
2018-03-31,"Charlotte","FL","Punta Gorda",372,1696,0.00295683027794205,0.0186186186186186,-0.0385487528344671,83741
2018-03-31,"Kenton","KY","Cincinnati",373,1208,0.00165837479270315,0.00750625521267723,0.0024896265560166,49306
2018-03-31,"Iredell","NC","Charlotte",374,1203,0.0025,0.0117746005046257,0.0966271649954421,82413
2018-03-31,"Rensselaer","NY","Albany",375,1414,0,-0.00422535211267606,0.0158045977011494,37044
2018-03-31,"Pueblo","CO","Pueblo",376,1150,-0.00605012964563526,-0.0187713310580205,0.0167992926613616,53910
2018-03-31,"Sarpy","NE","Omaha",377,1404,0,0,0.0300807043286867,53477
2018-03-31,"Hampshire","MA","Springfield",378,1819,0.0139353400222965,0.0370581527936146,0.0625,41835
2018-03-31,"Deschutes","OR","Bend",379,1719,0.000582072176949942,-0.00232153221125943,0.013561320754717,55902
2018-03-31,"Wyandotte","KS","Kansas City",380,891,0.00791855203619909,0.0182857142857143,0.0421052631578947,47945
2018-03-31,"Hays","TX","Austin",381,1613,-0.00432098765432099,-0.0110361741263029,0.0280433397068196,41447
2018-03-31,"Cumberland","NJ","Vineland",382,1255,0.00560897435897436,0.0145513338722716,0.0219869706840391,42715
2018-03-31,"Sullivan","TN","Kingsport",383,952,-0.0134715025906736,-0.0305498981670061,0.0842824601366743,55966
2018-03-31,"Bibb","GA","Macon",384,969,-0.00615384615384615,0.00518672199170124,0.0671806167400881,38748
