"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"Charlotte","FL","Punta Gorda","12","015",270,162500,160000,162500,159000,147990,139900,139500,139900,135000,132000,129900,129900,129900,129900,134900,129950,133400,130000,135250,131250,131000,134950,133000,137400,129000,138900,132450,133000,129900,128900,129949.5,128000,129900,135000,149900,150000,151250,150000,150000,159900,159000,155000,158450,159000,159000,159000,175500,174900,176000,179900,184900,189000,198000,189900,194200,190000,185000,194900,191000,194450,185000,189900,185000,195000,203950,197500,199000,197500,212500,219950,219900,209950,199995,199000,195950,179700,179900,175000,179500,179900,184500,178950,192450,198750,198250,189900,186500,185000,186500,185000,185450,185000,189500,199000,204000,209900,205500,205000,199000
"Kenton","KY","Cincinnati","21","117",271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143000,149900,163950,162900,143000,145000,143705,148035,169000,164900,178000,176222.5,157900,158700,155900,148900,148500,149900,154245,161245,160757.5,162000,172400,169800,179900,179900,162000,169950,144900,157450,149900
"Hampshire","MA","Springfield","25","015",272,199500,201900,199500,206950,210000,210000,199900,197900,199900,199900,199900,202000,205000,215000,211000,2e+05,212000,211000,211000,212250,219450,219000,219000,229000,218750,218250,212500,217000,216000,217000,215000,215000,219900,217000,209900,209000,199900,199900,203900,209000,215000,219000,219900,209900,218000,217000,224900,212450,209500,229000,219800,219000,220000,219000,210000,217450,210000,199900,209900,214950,197500,199900,207450,202500,218250,210000,216000,207500,219500,222000,209500,207500,212750,222400,225000,219450,225000,223950,214900,207500,210000,207500,215000,227500,224900,207500,202400,207500,224900,234900,234450,249900,249900,234000,255000,249900,259900,268400,249900
"Deschutes","OR","Bend","41","017",273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257000,280000,272495,298000,298000,289900,293500,283990,274950,277000,296500,295000,290000,295000,249900,250000,250000,250000,272500,295000,324900
"Sullivan","TN","Kingsport","47","163",274,141500,137500,134900,134900,128496,125900,125900,125900,125900,119495.5,119995.5,119900,114900,119900,119900,115000,119950,122000,119950,120000,122000,116900,116250,111450,109900,112900,117500,115888,101900,107425,101900,1e+05,109900,105200,109950,109900,115000,110400,109900,115000,114900,117000,109900,118500,112000,110000,115000,117900,118740,117900,118500,117700,118000,118000,117850,117350,116000,114900,115250,114900,114900,110450,109500,109950,110500,112200,109950,112000,112900,112500,112000,109000,114500,114500,118500,112000,109000,119450,119985,124900,121000,119900,126985,130700,134742.5,122500,119900,119000,112450,105000,102450,102450,109000,104900,1e+05,1e+05,1e+05,1e+05,109400
"Berrien","MI","Niles","26","021",275,299000,307000,269900,275000,269900,264900,264900,261500,264900,259900,264900,279500,264900,249900,251900,256950,259000,259000,252000,248750,254500,247500,250000,250000,250000,258250,240000,238750,239900,239949.5,232500,235900,250000,239949.5,250000,277000,279000,289450,286950,277000,279000,279900,252000,249900,252000,279900,298750,316950,299000,298500,293750,262250,299000,298750,284900,293000,299000,299450,324000,304500,314000,304500,285000,264900,295000,277950,249999,249999,249999,250000,274000,250000,249949.5,249000,287400,309900,292450,289500,289250,276900,279450,299000,287400,269000,299500,299250,267000,271950,290000,302450,295000,269000,269000,269000,285000,285000,259000,294522.5,291800
"Maui","HI","Kahului","15","009",276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545450,537450,526570,516572.5,523750,549000,550000,549875,539500,530000,539000,539000,525000,527000,525000,549000,549000,579000,587000,529250,530000,535000,587000,579000,580000,587000,579000,585000,589000,599000,599000,599900,599900
"Tolland","CT","Hartford","09","013",277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232500,218275,216650,209900,196700,184900,184900,179900,184900,189900,189900,197250,187350,182400,184900,182900,184800,189900,196900,195900,198700,199900,209900,208200,197400,189900,182900,192400
"Stearns","MN","St. Cloud","27","145",278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220000,220000,220000,220000,220000,220000,220000,220000,220000,220000,220000,220000,220000,227000,227000,227000,215000,210000
"Cass","ND","Fargo","38","017",279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269990,269990,264990,259900,249990,235900,236900,239990,239990,244945,244445,239990
