"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-03-31,"10025","NY","New York","New York","New York",0,3623,-0.00247797356828194,-0.0168249660786974,-0.0221322537112011,11590
2018-03-31,"60657","IL","Chicago","Cook","Chicago",1,2056,-0.00676328502415459,-0.0143815915627996,-0.0124879923150817,19955
2018-03-31,"10023","NY","New York","New York","New York",2,3893,-0.00688775510204082,-0.0373392680514342,-0.0184064548663641,16863
2018-03-31,"75070","TX","Dallas-Fort Worth","Collin","McKinney",3,1922,-0.00103950103950104,-0.00723140495867769,-0.0123329907502569,27381
2018-03-31,"77494","TX","Houston","Harris","Katy",4,2270,0.00398053958425475,0.0142984807864164,0.0197663971248877,26710
2018-03-31,"60614","IL","Chicago","Cook","Chicago",5,2259,-0.00528401585204756,-0.0156862745098039,-0.0292221744735711,22779
2018-03-31,"79936","TX","El Paso","El Paso","El Paso",6,1011,-0.0029585798816568,-0.00394088669950739,0.00999000999000999,29177
2018-03-31,"77084","TX","Houston","Harris","Houston",7,1448,0.00277008310249307,0.00695410292072323,0.0190007037297678,25525
2018-03-31,"10002","NY","New York","New York","New York",8,3685,0.00381367474802506,-0.00378480670451473,0.0276073619631902,3802
2018-03-31,"10467","NY","New York","Bronx","New York",9,1795,0.000557413600891862,0.00786075238629983,0.0602480803307738,1043
2018-03-31,"60640","IL","Chicago","Cook","Chicago",10,1654,-0.00241254523522316,-0.00181050090525045,0.000604960677555959,15051
2018-03-31,"77449","TX","Houston","Harris","Katy",11,1447,0.0013840830449827,0.0062586926286509,0.0182969739619986,29511
2018-03-31,"94109","CA","San Francisco","San Francisco","San Francisco",12,4441,0.00452386337932594,0.00908884344467167,-0.000225123818099955,6444
2018-03-31,"11226","NY","New York","Kings","New York",13,2388,-0.00624219725343321,-0.00292275574112735,0.0275387263339071,2383
2018-03-31,"10016","NY","New York","New York","New York",14,3764,0.00614808874632451,0.00159659393294305,0.0261723009814613,12425
2018-03-31,"11375","NY","New York","Queens","New York",15,2119,0.00189125295508274,0.0042654028436019,-0.0189814814814815,14260
2018-03-31,"11235","NY","New York","Kings","New York",16,2309,-0.0043122035360069,-0.00129757785467128,0.00522420548541576,8672
2018-03-31,"37013","TN","Nashville","Davidson","Nashville",17,1464,0.00480439258750858,0.00895933838731909,0.0288123682361209,20170
2018-03-31,"90250","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Hawthorne",18,2811,0.00644468313641246,0.0173724212812161,0.073720397249809,10712
2018-03-31,"60647","IL","Chicago","Cook","Chicago",19,1979,-0.00352467270896274,-0.0134596211365902,0.00558943089430894,11867
2018-03-31,"37211","TN","Nashville","Davidson","Nashville",20,1579,-0.00126502213788741,-0.000632911392405063,0.0436219431592862,18679
2018-03-31,"10009","NY","New York","New York","New York",21,4158,0.00241080038572806,-0.0230263157894737,-0.0130548302872063,1910
2018-03-31,"78660","TX","Austin","Travis","Pflugerville",22,1627,-0.00184049079754601,-0.00671550671550672,-0.011543134872418,21745
2018-03-31,"60618","IL","Chicago","Cook","Chicago",23,1992,-0.00250375563345018,-0.0123946455131383,-0.0119047619047619,13018
2018-03-31,"10029","NY","New York","New York","New York",24,3389,0.000295159386068477,-0.0107997664915353,-0.00206124852767962,1569
2018-03-31,"10011","NY","New York","New York","New York",25,4389,0.00159744408945687,-0.0261814954515199,-0.0244498777506112,10867
2018-03-31,"10128","NY","New York","New York","New York",26,3704,-0.0043010752688172,-0.0247498683517641,0.0109170305676856,11139
2018-03-31,"77573","TX","Houston","Galveston","League City",27,2002,-0.00149625935162095,0.000499750124937531,0.0030060120240481,24390
2018-03-31,"77584","TX","Houston","Brazoria","Pearland",28,1896,0.00211416490486258,0.00743889479277365,-0.0135275754422477,21614
2018-03-31,"28269","NC","Charlotte","Mecklenburg","Charlotte",29,1371,0.00292611558156547,0.00957290132547865,0.0489671002295333,25170
2018-03-31,"11201","NY","New York","Kings","New York",30,2989,-0.00233644859813084,-0.0135313531353135,0.0335408022130014,9360
2018-03-31,"79912","TX","El Paso","El Paso","El Paso",31,1261,0.000793650793650794,0,-0.00630417651694247,19142
2018-03-31,"78572","TX","McAllen","Hidalgo","Mission",32,1084,0.00277520814061055,0.0265151515151515,0.00277520814061055,18773
2018-03-31,"94565","CA","San Francisco","Contra Costa","Pittsburg",33,2238,0.000447027268663388,0.000447027268663388,0.0551626591230552,21290
2018-03-31,"30349","GA","Atlanta","Clayton","Riverdale",34,1148,0.00262008733624454,0.00701754385964912,0.062962962962963,22468
2018-03-31,"20002","DC","Washington","District of Columbia","Washington",35,2702,-0.00661764705882353,-0.0206596592968467,-0.0156648451730419,13747
2018-03-31,"90046","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",36,4884,0.00205170291341814,0.0109708134961706,0.0258349086326402,8039
2018-03-31,"78130","TX","San Antonio","Comal","New Braunfels",37,1484,-0.00201748486886348,-0.00268817204301075,0.0122783083219645,19318
2018-03-31,"78613","TX","Austin","Williamson","Cedar Park",38,1747,0.000572737686139748,0.00287026406429392,0.0069164265129683,22080
2018-03-31,"20009","DC","Washington","District of Columbia","Washington",39,2727,-0.00510762495439621,-0.0201221703197988,-0.0312611012433393,11751
2018-03-31,"75052","TX","Dallas-Fort Worth","Dallas","Grand Prairie",40,1602,0.00125,0.00754716981132076,0.0355526826115061,23914
2018-03-31,"10462","NY","New York","Bronx","New York",41,1592,-0.0148514851485149,-0.0351515151515151,-0.0512514898688915,13334
2018-03-31,"10456","NY","New York","Bronx","New York",42,1930,0.00941422594142259,0.00941422594142259,0.0466377440347072,674
2018-03-31,"37042","TN","Clarksville","Montgomery","Clarksville",43,956,0,0.00420168067226891,0.0191897654584222,24053
2018-03-31,"10003","NY","New York","New York","New York",44,4283,-0.00209692451071761,-0.0169841634151939,0.0322969390214509,8582
2018-03-31,"77429","TX","Houston","Harris","Cypress",45,1783,0.00734463276836158,0.0200228832951945,0.0147979510529311,24171
2018-03-31,"11206","NY","New York","Kings","New York",46,2744,0.00623395672900623,0.0132939438700148,0.0155440414507772,2628
2018-03-31,"63376","MO","St. Louis","Saint Charles","Saint Peters",47,1464,0.0075705437026841,0.0166666666666667,0.0259285213735109,25642
2018-03-31,"60613","IL","Chicago","Cook","Chicago",48,1657,-0.00420673076923077,-0.0065947242206235,-0.00240818783865141,17233
2018-03-31,"77479","TX","Houston","Fort Bend","Sugar Land",49,2320,0.00259291270527226,0.0104529616724739,-0.0239798064787547,25517
2018-03-31,"30044","GA","Atlanta","Gwinnett","Lawrenceville",50,1382,0.00802334062727936,0.0214338507021434,0.0565749235474006,22689
2018-03-31,"73099","OK","Oklahoma City","Canadian","Yukon",51,1244,0.0024174053182917,0.00565885206143896,0.0146818923327896,24628
2018-03-31,"77036","TX","Houston","Harris","Houston",52,1297,0.00464756003098373,0.0140734949179046,0.01885310290652,9968
2018-03-31,"77433","TX","Houston","Harris","Cypress",53,1812,0.00610771793448084,0.0196961170512099,0.0105967651979922,20591
2018-03-31,"10463","NY","New York","Bronx","New York",54,2069,-0.00528846153846154,-0.0203598484848485,-0.0185009487666034,2307
2018-03-31,"11230","NY","New York","Kings","New York",55,2365,-0.014993752603082,-0.0287474332648871,-0.0145833333333333,5850
2018-03-31,"60629","IL","Chicago","Cook","Chicago",56,1446,0.00277392510402219,0.00207900207900208,0.00907187718073971,18932
2018-03-31,"11209","NY","New York","Kings","New York",57,2377,-0.00751565762004175,-0.00710108604845447,-0.00335429769392034,6730
2018-03-31,"60625","IL","Chicago","Cook","Chicago",58,1819,-0.000549450549450549,-0.00274122807017544,0.0128062360801782,10595
2018-03-31,"30043","GA","Atlanta","Gwinnett","Lawrenceville",59,1503,0.002,0.00535117056856187,0.0287474332648871,23447
2018-03-31,"75034","TX","Dallas-Fort Worth","Collin","Frisco",60,2659,0.0026395173453997,0.00872534142640364,0.00757862826828344,14261
2018-03-31,"11212","NY","New York","Kings","New York",61,2236,-0.00489541611036938,-0.0201577563540754,-0.032034632034632,1624
2018-03-31,"75287","TX","Dallas-Fort Worth","Dallas","Dallas",62,2057,0.000486381322957198,0.0058679706601467,0.0264471057884232,6229
2018-03-31,"28277","NC","Charlotte","Mecklenburg","Charlotte",63,1926,-0.000518941359626362,-0.00103734439834025,-0.0102774922918808,22137
2018-03-31,"10024","NY","New York","New York","New York",64,4092,0.0019588638589618,-0.0401125967628431,-0.0676691729323308,10081
2018-03-31,"85032","AZ","Phoenix","Maricopa","Phoenix",65,1401,0.000714285714285714,0.00502152080344333,0.047085201793722,20270
2018-03-31,"07030","NJ","New York","Hudson","Hoboken",66,2899,0.00276720857834659,-0.00514756348661633,-0.0317301269205077,15025
2018-03-31,"11214","NY","New York","Kings","New York",67,2258,-0.00790861159929701,-0.0229337948939853,-0.0333904109589041,3319
2018-03-31,"21234","MD","Baltimore","Baltimore","Parkville",68,1636,0.00306560392397302,0.00245098039215686,0.0218613366645846,21618
2018-03-31,"33160","FL","Miami-Fort Lauderdale","Miami-Dade","Sunny Isles Beach",69,2232,-0.00223513634331694,-0.00268096514745308,0.00767494356659142,27081
2018-03-31,"78521","TX","Brownsville","Cameron","Brownsville",70,842,-0.00824499411071849,-0.0310701956271577,-0.032183908045977,20316
2018-03-31,"23464","VA","Virginia Beach","Virginia Beach City","Virginia Beach",71,1568,0.00255754475703325,0.00319897632757518,0.0122659780503551,23784
2018-03-31,"77077","TX","Houston","Harris","Houston",72,2112,0.00332541567695962,0.0105263157894737,0.0237518177411537,11595
2018-03-31,"94501","CA","San Francisco","Alameda","Alameda",73,3447,0.00290951411114344,0.015017667844523,0.0320359281437126,11678
2018-03-31,"30096","GA","Atlanta","Gwinnett","Duluth",74,1453,0.00206896551724138,0.00762829403606103,0.0304964539007092,14383
2018-03-31,"78704","TX","Austin","Travis","Austin",75,2375,-0.00627615062761506,-0.00502723083368245,-0.00461022632020117,10653
2018-03-31,"98052","WA","Seattle","King","Redmond",76,2701,-0.00184774575018477,-0.00989736070381232,0.022331566994701,17006
2018-03-31,"77379","TX","Houston","Harris","Houston",77,1868,0.00809498111171074,0.0213231273920175,0.0377777777777778,23554
2018-03-31,"75243","TX","Dallas-Fort Worth","Dallas","Dallas",78,1544,0.000648088139987038,0.00390117035110533,0.0425388251181634,10356
2018-03-31,"11221","NY","New York","Kings","New York",79,2491,-0.00756972111553785,-0.0227540211847783,-0.00160320641282565,695
2018-03-31,"78245","TX","San Antonio","Bexar","San Antonio",80,1298,0.000771010023130301,0.00542215336948102,0.0309769658459095,19134
2018-03-31,"11229","NY","New York","Kings","New York",81,2308,-0.00986700986700987,-0.0174542358450404,-0.0318791946308725,8970
2018-03-31,"08701","NJ","New York","Ocean","Lakewood",82,1902,-0.00470957613814757,-0.00834202294056309,0.00157977883096367,20778
2018-03-31,"11207","NY","New York","Kings","New York",83,2215,-0.00449438202247191,-0.0151178301467319,-0.0212107821475917,3358
2018-03-31,"60619","IL","Chicago","Cook","Chicago",84,1388,0.00216606498194946,0.00289017341040462,0.023598820058997,12950
2018-03-31,"90034","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",85,4016,0.00349825087456272,0.0138853824791719,0.0289520881373303,5581
2018-03-31,"94110","CA","San Francisco","San Francisco","San Francisco",86,4587,-0.000435824798431031,-0.00369244135534318,0.00702524698133919,8887
2018-03-31,"78666","TX","Austin","Hays","San Marcos",87,1443,0.00417536534446764,0.00208333333333333,-0.00960878517501716,10036
2018-03-31,"30024","GA","Atlanta","Gwinnett","Suwanee",88,1943,0.00206291903042806,0.00361570247933884,0.0302226935312831,21041
2018-03-31,"60610","IL","Chicago","Cook","Chicago",89,1850,-0.00804289544235925,-0.0283613445378151,0.0204081632653061,22246
2018-03-31,"10019","NY","New York","New York","New York",90,4075,0.00098255956767379,-0.0114022319262494,-0.0121212121212121,10034
2018-03-31,"44107","OH","Cleveland","Cuyahoga","Lakewood",91,1310,0.00152905198776758,-0.00982615268329554,0.00306278713629403,10554
2018-03-31,"75067","TX","Dallas-Fort Worth","Denton","Lewisville",92,1659,0,-0.00180505415162455,0.021551724137931,11262
2018-03-31,"33025","FL","Miami-Fort Lauderdale","Broward","Miramar",93,1723,0.00232693426410704,0.00878220140515222,0.0189237137788291,19357
2018-03-31,"33411","FL","Miami-Fort Lauderdale","Palm Beach","Royal Palm Beach",94,1975,0.00406710726995425,0.00560081466395112,0.0123013839056894,26991
2018-03-31,"33139","FL","Miami-Fort Lauderdale","Miami-Dade","Miami Beach",95,2126,-0.0083955223880597,-0.0148285449490269,-0.0449236298292902,22906
2018-03-31,"11377","NY","New York","Queens","New York",96,2221,0.00497737556561086,0.00543232231779086,0.00497737556561086,4687
2018-03-31,"90044","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",97,2413,0.0012448132780083,0.00499791753436068,0.0601933216168717,8276
2018-03-31,"48197","MI","Ann Arbor","Washtenaw","Ypsilanti",98,1700,0.0234798314268513,0.077996195307546,0.080737444373808,15399
2018-03-31,"02169","MA","Boston","Norfolk","Quincy",99,2403,0.00881612090680101,0.0251706484641638,0.0425162689804772,11265
2018-03-31,"23462","VA","Virginia Beach","Virginia Beach City","Virginia Beach",100,1318,0,-0.000758150113722517,0.0177606177606178,19557
2018-03-31,"90805","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",101,2321,0.000431034482758621,-0.00086095566078347,0.0417414721723519,11489
2018-03-31,"66062","KS","Kansas City","Johnson","Olathe",102,1810,0.00555555555555556,0.0214446952595937,0.015712682379349,20537
2018-03-31,"44035","OH","Cleveland","Lorain","Elyria",103,849,0,-0.00701754385964912,0.0107142857142857,19465
2018-03-31,"95630","CA","Sacramento","Sacramento","Folsom",104,2259,0.000442869796279894,0.00444642063139173,0.0189445196211096,21045
2018-03-31,"90650","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Norwalk",105,2339,0.00214224507283633,0.00300171526586621,0.0263273365511189,21184
2018-03-31,"11234","NY","New York","Kings","New York",106,2262,-0.00615114235500879,-0.00483941926968764,-0.0378562313908975,12036
2018-03-31,"92683","CA","Los Angeles-Long Beach-Anaheim","Orange","Westminster",107,2853,0.00210748155953635,0.00599435825105783,0.0416210295728368,16819
2018-03-31,"85710","AZ","Tucson","Pima","Tucson",108,1141,0.00263620386643234,0.00617283950617284,0.0564814814814815,16512
2018-03-31,"19143","PA","Philadelphia","Philadelphia","Philadelphia",109,1112,0.004516711833785,0.0136736554238833,0.0480678605089538,21832
2018-03-31,"78745","TX","Austin","Travis","Austin",110,1659,0,-0.00479904019196161,0,14779
2018-03-31,"11355","NY","New York","Queens","New York",111,2212,-0.00180505415162455,-0.0102908277404922,-0.00270513976555455,8641
2018-03-31,"10314","NY","New York","Richmond","New York",112,2236,0.00675371454299865,0.014519056261343,0.0172884440400364,17405
2018-03-31,"60617","IL","Chicago","Cook","Chicago",113,1348,0.00223048327137546,0.00597014925373134,0.0165912518853695,18506
2018-03-31,"30281","GA","Atlanta","Henry","Stockbridge",114,1266,0.0071599045346062,0.0226171243941842,0.0961038961038961,19952
2018-03-31,"32210","FL","Jacksonville","Duval","Jacksonville",115,1047,0.00383509108341323,0.0184824902723735,0.0254652301665034,18914
2018-03-31,"37075","TN","Nashville","Sumner","Hendersonville",116,1699,0.00354400472533963,0.00830860534124629,-0.000588235294117647,21644
2018-03-31,"94558","CA","Napa","Napa","Napa",117,2871,0.00666199158485273,0.0297704447632712,0.10935085007728,15603
2018-03-31,"60611","IL","Chicago","Cook","Chicago",118,1931,-0.0163015792154865,-0.0454770143351458,-0.00668724279835391,25195
2018-03-31,"11215","NY","New York","Kings","New York",119,2792,-0.0102800425381071,-0.0312283136710618,0.018978102189781,6222
2018-03-31,"90026","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",120,3206,-0.00619962802231866,-0.00927070457354759,-0.00927070457354759,4935
2018-03-31,"85225","AZ","Phoenix","Maricopa","Chandler",121,1358,0.0022140221402214,0.00816629547141797,0.0406130268199234,19297
2018-03-31,"91910","CA","San Diego","San Diego","Chula Vista",122,2453,0.000407830342577488,0.00245198201879853,0.0469483568075117,14666
2018-03-31,"87111","NM","Albuquerque","Bernalillo","Albuquerque",123,1378,0.00291120815138282,0.000726216412490922,0.0329835082458771,18473
2018-03-31,"28027","NC","Charlotte","Cabarrus","Concord",124,1426,0.000701754385964912,0.00351864883884588,0.0423976608187134,20441
2018-03-31,"06010","CT","Hartford","Hartford","Bristol",125,1487,-0.00201342281879195,-0.0126162018592297,-0.0184818481848185,16870
2018-03-31,"78240","TX","San Antonio","Bexar","San Antonio",126,1355,0,-0.00440852314474651,0.00893521965748325,11392
2018-03-31,"87114","NM","Albuquerque","Bernalillo","Albuquerque",127,1297,0.000771604938271605,0.00464756003098373,0.0367705835331735,19865
2018-03-31,"89108","NV","Las Vegas","Clark","Las Vegas",128,1187,0.00678541136556404,0.0188841201716738,0.0771324863883848,18353
2018-03-31,"85308","AZ","Phoenix","Maricopa","Glendale",129,1459,0.000685871056241426,0.00482093663911846,0.0245786516853933,21295
2018-03-31,"11211","NY","New York","Kings","New York",130,3105,-0.00448861814684194,-0.0139726897427755,-0.0064,3767
2018-03-31,"17603","PA","Lancaster","Lancaster","Lancaster",131,1184,-0.000843881856540084,0,0.0358705161854768,17259
2018-03-31,"93722","CA","Fresno","Fresno","Fresno",132,1351,0.00520833333333333,0.0150262960180316,0.0416345412490362,19351
2018-03-31,"80134","CO","Denver","Douglas","Parker",133,2430,0.00579470198675497,0.0146137787056367,0.0296610169491525,20477
2018-03-31,"48180","MI","Detroit","Wayne","Taylor",134,1010,0.0069790628115653,0.0150753768844221,0.0587002096436059,21133
2018-03-31,"85281","AZ","Phoenix","Maricopa","Tempe",135,1367,0.00219941348973607,0.00293470286133529,0.0387537993920973,10989
2018-03-31,"78577","TX","McAllen","Hidalgo","Pharr",136,907,0,0.0111482720178372,-0.0226293103448276,14893
2018-03-31,"94533","CA","Vallejo","Solano","Fairfield",137,1954,0.00102459016393443,0.00462724935732648,0.0573593073593074,16938
2018-03-31,"15601","PA","Pittsburgh","Westmoreland","Greensburg",138,972,0.0062111801242236,0.00829875518672199,-0.00409836065573771,17643
2018-03-31,"95608","CA","Sacramento","Sacramento","Carmichael",139,1879,0.00106553010122536,0.00588865096359743,0.0761741122565865,16585
2018-03-31,"43055","OH","Columbus","Licking","Newark",140,889,0.0241935483870968,0.0337209302325581,0.0685096153846154,18896
2018-03-31,"43081","OH","Columbus","Franklin","Westerville",141,1541,0.00587467362924282,0.0131492439184747,0.0280186791194129,19009
2018-03-31,"44060","OH","Cleveland","Lake","Mentor",142,1324,-0.00675168792198049,-0.0134128166915052,-0.0163447251114413,23645
2018-03-31,"80013","CO","Denver","Arapahoe","Aurora",143,1905,0.00368809272918862,0.00847008999470619,0.0536504424778761,23318
2018-03-31,"33024","FL","Miami-Fort Lauderdale","Broward","Pembroke Pines",144,1848,0.00108342361863489,0.00763358778625954,0.0393700787401575,20961
2018-03-31,"20906","MD","Washington","Montgomery","Silver Spring",145,1989,-0.00100452034153692,-0.00050251256281407,0.0153139356814701,20922
2018-03-31,"33009","FL","Miami-Fort Lauderdale","Broward","Hallandale",146,1634,0.000612369871402327,0.00245398773006135,0.00368550368550369,23029
2018-03-31,"90066","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",147,4473,0.00584663818304475,0.0145157632116126,0.0209997717416115,11138
2018-03-31,"43123","OH","Columbus","Franklin","Grove City",148,1404,0.00285714285714286,0.00285714285714286,0.0430906389301634,20450
2018-03-31,"97229","OR","Portland","Multnomah","Portland",149,2296,-0.00476809709579541,-0.0291754756871036,-0.0457190357439734,19543
2018-03-31,"76028","TX","Dallas-Fort Worth","Johnson","Burleson",150,1575,0.00254614894971356,0.000635324015247776,0.0233918128654971,20287
2018-03-31,"91709","CA","Riverside","San Bernardino","Chino Hills",151,3079,0.00555192684519922,0.0111658456486043,0.0266755585195065,20597
2018-03-31,"11385","NY","New York","Queens","New York",152,2271,-0.00743006993006993,-0.0236457437661221,0.00933333333333333,3075
2018-03-31,"85364","AZ","Yuma","Yuma","Yuma",153,887,0,0.00566893424036281,0.0278099652375435,16914
2018-03-31,"11373","NY","New York","Queens","New York",154,2155,0.00606909430438842,0.00513059701492537,-0.002776492364646,6011
2018-03-31,"14850","NY","Ithaca","Tompkins","Ithaca",155,1844,0.0176600441501104,0.0365373805508713,0.146053449347421,9671
2018-03-31,"65807","MO","Springfield","Greene","Springfield",156,837,0.00239520958083832,0.00843373493975904,-0.00119331742243437,15888
2018-03-31,"98012","WA","Seattle","Snohomish","Bothell",157,2367,-0.000844238075137189,-0.00546218487394958,0.0141388174807198,18152
2018-03-31,"77459","TX","Houston","Fort Bend","Missouri City",158,1863,-0.000536480686695279,0.00539665407447383,-0.00586979722518677,21459
2018-03-31,"92677","CA","Los Angeles-Long Beach-Anaheim","Orange","Laguna Niguel",159,3394,-0.000294550810014728,0.00265878877400295,-0.00498387569627675,22234
2018-03-31,"95823","CA","Sacramento","Sacramento","Sacramento",160,1545,0,-0.00129282482223659,0.0751565762004175,15889
2018-03-31,"44256","OH","Cleveland","Medina","Medina",161,1555,-0.0139505389980977,-0.042487684729064,-0.0226272784412319,20079
2018-03-31,"02148","MA","Boston","Middlesex","Malden",162,2415,0.00499375780274657,0.0159865376525032,0.0215736040609137,7765
2018-03-31,"60620","IL","Chicago","Cook","Chicago",163,1389,0.000720461095100865,0.00144196106705119,0.0258493353028065,13586
2018-03-31,"10028","NY","New York","New York","New York",164,4146,0.00974184120798831,-0.0152019002375297,-0.0109732824427481,7369
2018-03-31,"27410","NC",,"Guilford","Greensboro",165,1442,0.000693962526023595,-0.000693000693000693,0.0602941176470588,18783
2018-03-31,"45011","OH","Cincinnati","Butler","Hamilton",166,1552,0.000644745325596389,0.00388098318240621,0.0339773484343771,20559
2018-03-31,"76063","TX","Dallas-Fort Worth","Tarrant","Mansfield",167,1867,-0.00585729499467519,-0.0209753539590981,-0.00320341697810998,18069
2018-03-31,"33647","FL","Tampa","Hillsborough","Tampa",168,1747,0.00114613180515759,0.00402298850574713,-0.00963718820861678,19266
2018-03-31,"92804","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",169,2654,0.001131648434553,0.0037821482602118,0.0448818897637795,13005
2018-03-31,"11238","NY","New York","Kings","New York",170,2729,-0.00979680696661829,-0.0284798860804557,0.0152529761904762,4125
2018-03-31,"60634","IL","Chicago","Cook","Chicago",171,1806,0.00444938820912125,0.0100671140939597,0.0174647887323944,19208
2018-03-31,"08753","NJ","New York","Ocean","Toms River",172,1931,-0.00668724279835391,-0.00872689938398357,0.0109947643979058,23873
2018-03-31,"06902","CT","Stamford","Fairfield","Stamford",173,2419,0.00582120582120582,0.00665834373699542,0.0121338912133891,12115
2018-03-31,"65203","MO","Columbia","Boone","Columbia",174,1315,-0.00529500756429652,-0.0105342362678706,-0.00604686318972033,16989
2018-03-31,"47906","IN","Lafayette-West Lafayette","Tippecanoe","West Lafayette",175,1337,-0.00742390497401633,-0.00889547813194959,-0.0190755685986794,11212
2018-03-31,"98103","WA","Seattle","King","Seattle",176,2779,-0.0039426523297491,-0.0141894288754878,0.0216911764705882,14475
2018-03-31,"92345","CA","Riverside","San Bernardino","Hesperia",177,1343,0,0.00373692077727952,0.0525078369905956,20434
2018-03-31,"75228","TX","Dallas-Fort Worth","Dallas","Dallas",178,1428,-0.0013986013986014,0.00140252454417952,0.0640834575260805,14915
2018-03-31,"92126","CA","San Diego","San Diego","San Diego",179,2512,-0.000397930760047752,0.000796812749003984,0.0350226617222909,19085
2018-03-31,"90019","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",180,3844,0.00786575773466177,0.027807486631016,0.0537280701754386,4954
2018-03-31,"43130","OH","Columbus","Fairfield","Lancaster",181,1057,0,0.0134228187919463,0.00570884871550904,18212
2018-03-31,"27406","NC",,"Guilford","Greensboro",182,906,0.00554938956714761,0.00110497237569061,0.0145576707726764,21285
2018-03-31,"60016","IL","Chicago","Cook","Des Plaines",183,1695,-0.00176678445229682,0.00236546422235364,0.0254083484573503,21079
2018-03-31,"46307","IN","Chicago","Lake","Crown Point",184,1531,-0.00390370852309694,-0.0103425985778927,0.0112285336856011,27324
2018-03-31,"76244","TX","Dallas-Fort Worth","Tarrant","Fort Worth",185,1766,-0.00394811054709532,-0.0123042505592841,0.00626780626780627,19297
2018-03-31,"28314","NC","Fayetteville","Cumberland","Fayetteville",186,831,-0.00120192307692308,-0.00120192307692308,-0.00835322195704057,8724
2018-03-31,"27610","NC","Raleigh","Wake","Raleigh",187,1256,0.000796812749003984,0.00883534136546185,0.0337448559670782,19860
2018-03-31,"89121","NV","Las Vegas","Clark","Las Vegas",188,1209,0.0033195020746888,0.0108695652173913,0.0531358885017422,15552
2018-03-31,"29732","SC","Charlotte","York","Rock Hill",189,1337,0.00149812734082397,-0.0140117994100295,0.0756234915526951,18178
2018-03-31,"75056","TX","Dallas-Fort Worth","Denton","The Colony",190,1804,-0.000554016620498615,-0.00551267916207277,0.0169109357384442,14451
2018-03-31,"30040","GA","Atlanta","Forsyth","Cumming",191,1717,0.00585823081429408,0.00822078684674104,0.0244630071599045,17862
2018-03-31,"30188","GA","Atlanta","Cherokee","Woodstock",192,1487,-0.00201342281879195,-0.00468540829986613,0.0283540802213001,21859
2018-03-31,"79938","TX","El Paso","El Paso","El Paso",193,1108,0,-0.0062780269058296,0,17766
2018-03-31,"92336","CA","Riverside","San Bernardino","Fontana",194,2225,0.00587703435804702,0.0145918832649339,0.0215794306703398,22680
2018-03-31,"99301","WA","Kennewick","Franklin","Pasco",195,1348,0.000742390497401633,0.00223048327137546,0.0212121212121212,17936
2018-03-31,"20011","DC","Washington","District of Columbia","Washington",196,2668,0.00679245283018868,0.00376222723852521,0.0183206106870229,15436
2018-03-31,"77095","TX","Houston","Harris","Houston",197,1711,0.00765606595995289,0.014226437462952,0.0178465199286139,19876
2018-03-31,"91911","CA","San Diego","San Diego","Chula Vista",198,2346,-0.000426075841499787,0.00170794192997438,0.0539083557951483,14219
2018-03-31,"77845","TX","College Station","Brazos","College Station",199,1728,0.00406740267286461,0.0152761457109283,-0.0297585626052779,16237
2018-03-31,"92503","CA","Riverside","Riverside","Riverside",200,1934,0.0051975051975052,0.0115062761506276,0.0632215503023639,18364
2018-03-31,"94536","CA","San Francisco","Alameda","Fremont",201,3167,0.000315855969677827,0.000948166877370417,0.0229328165374677,18006
2018-03-31,"27587","NC","Raleigh","Wake","Wake Forest",202,1663,0.00120409391932571,0.00241109101868596,0.0322780881440099,20496
2018-03-31,"21740","MD","Hagerstown","Washington","Hagerstown",203,1096,-0.000911577028258888,0.00091324200913242,-0.0117222723174031,18966
2018-03-31,"11233","NY","New York","Kings","New York",204,2326,-0.00257289879931389,-0.0123142250530786,-0.0097914005959983,655
2018-03-31,"07302","NJ","New York","Hudson","Jersey City",205,2664,0.004903809883063,0.00870882241575161,-0.0263157894736842,12189
2018-03-31,"90280","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","South Gate",206,2314,0.00129813933362181,-0.00258620689655172,0.0284444444444444,10682
2018-03-31,"22191","VA","Washington","Prince William","Woodbridge",207,1809,-0.00165562913907285,-0.0103938730853392,0,16365
2018-03-31,"19111","PA","Philadelphia","Philadelphia","Philadelphia",208,1282,0.00786163522012579,0.00786163522012579,0.0456769983686786,16219
2018-03-31,"89117","NV","Las Vegas","Clark","Las Vegas",209,1473,0.00272294077603812,0.00683526999316473,0.050641940085592,18053
2018-03-31,"87120","NM","Albuquerque","Bernalillo","Albuquerque",210,1243,0.00241935483870968,0.0146938775510204,0.0298260149130075,20772
