"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-03-31,"60626","IL","Chicago","Cook","Chicago",226,1457,0.00275292498279422,0.0111034004163775,0.0311394196744515,13624
2018-03-31,"90004","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",227,2811,0.00178189593727726,-0.00354484225451967,-0.0181627663290255,2852
2018-03-31,"28078","NC","Charlotte","Mecklenburg","Huntersville",228,1342,0.00599700149925038,0.0228658536585366,0.0370942812982998,1598
2018-03-31,"10027","NY","New York","New York","New York",229,3113,-0.00288276745675849,-0.0207612456747405,-0.0296134663341646,5557
2018-03-31,"34135","FL","Fort Myers","Lee","Bonita Springs",230,1875,0,-0.0110759493670886,-0.08447265625,9625
2018-03-31,"90706","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Bellflower",231,2269,-0.00219876868953386,0.00576241134751773,0.050462962962963,3335
2018-03-31,"48103","MI","Ann Arbor","Washtenaw","Ann Arbor",232,1935,0.00938967136150235,0.00991649269311065,0.0287081339712919,4914
2018-03-31,"30062","GA","Atlanta","Cobb","Marietta",233,1315,0.00535168195718654,0.00766283524904214,0.0201706749418154,983
2018-03-31,"33186","FL","Miami-Fort Lauderdale","Miami-Dade","The Crossings",234,1705,-0.00175644028103044,-0.00175644028103044,-0.00175644028103044,10986
2018-03-31,"30052","GA","Atlanta","Gwinnett","Loganville",235,1096,0.0055045871559633,0.0223880597014925,0.0349386213408876,214
2018-03-31,"30041","GA","Atlanta","Forsyth","Cumming",236,1576,-0.00880503144654088,-0.0247524752475248,0,282
2018-03-31,"75217","TX","Dallas-Fort Worth","Dallas","Dallas",237,1007,-0.00198216055500496,0.00499001996007984,0.0793140407288317,327
2018-03-31,"33012","FL","Miami-Fort Lauderdale","Miami-Dade","Hialeah",238,1475,0.00135777325186694,0.00476839237057221,0.0200553250345781,9866
2018-03-31,"30331","GA","Atlanta","Fulton","Atlanta",239,1210,0.00248550124275062,-0.00819672131147541,0.0315430520034101,1525
2018-03-31,"11372","NY","New York","Queens","New York",240,2134,0.00281954887218045,0.00376293508936971,-0.0129509713228492,9937
2018-03-31,"32256","FL","Jacksonville","Duval","Jacksonville",241,1125,0.00806451612903226,0.0236578707916288,0.0311640696608616,7056
2018-03-31,"34711","FL","Orlando","Lake","Clermont",242,1022,-0.001953125,0.00294406280667321,0.0439223697650664,698
2018-03-31,"60649","IL","Chicago","Cook","Chicago",243,1231,-0.0016220600162206,-0.000811688311688312,0.00654129190515127,6395
2018-03-31,"27834","NC","Greenville","Pitt","Greenville",244,745,-0.00534045393858478,-0.0210249671484888,-0.00798934753661784,3830
2018-03-31,"92335","CA","Riverside","San Bernardino","Fontana",245,1442,0.00278164116828929,0.0176429075511644,0.065779748706578,1207
2018-03-31,"37130","TN","Nashville","Rutherford","Murfreesboro",246,1023,0,-0.0210526315789474,-0.0238549618320611,1414
2018-03-31,"23454","VA","Virginia Beach","Virginia Beach City","Virginia Beach",247,1270,-0.00157232704402516,0.00315955766192733,0.0135674381484437,6720
2018-03-31,"38401","TN","Nashville","Maury","Columbia",248,1123,0.00357462019660411,0.00357462019660411,-0.0409906063193851,704
2018-03-31,"92021","CA","San Diego","San Diego","El Cajon",249,2013,0.00449101796407186,0.0141057934508816,0.0840064620355412,3002
2018-03-31,"48185","MI","Detroit","Wayne","Westland",250,1049,0.00191021967526266,0.0224171539961014,0.041708043694141,3728
2018-03-31,"93065","CA","Ventura","Ventura","Simi Valley",251,2442,0.00164068908941756,0.00411184210526316,0.038265306122449,3233
2018-03-31,"91342","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",252,2410,0.00166251039068994,0.00249584026622296,0.0450997398091934,4939
2018-03-31,"44130","OH","Cleveland","Cuyahoga","Parma Heights",253,954,0.00210084033613445,-0.00625,0.0588235294117647,1614
2018-03-31,"95747","CA","Sacramento","Placer","Roseville",254,1547,0.00454545454545455,0.0157583716349311,0.114553314121037,319
2018-03-31,"95123","CA","San Jose","Santa Clara","San Jose",255,2496,0.00240963855421687,0.0125760649087221,0.0292783505154639,5161
2018-03-31,"43026","OH","Columbus","Franklin","Hilliard",256,1063,0.0104562737642586,0.0221153846153846,0.0123809523809524,5969
2018-03-31,"20019","DC","Washington","District of Columbia","Washington",257,1808,-0.0114816839803171,-0.0347036839295248,0.0157303370786517,5036
2018-03-31,"22193","VA","Washington","Prince William","Woodbridge",258,1635,0.00122473974280465,0.00183823529411765,0.021875,5552
2018-03-31,"80634","CO","Greeley","Weld","Greeley",259,1316,0.000760456273764259,-0.012012012012012,0.00611620795107034,3328
2018-03-31,"02155","MA","Boston","Middlesex","Medford",260,2310,0.00347523892267593,0.0127137220517317,-0.00687876182287188,9316
2018-03-31,"92627","CA","Los Angeles-Long Beach-Anaheim","Orange","Costa Mesa",261,2875,-0.00312066574202497,-0.00827871679889617,0.00806451612903226,4501
2018-03-31,"33311","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",262,1289,0.00233281493001555,0.0197784810126582,0.0370072405470636,4697
2018-03-31,"85705","AZ","Tucson","Pima","Tucson",263,895,0.00448933782267116,0.00336322869955157,0.0680190930787589,2703
2018-03-31,"20878","MD","Washington","Montgomery","Gaithersburg",264,1994,-0.002002002002002,-0.00100200400801603,0.0315571650284532,9891
2018-03-31,"22304","VA","Washington","Alexandria City","Alexandria",265,1856,0.00161899622234215,0.00650759219088937,0.00215982721382289,9317
2018-03-31,"30022","GA","Atlanta","Fulton","Johns Creek",266,1602,0,0.00250312891113892,0.0262652146060218,2777
2018-03-31,"27858","NC","Greenville","Pitt","Greenville",267,828,0.00607533414337789,0.00852618757612668,0.0298507462686567,4251
2018-03-31,"23666","VA","Virginia Beach","Hampton City","Hampton",268,944,-0.00631578947368421,-0.00211416490486258,0.0249728555917481,322
2018-03-31,"02360","MA","Boston","Plymouth","Plymouth",269,1807,-0.00165745856353591,-0.0152588555858311,-0.0152588555858311,4122
2018-03-31,"33064","FL","Miami-Fort Lauderdale","Broward","Pompano Beach",270,1294,-0.000772200772200772,-0.00384911470361817,0.00387897595034911,6375
2018-03-31,"20001","DC","Washington","District of Columbia","Washington",271,2792,-0.0056980056980057,-0.0227511375568778,-0.0285316631871955,12413
2018-03-31,"29072","SC","Columbia","Lexington","Lexington",272,1076,-0.000928505106778087,-0.00185528756957328,0.0112781954887218,1276
2018-03-31,"11218","NY","New York","Kings","New York",273,2276,-0.00393873085339169,-0.00741386829481029,0.00131984161900572,10353
2018-03-31,"33027","FL","Miami-Fort Lauderdale","Broward","Miramar",274,1393,-0.0014336917562724,-0.0014336917562724,0.0145666423889294,12375
2018-03-31,"89052","NV","Las Vegas","Clark","Henderson",275,1128,0.00624442462087422,0.0116591928251121,0.0522388059701493,2923
2018-03-31,"90011","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",276,2303,-0.000867678958785249,0.00787746170678337,0.0449183303085299,5515
2018-03-31,"75206","TX","Dallas-Fort Worth","Dallas","Dallas",277,1514,0.00264900662251656,0.00798934753661784,0.0292318150917743,4571
2018-03-31,"11223","NY","New York","Kings","New York",278,2195,-0.00136487716105551,0.00228310502283105,-0.00768535262206148,8953
2018-03-31,"32174","FL","Daytona Beach","Volusia","Ormond Beach",279,1178,0.00170068027210884,0.00340715502555366,0.0128976784178848,1399
2018-03-31,"33063","FL","Miami-Fort Lauderdale","Broward","Margate",280,1259,0.00478850758180367,0.0136876006441224,0.0252442996742671,11213
2018-03-31,"43701","OH","Zanesville","Muskingum","Zanesville",281,843,0,-0.00589622641509434,0.0280487804878049,1181
2018-03-31,"90025","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",282,3470,0.000865301413325642,0.00318010985834056,0.0181924882629108,7967
2018-03-31,"72401","AR","Jonesboro","Craighead","Jonesboro",283,688,0.00291545189504373,0.00291545189504373,0.0834645669291339,410
2018-03-31,"10021","NY","New York","New York","New York",284,3575,-0.00996953752423151,-0.031427797344893,-0.0181268882175227,19616
2018-03-31,"90027","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",285,2803,0.00107142857142857,-0.00355492356914326,-0.0216404886561955,2703
2018-03-31,"10701","NY","New York","Westchester","Yonkers",286,2134,0.000938086303939962,0.00803023145961266,0.00898345153664303,4784
2018-03-31,"58103","ND","Fargo","Cass","Fargo",287,978,-0.00508646998982706,-0.0316831683168317,0.0305584826132771,2526
2018-03-31,"44077","OH","Cleveland","Lake","Painesville",288,1097,0.00734618916437098,0.0119926199261993,0.0261927034611787,4491
2018-03-31,"75035","TX","Dallas-Fort Worth","Collin","Frisco",289,1757,0.000569476082004556,-0.000568828213879408,0.0150202195262854,645
2018-03-31,"08831","NJ","New York","Middlesex","Monroe",290,1773,-0.00225098480585256,0.00853242320819113,0.0177956371986223,698
2018-03-31,"77082","TX","Houston","Harris","Houston",291,1239,-0.0016116035455278,-0.00481927710843374,-0.0297572435395458,599
