"RegionName","City","State","Metro","CountyName","SizeRank","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"33160","Sunny Isles Beach","FL","Miami-Fort Lauderdale","Miami-Dade",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91368689903846,1.95567144719687,1.98039215686275,1.953125,2,1.95822788046118,1.95822788046118,1.97183098591549,1.95567144719687,1.94058891040815,1.94620241178436,2.09437963944857,1.92307692307692,1.953445479696,2.03644158628081,1.85483870967742,2.08092485549133,2.03905412647374,1.94660734149055,1.94986072423398,2.15181107954545,2.45964642582629,2.33771213548061,2.26415094339623,2.20776202649314,2.29559748427673,2.23270440251572,2.23499361430396,2.21590909090909,2.27250108721105,2.22095671981777,2.25058131276731,2.1916982543206,2.21556886227545
"78704","Austin","TX","Austin","Travis",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70035149384886,1.69624675626977,1.675,1.64285714285714,1.6,1.57321428571429,1.57124518613607,1.58333333333333,1.58333333333333,1.57575757575758,1.39456994328923,1.41807348560079,1.42105263157895,1.44517494610133,1.48307362946743,1.60045317220544,1.51041666666667,1.54362416107383,1.54774436090226,1.5620613324695,1.72347520863354,1.58794162826421,1.59307359307359,1.57936507936508,1.52712264150943,1.46842105263158,1.45348837209302,1.48412698412698,1.56505386329866,1.65504145936982,1.65008291873964,1.59666666666667,1.58928571428571,1.44473684210526,1.58270385275102,1.45921052631579,1.59446022727273,1.50569490131579,1.58695378890733,1.58695652173913,1.44618863049096,1.52352941176471,1.57926829268293,1.64285714285714,1.70454545454545,1.65108695652174,1.60738255033557,1.59,1.59099056603774,1.64642857142857,1.65676077265973,1.63208567867757,1.71630118289354,1.62698412698413,1.71468253968254,1.70764203117144
"11229","New York","NY","New York","Kings",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.80625,2.08799656226127,2.08333333333333,2.105,2.13793103448276,2.13333333333333,2.16666666666667,2.21357012750455,2.18090909090909,2.08333333333333,2.17098039215686,1.94631578947368,2.11920222634508,2.18181818181818,2.21875,2
"60619","Chicago","IL","Chicago","Cook",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01777777777778,0.997916666666667,1.01333333333333,1.03545454545455,1.05,1.00291666666667,0.98,0.995454545454545,1,1.00882899628253,1,1,1.04166666666667,1.07368421052632,1.07142857142857
"90034","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35909090909091,2.4165873015873,2.44309346567411,2.49166666666667,2.45,2.45,2.54591836734694,2.61379310344828,2.66,2.64418196017181,2.5,2.49375,2.62631578947368,2.5362925170068,2.52105263157895
"60610","Chicago","IL","Chicago","Cook",28,,,,,,,2.1,2.12142857142857,2.10119047619048,2.05974347434743,2.06075357535754,2.09119047619048,2.11764705882353,2.12779161205767,2.10833333333333,2.2975,2.30035714285714,2.30416666666667,2.39166666666667,2.35097402597403,2.33529411764706,2.33943427620632,2.2854874041621,2.41098169717138,2.40304487179487,2.33571428571429,2.38869047619048,2.36666666666667,2.40379901960784,2.33856893542757,2.30264993026499,2.28125,2.20627450980392,2.18978102189781,2.27142857142857,2.27172413793103,2.29555236728838,2.30125523012552,2.3021978021978,2.31272727272727,2.34588563458856,2.43279463515536,2.31918016194332,2.3278463648834,2.33875338753388,2.33875338753388,2.33875338753388,2.26993006993007,2.44331395348837,2.26266666666667,2.30774400330852,2.36380624795259,2.36277173913043,2.37671232876712,2.33166332665331,2.31188241106719,2.29342492639843,2.32622304473769,2.28,2.28260869565217,2.46788194444444,2.34356185002737,2.27586206896552,2.35416666666667,2.39142857142857,2.49583333333333,2.32526150627615,2.25285714285714,2.35047619047619,2.25214285714286,2.29583333333333,2.3255230125523,2.55748299319728,2.52916666666667,2.68333333333333,2.43181818181818,2.34705882352941,2.47222222222222,2.47738095238095,2.39294710327456,2.42,2.42209302325581,2.45614035087719,2.55221169036335,2.6877395609692,2.86571428571429
"10019","New York","NY","New York","New York",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.39614243323442,5.38311688311688,5.34194172095401,5.3046875,5.37948872180451,5.33033804022251,5.34364796552581,5.43076167076167,5.44841489009168,5.41607118589083,5.41368743615935,5.40978489455026,5.39485484116127,5.35608308605341,5.35146443514644,5.33005617977528,5.28428571428571,5.32734274711168,5.31060606060606,5.3625170998632,5.46546546546547,5.5,5.39271808902452,5.42909090909091,5.34849608848125,5.31155303030303,5.28428571428571,5.37061090997551,5.25290339157246,5.22077922077922,5.35608308605341,5.29496439471007,5.32438565927013,5.28215333054043,5.43076167076167,5.45,5.45310473995102,5.3968253968254,5.31696428571429,5.37487231869254,5.25,5.29339853300733,5.2067024167967,5.1762956565265,5.20231213872832
"33025","Miramar","FL","Miami-Fort Lauderdale","Broward",30,,,,,,,,,,,,1.20593692022263,1.19638346776828,1.20296846011132,1.22511485451761,1.22511485451761,1.19175107947728,1.22235157159488,1.2,1.20593692022263,1.16666666666667,1.1759170347609,1.20814375226491,1.18110236220472,1.21875,1.25717872225962,1.22156697556866,1.23961576342529,1.18922830485611,1.23426911907067,1.22727272727273,1.22511485451761,1.23426911907067,1.23031496062992,1.22895622895623,1.25413152036365,1.26156433978133,1.26315789473684,1.26262626262626,1.24770833333333,1.21822033898305,1.22991157867562,1.26156433978133,1.27882308423104,1.28819945486612,1.32,1.31881313131313,1.27342955545047,1.2842320931688,1.30168453292496,1.33924438787318,1.325,1.27867556848057,1.26903553299492,1.27952755905512,1.26262626262626,1.30082644628099,1.38394493162623,1.34228187919463,1.33986521943271,1.38046573965488,1.38888888888889,1.34787784679089,1.38194444444444,1.36195008618751,1.38311388311388,1.34228187919463,1.33744855967078,1.38888888888889,1.39138689048761,1.34770889487871,1.40707070707071,1.43478260869565,1.39374514374514,1.38488137766786,1.43237082066869,1.45,1.46768837803321,1.3993006993007,1.30597014925373,1.39953051643192,1.39953051643192,1.38888888888889,1.34401878638821,1.3986013986014,1.40074196207749
"33139","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",31,,,,,,,,,,,,,,,,,,,,,,2.16216216216216,2.16216216216216,2.08928571428571,2.32438576732157,2.43978538340233,2.5,2.49186871673566,2.4375,2.86885245901639,2.875,2.71142238043647,2.62962962962963,2.65114054483581,2.64350453172205,2.63636363636364,2.64980611727187,2.63812576312576,2.65570687310037,2.74725274725275,2.66240681576145,2.74673243423243,2.75,2.73381294964029,2.70161290322581,2.71624407662385,2.82079646017699,2.80056022408964,2.75229357798165,2.82752120640905,2.78629976580796,2.7297565822156,2.76654882360112,2.78688524590164,2.79166666666667,2.80112044817927,2.84150717703349,2.80112044817927,2.80112044817927,2.90322580645161,2.85714285714286,2.87037037037037,2.82752120640905,2.81358529111338,3,2.91860934096959,2.86495993746336,2.83042726987119,3.10435022026432,3.08946926788336,2.88203753351206,2.89256198347107,2.87777777777778,2.9375,2.95,3.00200133422282,2.93359375,2.93814432989691,2.91545189504373,2.95584045584046,2.97297297297297,3.01142967841922,3,2.92812777284827,2.87152058891189,2.89514462809917
"11377","New York","NY","New York","Queens",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37254901960784,2.35357142857143,2.48730964467005,2.4,2.32142857142857,2.35982142857143,2.25641025641026,2.5,2.53478260869565,2.47560419516644,2.48383339358156,2.5,2.5,2.42124060150376,2.46428571428571,2.4,2.392578125,2.50912408759124,2.42714285714286,2.42898839738941,2.46153846153846,2.499375
"02169","Quincy","MA","Boston","Norfolk",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91652173913043,1.83893280632411,1.99375,1.91304347826087,2,1.82554347826087,1.82971014492754,1.75,1.695,1.66666666666667,1.66666666666667,1.75,1.68181818181818,1.75
"78745","Austin","TX","Austin","Travis",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11616071428571,1.13624075167311,1.24479166666667,1.11235017902658,1.09518348623853,1.12627127939628,1.13058675558676,1.06431026018655,1.04761904761905,1.1266369047619,1.20833333333333,1.23809523809524,1.22129455909944
"11355","New York","NY","New York","Queens",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26616652578191,2.20660136393907,2.23706896551724,2.05721003134796,1.86111111111111,1.95257442138098,2.05956112852665,2.21759259259259,2.25631768953069,2.32916666666667,2.3014440433213,2.20123460666433,2.26049515608181,2.17391304347826,2.27272727272727,2.30783319244858,2.16666666666667,2.06502636203866,2.06521739130435,2.05479452054795,2.03955500618047,2.14460784313725,2.22648031351794,1.91162166421232,2.03313253012048,2.27777777777778,2.125,2.33333333333333,2.42477375565611,2.375,2.375,2.38805970149254,2.5,2.5,2.5,2.42857142857143,2.17605099408104,2.17028380634391,2.35059523809524,2.359375
"60617","Chicago","IL","Chicago","Cook",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0.952380952380952,1,1.05555555555556,1.05555555555556,1,1.05128205128205,1,1,1.02564102564103,1.05555555555556,1.04416666666667
"60611","Chicago","IL","Chicago","Cook",37,,,2.1557762030323,2.17738061657928,2.26511226252159,2.31692573402418,2.27792207792208,2.33536585365854,2.33564285714286,2.33827689841715,2.33100233100233,2.32469512195122,2.30549007444169,2.33100233100233,2.58493031358885,2.61324041811847,2.51829268292683,2.49331749858196,2.48872180451128,2.53809847198642,2.47596153846154,2.4411621001992,2.42613134187972,2.45285935085008,2.45432083188762,2.40202876219825,2.5,2.54981391851887,2.59259259259259,2.58554006968641,2.54746754063136,2.49676584734799,2.48662640207075,2.41826923076923,2.46341463414634,2.48475609756098,2.50407830342577,2.53411764705882,2.59344660194175,2.73,2.69099462365591,2.73214975845411,2.65319691332507,2.61064372557534,2.5546875,2.57522123893805,2.54032258064516,2.59157894736842,2.81184103811841,2.76600698486612,2.77943169070074,2.75833333333333,2.78389587274747,2.76847221441816,2.70416666666667,2.72134700289694,2.71515892420538,2.76659779614325,2.635,2.6181430268905,2.63030303030303,2.65762711864407,2.66690786300048,2.69166666666667,2.76923076923077,2.72109836437983,2.74301675977654,2.69166666666667,2.72863636363636,2.67780562834682,2.68098218584497,2.67146526746366,2.71875,2.88842437755481,2.9290780141844,2.8125,2.78010752688172,2.78010752688172,2.8962762173084,2.70692204301075,2.62376237623762,2.59702660406886,2.61679224973089,2.6572982774252,2.63518758085382,2.69866469816273
"11215","New York","NY","New York","Kings",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.19447836114503,3.15789473684211,3.13484848484848,3.16666666666667,3.15789473684211,3.15645371577575,3.125,3.28571428571429,3.27474747474747,3.25,3.2,3.2,3.24276094276094,3.27349768875193,3.19327731092437,3.29489291598023,3.23528255865455,3.17914438502674,3.08769841269841,3.22222222222222,3.25938215102975,3.32588235294118,3.33333333333333,3.37543103448276,3.375,3.35,3.30082644628099,3.33333333333333,3.30094339622641,3.22902097902098,3.2015625,3.18181818181818,3.26222222222222,3.25
"11211","New York","NY","New York","Kings",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8625,3.74729166666667,3.799,3.85714285714286,3.85714285714286,4,3.98083333333333,3.92307692307692,3.85625,3.699,3.61290322580645,3.5,3.675,3.66666666666667,3.77555555555556,3.72939393939394
"33009","Hallandale","FL","Miami-Fort Lauderdale","Broward",40,,,,,,,,,,,,,,,,,,1.01180438448567,1.0989010989011,1.10714285714286,1.03661616161616,1.11916835699797,1.13628881987578,1.05405405405405,1.03378378378378,1.11764705882353,1.12068965517241,1.19868637110016,1.14334239130435,1.18778195488722,1.25,1.31125,1.30285898143041,1.29411764705882,1.27932351336607,1.2719298245614,1.25982074752098,1.25877192982456,1.25877192982456,1.30630630630631,1.29705882352941,1.34285714285714,1.33601429848079,1.49253731343284,1.40588235294118,1.33467381590706,1.33333333333333,1.38158005311103,1.4375,1.48046347682616,1.3563829787234,1.31666666666667,1.26969696969697,1.42857142857143,1.5,1.31489361702128,1.28775510204082,1.45833333333333,1.51550387596899,1.52941176470588,1.40434657278629,1.38888888888889,1.31666666666667,1.42857142857143,1.35761119971646,1.36842105263158,1.44770370742911,1.40577507598784,1.55,1.47150416487328,1.52941176470588,1.53571428571429,1.49524537008169,1.53846153846154,1.54894671623296,1.6324684261658,1.64042939042939,1.62619248035915,1.68350168350168,1.81628574410353,1.90114068441065,1.92864030858245,1.90114068441065,1.90961171228517,1.90114068441065,1.73961840628507
"60620","Chicago","IL","Chicago","Cook",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05769230769231,1,0.990384615384615,0.95,0.975039001560062,1,1,1.03299778845421,1.04166666666667,1.04166666666667,1.03589743589744,1.05108055009823,1.04,1.03125,1
"11238","New York","NY","New York","Kings",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,3.15719814241486,3.18136363636364,3.125,3.11493055555556,3.21825396825397,3.27692307692308,3.29655882352941,3.28571428571429,3.36607142857143,3.52941176470588,3.54838709677419,3.4384236453202,3.57142857142857,3.56168831168831,3.33333333333333,3.27777777777778,3.26146567717996,3.3,3.32471590909091,3.32592592592593
"06902","Stamford","CT","Stamford","Fairfield",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82142857142857,1.78174603174603,1.85357142857143,1.85040322580645,2,2,2.04129477878108,1.87127024722933,1.87127024722933,1.875,1.88664371772806,1.65697674418605,1.65,1.74883055150435,1.75438596491228
"07002","Bayonne","NJ","New York","Hudson",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59090909090909,1.6,1.57142857142857,1.8,1.89867124649733,2.08636363636364,1.99230769230769,1.94736842105263,2.07825203252033,1.83333333333333,1.96153846153846,1.78571428571429,1.68690476190476,1.8989898989899
"07302","Jersey City","NJ","New York","Hudson",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93458781362007,2.99586776859504,2.96202293664223,2.96010296010296,2.88009404388715,2.85714285714286,2.9,2.95051698670606,2.95723384895359,2.95930949445129,2.98786181139122,2.97297297297297,2.95504566963794,2.90865268739455,2.93333333333333,2.93333333333333,2.90198643410853,2.90909090909091,2.96137339055794,2.93458781362007,2.92299349240781,2.95,3,2.995,3.01282051282051,2.98701298701299,2.93706293706294,2.96137339055794,2.96137339055794,3,2.98148648648649,2.96137339055794,3.08880308880309,2.995,3.00862068965517,2.97297297297297,3.01724137931034,3.0921568627451,3.07528735632184,3.15789473684211,2.97086148648649,2.94798060208901,3,3.1175,2.99888888888889,3.00862068965517,3.10916130329847,3.12989811912226,3.488046029802,3.11271623113728,3.17348377997179,3.1772183449651,3.42714285714286,3.40579710144928,3.41113105924596,3.08882783882784,3
"92109","San Diego","CA","San Diego","San Diego",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69441463414634,2.68181818181818,2.61818181818182,2.63636363636364,2.64040404040404,2.81860680357642,2.7491103202847,2.85532879818594,2.86551956815115,2.68487394957983,2.6587962962963,2.67716535433071,2.8,2.69588068181818,2.79661016949153
"92101","San Diego","CA","San Diego","San Diego",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76795376291195,3.0461526920158,3.2043795620438,2.98507462686567,3.03932510761172,3.04678998911861,3.24232081911263,3.06923076923077,2.87425149700599,3.04801620668052,2.88888888888889,3.04801620668052,2.99877600979192,2.88888888888889,2.92069961533655
"07093","West New York","NJ","New York","Hudson",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01944652206432,2.01944652206432,1.96997261786511,2.06551724137931,2.05263157894737,2.11345939933259,2.09024925273892,2.24,2.26931789579663,2.08695652173913,2.34055501460565,2.52666666666667,2.77562949640288,2.55188246097337,2.6957695769577,2.27,2.11743841596508,2.1875,2.10741465535986,2.14417808219178,2.11177606177606,2.33333333333333,2.2502446183953,2.1625,2.27785032932092,2.15224358974359,2.125,2.26190476190476,2.27857142857143,2.36443644364436,2.13207547169811,2.13571428571429,2.11513157894737,2.07417582417582,2.04166666666667,2.0625,2.1,2.14615384615385,2.25479143179256
"60626","Chicago","IL","Chicago","Cook",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.325,1.16228070175439,1.33333333333333,1.35,1.33484848484848,1.4,1.34782608695652,1.32380952380952,1.32113095238095,1.4,1.4,1.2967032967033,1.3125,1.37797619047619,1.48040293040293,1.41104166666667,1.41,1.45,1.47222222222222,1.47222222222222,1.39642857142857,1.47760180995475,1.49583333333333,1.55,1.50952380952381,1.48461538461538,1.47826086956522,1.5,1.5,1.5,1.44658753709199,1.42244533006336,1.47267206477733,1.46666666666667,1.54090909090909,1.5,1.5,1.53571428571429
"90004","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45833333333333,2.39,2.2,2.33442028985507,2.42692307692308,2.45927601809955,2.5,2.66356334428624,2.71,2.35824675324675,2.474375,2.46376811594203,2.66666666666667,2.625,2.595
"10027","New York","NY","New York","New York",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53004622496148,3.53331579540757,3.52641272902604,3.52823529411765,3.55555555555556,3.606,3.43125,3.3,3.14561403508772,3.1475,3.33333333333333,3.45065562456867,3.29411764705882,3.42857142857143
"11372","New York","NY","New York","Queens",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.49137931034483,2.48275862068966,2.57142857142857,2.5,2.57142857142857,2.5,2.45454545454545,2.45608628659476,2.5,2.5611620795107,2.46666666666667,2.49137931034483,2.46666666666667,2.44895833333333,2.4,2.39130434782609,2.39565217391304,2.375,2.4,2.42805383022774,2.34042553191489,2.3125,2.38769230769231,2.3125,2.44791666666667,2.35625,2.375,2.25,2.40442307692308,2.5,2.36111111111111,2.425,2.45123106060606,2.45123106060606,2.47586206896552,2.42857142857143,2.4,2.39285714285714,2.275,2.303125,2.39333333333333,2.47395833333333
"02155","Medford","MA","Boston","Middlesex",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33767172812726,1.47727272727273,1.57142857142857,1.65745856353591,1.9,1.9756887904644,1.92708333333333,1.895,1.7,1.66666666666667,1.5975,1.69631093544137,1.65165165165165,1.66787527193619,1.73131532242161,1.66666666666667
"33311","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15806945863126,1.1313639220616,1.04545454545455,1.1247873923407,1.12903225806452,1.14113366526235,1.15367553865653,1.13386377921262,1.26932125576256,1.18181818181818,1.16240681576145,1.15814696485623,1.15814696485623,1.18995062445542,1.25,1.3001485884101,1.25
"11218","New York","NY","New York","Kings",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.51923076923077,2.5,2.57323966408269,2.72794117647059,2.70294117647059,2.75,2.72727272727273,2.6875,2.63157894736842,2.55555555555556,2.44444444444444,2.44444444444444,2.49616071428571,2.66666666666667,2.65686274509804
"33027","Miramar","FL","Miami-Fort Lauderdale","Broward",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27498337608055,1.27388535031847,1.28503412729462,1.27272727272727,1.27272727272727,1.26588654351319,1.26328388524174,1.25,1.24555160142349,1.26074498567335,1.25537249283668,1.26673612920031,1.30064909203161,1.31487889273356,1.30353323147441
"11223","New York","NY","New York","Kings",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08333333333333,2.03045685279188,2.00369913686806,2.08667283189478,2.10012360939431,2.11055555555556,2.2,2.06550960118168,2.0240726124704,1.88301886792453,2.11819852941176,2.108125,2.0240670583944,2.1175
"90025","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71468253968254,2.56428571428571,2.5,2.60196905766526,2.63181818181818,2.63181818181818,2.68990384615385,2.66,2.8125,2.90453074433657,2.79666666666667,2.63194444444444,2.56944444444444
"10701","Yonkers","NY","New York","Westchester",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89822641921818,1.8,1.88492063492063,1.89137972622565,1.86170212765957,1.8935516888434,1.89189189189189,1.8935516888434,1.95089285714286,1.97727272727273,2.00603621730382,2.01954973081734,2,2.02702702702703,2.00300902708124,2.05981717011129,2.09176788124157,2.06264522440993
"60616","Chicago","IL","Chicago","Cook",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,2.1725,2.08775,2.22488888888889,2.22222222222222,2.25665859564165,2.10245588053807,2.0525,2.0825,2.27331606217617,2.24005681818182,2.00961538461538,2.1640625,2.17841385843822,2.21071863580999,2.26779211611705,2.35567010309278,2.36005228128938,2.33333333333333,2.30396758079972,2.22194485234133,2.44877049180328,2.1875,2.11462040162481,2.15789473684211,1.93838531187123,1.8639367816092,1.85287356321839,1.82557841251048,1.975,1.915,2.01691176470588,1.92033783783784,2.02054794520548,2.03351955307263,2.09741379310345,1.95837378640777,2.0464367816092,1.85287356321839,1.97417239896819,1.92098884381339,2.04761904761905,2.03319502074689,1.97541703248464,2,2.06324666198173,2.11558441558442
"60622","Chicago","IL","Chicago","Cook",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,1.71825396825397,1.6125,1.595,1.68990384615385,1.75,1.72222222222222,1.6,1.85185185185185,1.73333333333333,1.72604166666667,1.81041666666667,1.81818181818182,1.88235294117647,1.99722222222222,1.67261904761905,1.85714285714286,1.76923076923077,1.70294117647059,1.73611111111111,1.75,1.83333333333333,1.80322580645161,1.75882352941176,1.75,1.75,1.75,1.695,1.67261904761905,1.61805555555556,1.58333333333333,1.60565476190476,1.625,1.75,1.75441176470588
"60641","Chicago","IL","Chicago","Cook",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20486111111111,1.22222222222222,1.28571428571429,1.375,1.28166929755328,1.35714285714286,1.3,1.27777777777778,1.28571428571429,1.275,1.27524038461538,1.30743707093822,1.28684210526316,1.25
"60660","Chicago","IL","Chicago","Cook",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72115384615385,1.60485347985348,1.71590909090909,1.625,1.68181818181818,1.79676372843804,1.75,1.7,1.695,1.65505952380952,1.68322368421053,1.825,1.67894736842105,1.75,1.67894736842105,1.96793002915452,1.98125,1.93
"11368","New York","NY","New York","Queens",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33286908077994,2.19500480307397,2.27591036414566,2.17711579465311,2.21428571428571,2.15269804822044,2.30627306273063,2.18396226415094,2.37253591276083,2.17424242424242,2.34466363894408,2.15094339622642,2.27591036414566,2.3593570608496,2.26166888248413,2.12150433944069,2.30547550432277,2.40053050397878,2.38007380073801,2.3605046453746,2.36230110159119,2.43542435424354,2.28301886792453,2.50350631136045,2.45387453874539,2.48607242339833,2.52785515320334,2.3134328358209,2.36622007293483,2.18356643356643,2.21488469601677
"92104","San Diego","CA","San Diego","San Diego",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11964285714286,2.12047619047619,2.11838235294118,2.11527777777778,2.23606811145511,2.35454545454545,2.18469785575049,2.29838709677419,2.25416006339144,2.18257956448911,2.1356783919598,2.11176470588235,2.25657894736842,2.24696356275304,2.2
"06516","West Haven","CT","New Haven","New Haven",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.817438692098093,0.725446428571429,0.761780885471898,0.652316433566434,0.683520599250936,0.715800636267232,0.683520599250936,0.704746919343869,0.736343226429149,0.671446204154912,0.651396723286639,0.582627118644068,0.685871056241427,0.692124105011933
"78741","Austin","TX","Austin","Travis",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25913014608234,1.24169986719788,1.16666666666667,1.16649746192893,1.23395853899309,1.20254884038909,1.26659292035398,1.28318584070796,1.28318584070796,1.25170706764986,1.25096302003082,1.33475232198142,1.34210526315789
"98122","Seattle","WA","Seattle","King",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,2.65607823669579,2.65106837606838,2.51908396946565,2.68421052631579,2.78260869565217,2.85520134228188,2.90251916757941,2.91459291712304,2.7738911506321,2.61904761904762,2.60869565217391,2.6466033966034,2.70588235294118,2.72992424242424,2.6551724137931
