"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"02664","Yarmouth","MA","Cape Cod","Barnstable",1174,245000,255000,249000,259000,259500,259900,242500,229950,238750,239900,244450,249000,239450,225000,221950,219900,225000,226400,240500,234500,235000,219900,219900,219000,221500,224900,199700,207449.5,219000,219900,239000,239000,244450,239500,234900,236950,244500,250000,249500,269950,259000,259000,259900,249900,249000,269900,269900,252450,244900,249900,259000,269900,272400,269900,254900,249900,250000,244900,246950,249000,254900,254900,259000,260750,275000,269900,269900,259900,252500,249900,259900,249900,254450,249900,258900,259000,259000,259900,258700,269450,279900,279900,279000,274450,264900,264400,268900,279900,288000,289900,289450,297450,299000,299700,299000,299000,299000,289900,289000
"25427","Hedgesville","WV","Hagerstown","Berkeley",1175,161950,154499.5,152449.5,149999,154900,149999,139900,135000,135000,125900,127400,134500,129900,122450,119000,115900,118500,114500,117500,119900,119900,119900,119450,118500,118750,114700,119000,117500,114900,117900,119450,117900,115000,110000,111750,109950,109900,110000,110000,111900,111150,112000,109950,105900,109750,111000,105000,104250,104250,103500,98700,95950,94900,99947.5,105000,105000,107900,104950,102450,99500,98500,94947.5,89900,99000,101250,105000,105000,1e+05,102500,103750,107000,107000,110000,112450,108950,111200,107450,114900,114950,114900,114900,107900,107450,109900,108900,108900,105500,105250,107900,120000,124450,119900,119900,119200,110000,118825,103700,119900,108000
"33315","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240625,237000,248900,249900,219950,219500,219000,239500,265000,236250,239000,239000,265000,259900,254350,254350,239900,239900,244900,269999,299000,284000,299900,320000,322500,329000,310000,284200,276950,282500,285000,285000,284000,289900,267450,269900,289900,298500,3e+05,299000,309000,3e+05,295000,299000,299000
"96766","Lihue","HI","Kapaa","Kauai",1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285000,249500,242500,239000,239000,247000,249500,254900,260000,259000,256500,259900,277000,279000,277000,278000,262500,260000,269750,277000,276500,277000,260000,260000,265000,259875,260000,289000,295000,295000,295000,256000,285500,294111
"96778","Pahoa","HI","Hilo","Hawaii",1178,,,,,,,,,,,,,,,,,,,,,,,,129000,136500,129500,140000,149000,148500,130000,129500,129000,138900,150000,158200,160000,169499.5,169000,169000,162000,162000,160000,160000,159000,162000,167500,176944,179000,179000,179000,175000,175750,191000,184500,195500,189500,178900,170000,152000,158450,156450,155000,165000,157000,164100,159900,159850,158500,171000,174000,179000,173000,169000,172000,173450,172000,173450,175000,177450,177450,175000,179000,175000,185000,185000,198850,182500,199000,197000,186000,187000,180000,177500,189000,180000,180000,203000,209500,215000
"34949","Fort Pierce","FL","Port St. Lucie","Saint Lucie",1179,229000,216950,219000,215000,210000,204450,209000,219000,210000,2e+05,199900,199900,199894,189000,199000,192249.5,194750,198000,197500,198000,197500,199000,198900,198500,199800,204950,199900,199000,199900,199950,199950,199950,198800,207000,199900,210000,210000,207500,209900,199000,205000,215000,209950,219000,219000,222000,222500,224000,224250,224250,226250,224950,229949.5,228000,235000,239900,239900,249900,239900,246200,247400,239000,237700,239000,239900,238000,249900,249850,249800,249400,249800,249700,254900,258500,259450,260000,259950,260000,259000,260247.5,263500,264900,263000,263000,250000,250000,250000,250000,254500,255950,265000,265000,277000,279000,279000,274900,269000,274900,271998.5
"28460","North Topsail Beach","NC","Jacksonville","Onslow",1180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119450,125450,134888.5,127094,119450,122405,119000,139000,145500,147400,141268.5,142637,146900,145000,147900,159000,159900,154999.5,149900,155500,149900,154900,154900,154950,160900,162450,139900,144450,149900,154900,159900,159900,164950,161450,168700,169000,169000,169000,169000,159000,159000,157500,159450,157500,154900,155900,155900,159000,159000,157000,159000,163000,171500,174500,166900,165000,164900,159900,165000,168750,169900
"08203","Brigantine","NJ","Atlantic City","Atlantic",1181,,423950,399000,425500,399000,399000,399000,349900,365000,354900,374900,357450,349900,359450,349950,299000,299000,299000,299000,269900,285000,289000,282450,279900,275000,279450,269900,245000,250000,264500,275000,250000,264500,250000,281950,279000,250000,239900,249900,248950,248950,239000,239450,239000,239000,235000,232400,229900,235000,235000,239000,239900,249000,246950,234950,229900,236950,239450,243500,239450,239000,239000,249900,245000,269900,275000,259950,274450,267450,237450,242500,225000,219900,225000,224950,225000,240000,239900,252900,249450,255000,265000,265000,250450,239500,225000,227000,259000,259000,259000,259000,254000,264450,259900,259900,259000,247450,259000,262900
"11961","Ridge","NY","New York","Suffolk",1182,229000,232495,234990,239450,236000,225000,225000,215000,216250,215000,212500,205000,205000,199000,205000,202450,205000,209000,199450,193999,205000,209000,199000,199000,199900,199950,199990,2e+05,199900,195000,199450,198000,199900,199951,199000,195000,187450,185400,174999,169990,169000,174900,159450,159000,159900,174900,173000,169495,164950,184000,184000,179990,187563,189000,189990,190000,189900,179000,191995,179900,175000,182000,189900,197450,199000,199900,199900,189990,185000,188250,186250,183700,179500,187000,189900,189900,192700,189000,184250,189450,198900,195000,197900,189990,209950,199000,219000,225000,225000,224999.5,229900,227000,227900,229000,229000,229000,229000,234999,239250
"33050","Marathon","FL","Key West","Monroe",1183,365000,367000,371000,349000,344000,325000,330000,330000,325000,330000,330000,325000,330000,334500,349000,332500,337500,329000,337500,329450,349000,320000,299900,350000,349000,329950,349000,339500,329500,330000,325000,325000,325000,312450,335000,309000,325000,339000,358000,359900,354000,371000,359000,389000,395000,385000,375000,395000,377400,349500,338150,338150,344500,345000,377500,395000,379000,398500,410000,410000,429000,426500,422000,410000,426500,425000,422000,429000,429000,440000,437500,429000,429000,455000,439000,435000,439000,445000,459000,457000,435000,410000,435000,459900,451950,439000,439000,443000,467000,460000,449000,439000,465000,469000,469000,469000,457000,459000,469000
"01748"," Hopkinton","MA","Boston","Middlesex",1184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389995,366200,340990,354900,359900,389995,392995,392400,395995,414495,414495,420995,416495,422995,418495,422995,422995,431857.5,454500,458095,452992.5,439995,429995,426995,487735,480190,478460,483875,485000,505495,520995,550000,544997.5,535790,539900,519900,478127.5,467840,467232.5,467290,475725,476450,425000,487495,484995,490750,500077.5,500145,492815,517905,502182.5,505670,517905,517905,519596,549950,548925,549950
"27006","Advance","NC","Winston-Salem","Davie",1185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147000,149900,155750,153200,144500,145000,149700,152400,149900,160000,157500,158500,159250,160000,158500,149900,157450,154000,151950,154900,162500,154900,149900,159500
"32976","Micco","FL","Melbourne","Brevard",1186,69000,68800,68500,68200,65000,64600,64600,59950,60000,59900,59900,59900,59900,59900,59900,59000,57900,56000,55500,54950,54900,55000,54850,54700,52900,52700,52500,55000,55500,59500,55500,54400,54945,54900,57000,54900,57000,58850,57900,58800,54900,58900,58000,58500,59625,58900,59900,59000,58900,59900,59900,58900,59900,59900,62990,64400,65533,69900,65900,69500,69800,69900,73950,74900,71200,73950,83900,85000,85000,85000,88000,87900,84950,84500,84500,84000,84500,84700,87700,87000,84950,85000,87250,87500,89900,86495,89700,89900,89200,89900,89900,89900,91700,92000,97500,107000,104000,101995,109900
"97739","La Pine","OR","Bend","Deschutes",1187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199499.5,177450,167450,161950,160000,166700,169700,169700,179500,172450,169900,172450,177000,175000,179000,173900,177400,192200,189400,176950,149900
"04064","Old Orchard Beach","ME","Portland","York",1188,,,,,,,,,,,,,199450,229000,243900,219000,227900,224000,215900,219900,219000,216500,194500,214499.5,209999,219900,209999,195000,182800,184000,179000,179000,189950,189500,211000,207000,185000,181000,176900,194450,193500,198000,179500,178000,209900,212900,209900,209950,219900,210000,193750,219900,212900,197000,187500,199000,205000,187450,189900,187000,205000,205000,192450,185000,197450,197450,185000,189900,197900,197450,185000,179900,210000,225000,226900,238700,227500,239000,227500,226250,234000,219000,219000,219000,229500,248900,249900,249400,244447.5,268000,268250,275000,275000,269900,262450,267450,274900,274900,269900
"33957","Sanibel","FL","Fort Myers","Lee",1189,629000,599000,599000,598000,596500,595000,575000,575000,569450,569000,569000,577000,588000,595000,595000,579000,577000,584990,579000,587000,570000,549900,565000,549000,549000,549000,549700,549000,562250,547500,564000,540000,545000,549000,572000,597500,595000,595000,589000,589000,575000,590000,599000,590000,597000,599000,599000,599000,616000,598500,595000,565000,549000,575000,575000,549000,549000,567277.5,529000,529000,575000,589000,580000,589000,589000,599000,649000,649000,654000,679000,699000,699000,697000,699000,699000,675000,669000,649500,615000,599000,595277.5,614450,672000,672000,699000,699000,696950,694000,666950,659000,649000,664000,678500,649000,649000,672500,699000,699900,685000
"15203","Pittsburgh","PA","Pittsburgh","Allegheny",1190,,,,,,,,,,,,,,,,,,,,,,225000,232450,222200,222250,217200,214900,219900,220000,2e+05,190000,190000,199000,199450,224900,209000,234900,232400,220000,217000,219000,219000,209000,210000,194200,199900,227500,225000,209900,224900,229949.5,229900,239900,224000,202450,185500,199000,198950,198000,199900,194000,194500,204900,2e+05,198000,199000,204925,209900,194900,207500,219000,2e+05,201450,219900,229590,225000,224900,222450,219900,214500,211000,204900,201500,202450,199900,199700,199900,231950,231200,249000,244000,245000,239900,224900,218450,209400,219450,230000,230000
"28465","Oak Island","NC","Myrtle Beach","Brunswick",1191,205000,210000,199400,199000,189000,174000,174500,169900,171950,174000,169900,169000,169450,164900,159900,159500,160000,159950,149900,159779,159000,149900,149950,149900,149900,149000,172000,169500,169462.5,169925,165000,159000,159450,159900,165900,169900,165900,164999,169500,172000,169000,167000,175000,179900,179943.5,169900,169900,169900,163500,155900,154500,166250,165000,169000,169900,169900,174500,170000,179900,179900,179900,170000,179000,171900,169950,179500,170000,179900,179000,178000,174950,177850,169950,169900,169900,171400,169900,171400,169900,179500,186443.5,184987,189500,189900,188900,183493.5,179987,192450,199900,199950,2e+05,207450,219000,219750,219000,219500,222500,202850,210000
"50316","Des Moines","IA","Des Moines","Polk",1191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69450,64900,61200,62500,61200,64500,64500,65000,63750,65000,65000,63750,65950,66900,70000,69900,74900,77000,74900,76000,75000,69900,69000,66900,69900,67700,65750,67400,68900,74900,74900,79000,77000,74750,74325,69900,77450,75000,74900,72500,74700,71250,70000,73500,77000,77950,71450,71450,69900,70000,73500,77950,84000,82200,80500,84250,85950,81500,81500,80700,88900,92000,85000
"06470","Newtown","CT","Stamford","Fairfield",1193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357997.5,364900,364900,379995,380000,349947.5,365000,357000,365000,372497.5,394160,399900,406995,399900,399900,395947.5,395947.5,349900,339900,325000,329000,359000,406995,390995,377497.5,389995,399495,399495,398270,406995,398270,402745,399995,399995,399995,399995,402745,393995,391995,399447.5,399900,403882.5,403882.5,405495,399995,399995,403770,399995,398445,399000,399000,395000,393995,393995,379900,350000,359900,349947.5,349997.5,322495,309947.5,282450,279900,284900,304900,322495,319995
"65355","Warsaw","MO",,"Benton",1194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79900,73750,75000,72400,74900,72900,73950,73950,75000,76750,84900,79950,72425,69500,69500,69900,74900,74500,73250,65000,74900,76250,76250,74900,77000,76250,76350,75250,75750,76750,75000,75750,76500,79450,79450
"11963","Noyack","NY","New York","Suffolk",1195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450000,1250000,1400000,1250000,1295000,1275000,1262500,1262500,1325000,1275000,1325000,1350000
"28604","Banner Elk","NC",,"Avery",1196,209900,199900,199900,212450,224900,226400,228500,220000,220000,217000,218500,207250,199000,199000,198900,199450,199900,179450,174900,186500,169900,172950,169000,159900,158750,155000,158500,149900,159900,159000,155000,151750,149900,145000,147900,145900,149900,149000,147200,150000,159000,159000,149000,158450,165000,144900,144900,155000,159000,149900,149900,149000,149900,154900,149900,149000,149500,149250,153900,153900,150000,155900,155200,169000,165000,162000,165000,162000,163500,165000,167000,145900,139500,139900,149950,149000,155450,159000,159500,159900,159900,159000,149900,149250,145000,143900,145000,149900,159900,159900,159900,157000,157750,154900,149900,147450,139900,139700,139400
"04090","Wells","ME","Portland","York",1197,199495,199000,195000,199990,199000,195000,196500,200250,198750,207400,209900,229000,236500,224950,229000,224900,199900,205000,199900,199900,189900,186500,179000,174950,189900,183900,184400,179900,189900,189950,194900,189900,185000,184900,189900,189900,188900,195700,186900,179949.5,179949.5,179700,179500,174500,179500,179500,179500,175950,174450,179900,179900,179900,180800,184900,186900,186900,188250,191900,194900,210000,225000,229000,189000,195000,189000,188000,187450,188450,189900,186950,199900,199900,199700,199900,204900,206700,199250,215450,215000,199900,199250,199250,201200,205000,213900,204900,196500,204900,192200,204950,190200,206250,196950,194900,194900,189000,189000,193900,189000
"93923","Carmel-by-the-Sea","CA","Salinas","Monterey",1198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897000,835000,962000,885000,735000,697500,755000,745000,795000,790000,783500,759250,793500,793500,798000,795000,790000,792000,795000,785000,795000,770000,749000,772000,748000,825000,842000,795000,829000,854000,892000,899000,820000,825000,810000,827000,832000,825000,8e+05,8e+05,797500,780000,810000,789900,774500,745000,735000,760000,769500,812000,875000,899000,859500,875000,897000,947500
"06357","Niantic","CT","New London","New London",1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241100,224500,239900,237500,258800,247450,269000,235750,235000,235000,234000,235000,229900,229000,229000,219900,229900,249900,274900,257400,274900,274900,264900,269900,269900,279450,279900,286950,299000,3e+05,299500,299500,299900,287000,299000,281999.5,274900,265500,289900,279000,284000,289450,298000,293950
"97138","Seaside","OR","Astoria","Clatsop",1200,,,,,,,,,,,,,,,,298698,279698,279000,275000,249900,268250,249450,249950,259000,239500,229500,254450,254950,245000,248500,255000,249000,236000,236000,236000,248950,249000,235000,239000,239000,229500,232450,239500,239000,238750,240500,240500,229900,229000,224900,224900,230000,230000,247000,249000,229000,229000,230000,229000,224000,229000,224900,229000,240000,242500,250000,238950,245000,247500,234000,255000,238500,280000,262000,262500,294900,294900,290000,274100,279250,282250,279000,270000,265000,270000,270000,259000,284900,292450,285000,285000,275000,269500,269900,265000,265000,265000,275000,295000
"95954","Magalia","CA","Chico","Butte",1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142450,129950,143000,138750,147500,147500,133000,135000,132500,134500,155500,149500,147200,148000,154450,159000,148000,149000,138500,149500,165950,169000,165500
"96743","Waimea","HI","Hilo","Hawaii",1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895000,880000,767500,827475,827475,770000,819950,787500,779500,810000,787000,825000,786000,786000,795000,752500,714500,748000,702500,748000,748000,715000,649000,650000,712000,785000,845000,850000,872499.5,849999,862000,895000,997000
"97365","Newport","OR","Newport","Lincoln",1203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235000,198500,185000,188500,189500,189250,185000,189750,192750,192000,197250,194500,199500,212000,235000,235000,232000,240000,249000,259000,240000,235000,229450,224900,224000,219000,222450,229000,230000,220000,220000,232000,235000,224500,212500,222250,229000,227000,220000,225000,222000,214000,216000,219000,220000,220000,239000,259000,232000,225000,204925,209900,214000,214000,199000,230000
"29920","Saint Helena Island","SC","Hilton Head Island","Beaufort",1204,349000,349000,330000,327500,325000,325000,325000,315000,303000,299450,299000,299000,299000,3e+05,305000,298500,295000,290000,285000,285000,281250,285000,279000,279000,276000,272450,279000,262000,269000,265000,259000,259000,259000,259000,275000,275000,272000,272000,259000,274450,269000,271450,259000,253250,249950,252000,249900,255500,252000,250000,249000,249000,239000,249000,249000,231950,239000,234900,228000,232000,235000,227000,230000,238000,239000,225000,234450,224950,229000,232000,239000,239000,237000,248000,248500,243675,239000,239800,234900,237000,239000,240950,250500,259000,254500,242000,241000,239000,259000,240000,249000,267000,299000,255000,247500,239000,229900,215000,215995
"34432","Dunnellon","FL","Homosassa Springs","Citrus",1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124750,126100,124750,119900,125000,121450,133900,124900,124900,122250,124700,120000,122000,122000,124900,125000,125000,139900
"11953","Middle Island","NY","New York","Suffolk",1206,189949.5,189900,182499.5,189900,183250,179000,179990,179900,180499.5,179900,179997,179450,179417,164990,182958.5,179450,179000,172000,169000,169000,173208.5,167000,154950,167000,159900,152500,147250,145000,149990,149994.5,148950,154000,155000,141000,160000,159999.5,155000,137500,135000,135000,135000,129999,146650,153000,159000,159000,154990,141250,141250,142500,154500,169000,179900,174990,169000,169000,164999,144999,154950,154945,154994.5,159475,165000,159990,149990,153000,144999,140000,134999,130000,123749.5,116900,116200,114000,120950,139000,129439,131995,137450,139000,149850,139900,139900,139900,135000,159000,149000,167450,169900,169990,172445,169900,155000,159990,155000,150000,157000,169900,165990
"33955","Punta Gorda","FL","Punta Gorda","Charlotte",1207,199000,199000,189000,189900,189000,187000,172450,164900,160000,164000,158000,159900,159000,167625,165000,164950,159900,159900,159000,149999,149999.5,149450,151000,156000,157500,159000,150000,159000,159000,157500,144900,140000,144950,144450,159000,159450,157250,159900,162450,165000,145000,158950,159000,159000,164950,164900,164900,164900,167000,158750,148950,169900,179250,179500,199000,179500,199000,204450,218000,209900,189450,179945,189000,184950,184950,192450,199450,199450,199000,205000,217500,215750,217500,210000,212500,215000,2e+05,216950,222000,224950,223000,229000,229000,225000,227000,217900,219950,219700,225000,238200,219000,214400,209500,224900,224900,224900,225000,224900,219900
"33403","Lake Park","FL","Miami-Fort Lauderdale","Palm Beach",1208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188000,188000,199000,199950,2e+05,199950,197100,192900,193700,191400,195000,199700,202500,192450,189000,189900,189000,197000,195000,190000,185000,199450,204949.5,209000,199999,209900,214000,225000,219000
"80424","Breckenridge","CO","Breckenridge","Summit",1209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459000,459000,459000,454000,440000,445000,462000,485970,545000,567450,597450,545000,549000,545000,539000,539250,542000,532450,544900,549900,569500,574500,549900,550000,599000,547450,559000,559000,592000,595000,645000,669000,695000,632000,582450,580000,580000,575000,575000,567500,549499.5,599000,657500,617500,657500,628250,626250
"48653","Roscommon","MI",,"Roscommon",1210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66900,63900,63950,64900,69900,74950,78500,78400,69900,65000,74900,84900,84900
"99114","Colville","WA","Spokane","Stevens",1211,163900,159000,163900,158500,172400,164900,159000,158500,149250,140000,139900,135000,134700,137000,135000,135000,139900,139900,139900,140000,142500,139900,142500,146000,139900,149900,149900,142500,149900,152200,159700,159900,159700,154500,148500,149900,143250,129900,132900,149700,135000,149250,134750,129500,125000,129500,129500,125000,127250,129500,129500,129500,129500,129500,129500,128250,124999.5,124949.5,124900,122000,132000,125000,125000,129900,129900,129900,137500,136500,136500,138000,138000,138000,138500,134999,139000,131450,147500,142900,134900,142900,149950,149950,135475,135000,121000,121000,142000,139000,139900,139250,145000,142000,148750,155000,145000,154000,149500,139500,137250
"02673","Yarmouth","MA","Cape Cod","Barnstable",1212,207950,217500,217500,215750,216450,199850,199800,204450,199800,2e+05,199000,191700,189500,179900,179850,179900,185350,199000,192800,184900,182900,186800,185800,187200,174900,179000,183500,189900,185000,189900,181350,183400,199900,175000,192450,177400,179900,199900,204700,199900,188450,188450,189000,199900,199900,199000,202450,205000,218000,217400,222250,209000,218000,219900,224000,225000,225000,225000,225000,224900,237000,212000,229900,228950,247900,243900,235000,228500,230000,230000,230000,229500,219900,228750,228250,210000,234900,244450,257800,249900,254900,239900,234049,229900,223800,215000,214900,220000,226450,227000,229900,229900,245000,249000,249450,254900,250000,249900,259500
"95451","Kelseyville","CA","Clearlake","Lake",1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210000,220000,205000,229000,238750,218950,219000,224000,235000,249000,256000,250000,249900,244950,254950,250000,267250,284250,269000,274500,257250,279500,259500,259909,274000
"67301","Independence","KS","Coffeyville","Montgomery",1214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48500,46400,43950,45000,44900,44900,39900,40450,39900,39900,43700,38950,39900,38800,42500,38800,38000,38000,38000,35000,34250,29750,29200
"33035","Homestead","FL","Miami-Fort Lauderdale","Miami-Dade",1215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79900,70000,77900,74900,74900,74900,79900,80000,84500,84900,85000,85000,84900,87250,86750,87900,85000,86500,87750,86500,84997.5,85500,88000,89950,94500,94500,94700,94999,95000,95750,97500,98500,105000,105000,109900,110000,109900,109900,110000,110950,111900,111900,115000,111950,115000,118000,118000,119000,119000,119950,120000,125000,125000
"24121","Moneta","VA","Lynchburg","Bedford",1216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279900,295000,299900,299950,299950,319500,320000,317000,318500,313450,318500,309000,299450
"33966","Fort Myers","FL","Fort Myers","Lee",1217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205000,191000,190000,183000,199499.5,199499.5,199999,204450,199900,199949.5,199900,202450,209000,198500,190000,194500,189000,182400,171500,169900,171200,170900,170900,189500,209900,209450,209900,212000
"06418","Derby","CT","New Haven","New Haven",1218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,129900,139000,139900,149900,150000,159000,154900,149900,145000,145000,139900,150000,154000
"12528","Lloyd","NY","Kingston","Ulster",1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145000,152450,145000,162450,159900,165000,159900,149900,159950,179000,176750,182000,179250
"34452","Inverness","FL","Homosassa Springs","Citrus",1220,89700,89000,86870,84900,82900,79900,79700,79000,79900,69900,67000,69990,69200,65000,65000,62450,65840,67450,69900,69900,72900,72500,69900,69900,69900,67500,64900,59900,60000,59900,57000,59900,56900,59900,68750,67850,67900,68000,68500,68000,69900,71300,69950,69000,66500,69900,64900,70000,69450,79950,84500,79000,78900,74250,76900,71000,75500,76450,78900,78800,74000,72500,70250,69900,73450,72700,72700,77450,83900,77500,70000,74000,82000,79900,79900,80950,79999,86300,84500,79900,87950,88000,89900,89900,89900,86900,89950,91000,1e+05,107450,104900,102400,109000,112400,114950,115000,113450,119500,119900
"27249","Gibsonville","NC",,"Guilford",1221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207945,210995,211990,186000,208990,211990,208990,211990,224000,227495,230990,227500,216990,223555
"32136","Flagler Beach","FL","Daytona Beach","Flagler",1222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222000,219500,220000,225000,232900,227000,225000,218000,225000,225000,225000,215000,219950,208000,211000,215000,224900,237900,249000,249000,234900,261950,264450,256500,245000,259000,259000,269450
"54521","Eagle River","WI",,"Vilas",1223,139900,139900,146450,154900,159900,169900,189000,189000,199900,184450,189000,174500,159450,159450,159450,159000,165950,166900,159900,159900,149900,149900,148500,139500,135900,132900,135900,145000,149900,142450,149900,149900,139900,139700,148900,148900,148900,148900,148900,134450,129900,147000,159450,159900,164200,164900,164200,164400,177375,175000,169900,169900,175000,189000,197000,189000,189450,189450,189450,184000,189000,189000,204900,209500,192000,194950,189000,189000,189000,184450,184450,189000,179900,172400,179900,174950,172400,169200,166700,168750,169000,154000,162000,159500,173000,173950,173000,174950,173000,189900,189900,189000,189000,189000,189000,189000,192500,196000,169900
"77003","Houston","TX","Houston","Harris",1224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303647,302295,302295,299900,302295,302295,299900,295670,295670,299900,301147.5,302295,299900,302295,303990,302295,289900,289900,289900,289900,289900,284900,284950,290950,299900,315000,310000,310000,315000,322500,307000,299813.5,301500,303450,297250,299000,285000,289945,299999
"06475","Old Saybrook","CT","Hartford","Middlesex",1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419450,419000,402000,409000,402000,385500,375000,384450,399900,399900,378500,378500,378500,394500,394700,394900,391950,374900,349950,349950,372450,375000,350000,367500,389000
"92314","Big Bear City","CA","Riverside","San Bernardino",1226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142450,154900,144900,143400,148450,149950,159900,159000,159999,161250,159000,159000,159999.5,150000,145000,149900,157500,159900,158300,159900,166950,169000,169000,169900,169900,169000,164900,159900,168495,179000,179900,179000,182500,184900,184900,179000,179900,179450,179900,179900,184900,185000,190000,190000,198500,190000,199900,196500,199900,209450,225000,222500,219949.5,219900,221950
"06424","East Hampton","CT","Hartford","Middlesex",1227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153949.5,149900,144500,149883,149900,160450,168500,168900,169900,174000,164400,159000,159000,169700,157400,169500,174900,169900,172500,172500,183900,182900,187900,189900,182900,182900,174900,177200,184900,179500,175000,184900,169900,179000,189900,189900,189900,184900,187400,184900
