"RegionName","City","State","Metro","CountyName","SizeRank","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"02138","Cambridge","MA","Boston","Middlesex",288,,,,,1725,1642.5,1700,1725,1725,1800,1917.5,1922.5,1925,1925,1912.5,2000,1800,2080,1950,2065,2025,2075,2155,2250,2250,2250,2200,2200,2325,2287.5,2200,2200,2195,2200,2350,2400,2350,2385,2397.5,2455,2425,2400,2400,2442,2450,2400,2456,2400,2400,2360,2375,2400,2375,2400,2500,2440,2400,2400,2400,2450,2495,2415,2400,2432.5,2500,2420,2500,2580,2500,2500,2495,2500,2520,2350,2350,2400,2400,2400,2500,2562.5,2575,2530,2500,2500,2500,2500,2425,2450,2487.5,2487.5
"33401","West Palm Beach","FL","Miami-Fort Lauderdale","Palm Beach",289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.5,1125,1222.5,1100,1175,1217.5,1150,1127.5,1200,1200,1250,1250,1200,1300,1250,1150,1150,1127.5,1199.5,1200,1250
"70117","New Orleans","LA","New Orleans","Orleans",290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950,1050,1150,1200,1200,1200,1100,1000,1000,1000,1000,1012.5,1100,1050
"33018","Hialeah","FL","Miami-Fort Lauderdale","Miami-Dade",291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2025,2000,2000,2100,2225,2500,2500,2500,2550,2500,2487.5,2300,2300,2412.5
"33133","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,2325,2350,2125,2100,2100,2200,2150,2250,2300,2300,2213.5,2175,2250,2175,2390,2300,2300
"11365","New York","NY","New York","Queens",293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975,2000,2100,2200,2200,2200,2200,2200,2300,2250,2300,2350,2200,2300,2200
"87401","Farmington","NM","Farmington","San Juan",294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.5,650,600,650,650,665,700,675,700,725,725,750,700,725
"90405","Santa Monica","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2595,2995,2995,3522.5,3400,3400,3425,3270,3050,3000,3000,2995,3095,2995,3375
"89101","Las Vegas","NV","Las Vegas","Clark",296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,649,649,625,625,625,650,697.5,625,700,700,750,700,725,775
"02128","Boston","MA","Boston","Suffolk",297,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1525,1550,1700,1800,1900,1900,2000,1800,1800,1800,1825,1800,1800,1800,1975,1900,1950,2000,2000,1900,1975,2000,1950,1950,2000,1987.5,2100,2100,2200,2150,2200,2115,2175,2200,2250,2250,2200,2200,2175,2275,2300,2300,2200,2187.5,2200,2133,2400,2400,2400,2400,2428.5,2460,2475,2450,2400,2300,2200,2175,2482.5,2500,2500
"15206","Pittsburgh","PA","Pittsburgh","Allegheny",298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868,877.5,865,875,895,900,925,937.5,875,885,868,1000,1060,1050,999
"11103","New York","NY","New York","Queens",299,,,,,,,,,,,,,,,,,,,,,,,,,,1825,1825,1895,1900,1825,1825,1850,1900,1975,2000,2000,2000,2000,1997.5,2000,1950,1900,1900,2000,2000,2000,2000,2050,2100,2000,2050,2100,2125,2150,2100,2195,2200,2200,2200,2200,2150,2125,2150,2200,2200,2200,2200,2200,2250,2250,2300,2300,2200,2200,2195,2199.5,2150,2200,2162.5,2250,2272.5,2300,2300,2250,2250,2165,2100,2150,2095,2045
"80203","Denver","CO","Denver","Denver",300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035,995,1050,995,1042.5,1125,1112.5,1097.5,1130,1085,1225,1245,1295,1245,1255,1145,1095,1110
"10013","New York","NY","New York","New York",301,,,,,,,,,,,,,4450,4472.5,4250,4000,3999.5,4000,3997.5,3950,3950,3975,4000,3950,4000,3995,3950,3895,3790,4000,4000,4000,3992,3982,4495,4400,4395,4300,4250,4295,4300,4370,4400,4500,4695,4495,4995,4475,4495,4450,4475,4500,4650,4850,4800,5000,4995,4895,4995,4800,4500,4550,4495,4195,4195,4495,4450,4550,4045,4495,4485,4350,4495,4850,4350,4500,4725,4795,4695,4695,4595,4775,4795,4600,4400,4472.5,4495,4495,4497.5,4650
"11367","New York","NY","New York","Queens",302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,1950,1994,1975,1999.5,1975,1950,1950,1975,1975,1975,1975,1975,1975,1917,1950,1933.5,1962.5
"60654","Chicago","IL","Chicago","Cook",303,,,,,,1800,1800,1754.5,1805,1850,1847.5,1892,1965,1965,1950,1935,1939.5,1935,2015,2100,2040,1940,1935,1815,1825,1914,1945,1965,2022.5,2090,2013,2070,2155,2210,2207.5,2150,2100,2072,2071,2120,2121,2138.5,2200,2350,2388,2362,2381.5,2265,2239,2321,2337.5,2280,2277,2237,2390,2500,2450.5,2450,2450,2633,2639,2634,2498,2520,2610,2351,2300,2300,2300,2300,2340,2237.5,2319,2237,2162.5,2187,2176,2245,2241.5,2235.5,2266,2266,2319,2305,2193,2193,2231,2253.5,2276,2324
"11231","New York","NY","New York","New York",304,,,,,,,,,,,,,,,,,,,,2547.5,2600,2500,2500,2675,2850,2800,2750,2550,2650,2775,2800,3000,3000,3000,3000,2897.5,2800,2900,2900,2800,2800,2800,2750,2800,2800,2850,2950,2800,2800,2800,2850,2800,2600,2800,2900,3100,2925,2975,3000,3000,2995,3000,2970,2900,2900,2995,3000,2995,2900,2995,2950,3000,3100.5,3009,2695,2850,2800,2800,2800,2900,2800,2800,2850,2800,2900,2800,2800,2800,2800,2770
"90266","Manhattan Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900,4095,3872.5,3995,3875,3950,4500,3987.5,4100,3950,3425,3750,4145,3995,3722.5
"94123","San Francisco","CA","San Francisco","San Francisco",306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3295,3475,3495,3500,3500,3500,3600,3347.5,3350,3400,3425,3250,3495,3600,3800
"11102","New York","NY","New York","Queens",307,,,,,,,,,,,,,,,,,,,1850,1875,1990,2142.5,2200,2300,2375,2095,1900,1900,1900,1900,1975,1997.5,2050,2100,2150,2200,2300,2200,2100,2100,2200,2200,2200,2250,2300,2300,2300,2300,2400,2325,2300,2250,2250,2300,2350,2362.5,2325,2300,2400,2500,2448,2400,2350,2395,2400,2395,2400,2395,2400,2400,2450,2500,2350,2500,2250,2400,2400,2400,2400,2300,2400,2400,2497,2300,2200,2250,2250,2200,2220,2250
"90403","Santa Monica","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3172.5,3200,3495,3495,3366,3100,3246.5,3172.5,3200,3050,2995,3122.5,3097.5,2995
"10304","New York","NY","New York","Richmond",309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935,1935,1850,1950,1965,1959,1895,1860,1900,2075,1950,1825,1750,1775,1775
"10035","New York","NY","New York","New York",310,,,,,,,,,,,,,,,,2700,2377.5,2500,2450,2350,2250,2383,2500,2400,2325,2350,2350,2250,2200,2200,2200,2150,2200,2199.5,2100,2150,2125,2050,2100,2150,2195,2199,2200,2290,2250,2095,2062.5,2092.5,2111.5,2100,2099,2150,2250,2100,2100,2200,2395,2350,2200,2395,2400,2460,2395,2395,2397,2378,2300,2300,2150,2370,2395,2222.5,2225,2300,2197.5,2297.5,2400,2400,2450,2497.5,2400,2400,2400,2375,2400,2400,2415.5,2329,2300,2357
"58102","Fargo","ND","Fargo","Cass",311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,675,650,650,675,695,650,630,627.5,675,685,650,697.5,700
"10455","New York","NY","New York","Bronx",312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1675,1675,1700,1862.5,1875,1825,1625,1693,1787,1787,1950,2000,1995
"98107","Seattle","WA","Seattle","King",313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595,1795,1995,1895,1850,1750,1595,1595,1595,1600,1695,1800,1750,1795,1785,1697.5
"60202","Evanston","IL","Chicago","Cook",314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1200,1195,1197.5,1197.5,1235,1220,1280,1250,1230,1230,1200,1250,1295,1325,1325,1395,1280,1295,1225,1285,1250,1250,1235,1282.5,1300,1350,1350,1395,1375,1352.5,1350,1340,1335,1350,1325,1325,1350,1365
"33309","Oakland Park","FL","Miami-Fort Lauderdale","Broward",315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1250,1325,1350,1287.5,1250,1250,1200,1200,1200,1240,1240,1250
"10075","New York","NY","New York","New York",316,,,,,,,,,,,,2400,2395,2395,2350,2320,2310,2392.5,2400,2350,2400,2400,2450,2395,2375,2375,2395,2400,2450,2400,2425,2475,2500,2500,2500,2495,2500,2445,2400,2350,2400,2400,2495,2550,2525,2450,2412.5,2395,2375,2387.5,2425,2450,2530,2412.5,2450,2450,2450,2495,2497,2450,2500,2450,2412.5,2475,2425,2500,2450,2495,2512,2450,2495,2412.5,2425,2500,2400,2450,2450,2495,2500,2495,2595,2550,2500,2550,2500,2500,2450,2375,2425,2395
"11249","New York","NY","New York","Kings",317,,,,,,,,,,,,,,,,,,,,,,,,,3595,3467.5,3436,3499,3435,3300,3436,3500,3411,3462,3295,3297.5,3200,3195,3200,3200,3250,3300,3300,3400,3350,3307.5,3300,3355,3349,3200,3250,3142,3000,3195,3300,3400,3600,3450,3500,3550,3450,3765,3835,3738,3738,3600,3700,3585,3500,3350,3200,3500,3700,3700,3815,3650,3250,3397.5,3495,3388,3328,3327,3560,3535,3504,3399.5,3208,3225,3258.5,3277
"02446","Brookline","MA","Boston","Norfolk",318,,,,2050,2150,2275,2100,2100,2210,2205,2125,2032.5,2295,2300,2300,2500,2500,2435,2300,2200,2100,2050,2075,2270,2350,2400,2460,2852,2800,2450,2370,2450,2495,2499,2410,2400,2500,2500,2550,2650,2650,2650,2650,2600,2550,2540,2600,2550,2500,2570,2650,2712.5,2750,2750,2650,2700,2625,2550,2550,2550,2600,2650,2800,2940,2995,2900,2800,2900,3097.5,2815,2600,2800,2572.5,2600,2995,3200,2800,2830,2900,2900,2900,2950,2800,2825,2800,2800,2887.5,3050,3025,2950
"10301","New York","NY","New York","Richmond",319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1649,1635,1850,1987.5,1937.5,2200,1905,1927.5,1995,1900,1790,1800,1800
"53212","Milwaukee","WI","Milwaukee","Milwaukee",320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,712.5,750,750,750,750,762.5,750,725,750,750,757.5,795,775
"59801","Missoula","MT","Missoula","Missoula",321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830,795,792.5,790,755,765,875,875,895,825,785,810,805
"63109","Saint Louis","MO","St. Louis","Saint Louis City",322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695,750,707.5,700,737.5,675,750,725,705,662.5,700,700,695,725,700
"23503","Norfolk","VA","Virginia Beach","Norfolk City",323,,,,,,,800,792.5,750,725,695,697.5,725,712.5,710,785,695,695,675,700,750,750,750,750,795,750,750,750,750,775,775,790,782.5,790,792.5,775,750,775,822.5,762.5,750,750,775,775,750,810,825,795,755,775,775,750,750,750,775,775,781,781,750,750,725,750,750,750,750,750,750,785,750,750,775,800,750,750,762.5,750,795,795,795,800,800,795,775,800,750,782.5,775,792.5,800,825
"21217","Baltimore","MD","Baltimore","Baltimore City",324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,900,995,1000,1050,975,950,950,927.5,900,950,900,900,950
"77006","Houston","TX","Houston","Harris",325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170,1185,1195,1250,1185,1145,1150,1150,1195,1150,1000,999,1050,1080,1062.5
"90035","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2895,2725,2675,2725,2825,2650,2650,2700,2950,2835,2795,2967.5,2895
"33140","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650,2650,2400,2150,2247.5,2100,2100,2450,2298.5,2297,2500,2298.5,2300,2150,2500,2500,2500,2145,2175,2199.5,2300,2300,2350,2100,2147.5,2200,2400,2500,2640,2400,2500,2500,2500,2500,2475,2500,2500
"06513","New Haven","CT","New Haven","New Haven",328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,1150,1185,1175,1175,1150,1175,1200,1197.5,1195,1200,1162.5,1100,1100,1100
"59601","Helena","MT","Helena","Lewis and Clark",329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,725,750,800,750,775,795,795,820,820,820,795,820,807.5
"10012","New York","NY","New York","New York",330,,,,2450,2500,2585,2600,2695,2850,2800,2800,2800,2897.5,2925,2925,2872.5,2900,2995,2995,3000,3000,3000,3200,2984,3200,3250,3250,3195,2997.5,3000,2995,3050,3150,3200,3275,3300,3395,3395,3299.5,3295,3295,3300,3300,3295,3299,3300,3350,3391.5,3450,3500,3495,3500,3495,3500,3495,3297.5,3341.5,3400,3350,3450,3495,3412.5,3395,3400,3295,3350,3450,3375,3300,3350,3250,3195,3395,3395,3272.5,3300,3395,3300,3395,3395,3395,3495,3478,3395,3295,3200,3250,3300,3400,3362.5
"80206","Denver","CO","Denver","Denver",331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135,1150,1170,1172.5,1150,1247.5,1195,1255,1295,1265,1192,1290,1200,1325
"10801","New Rochelle","NY","New York","Westchester",332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095,2100,1875,2100,2097.5,2300,2200,2100,2100,1975,2050,2047.5,1800,1825,1875,1900,2000,2100
"60612","Chicago","IL","Chicago","Cook",333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425,1550,1550,1500,1575,1595,1550,1500,1650,1650,1500,1500,1500,1500,1495,1485
"01604","Worcester","MA","Worcester","Worcester",334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1200,1250,1250,1200,1300,1300,1250,1300,1250,1200,1200
"10705","Yonkers","NY","New York","Westchester",335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1450,1450,1600,1725,1612.5,1725,1600,1512.5,1550,1700,1675,1550,1550,1650
"33404","Riviera Beach","FL","Miami-Fort Lauderdale","Palm Beach",336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1300,1295,1200,1250,1100,1150,1222.5,1250,1272.5,1295,1295
"06405","Branford","CT","New Haven","New Haven",337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1347.5,1250,1250,1250,1250,1200,1250,1250,1200,1200,1200,1200,1200,1250,1200,1200,1250,1250,1250,1200,1200,1200,1250,1250,1250,1300,1300,1272.5,1297.5,1250,1250,1225,1250,1250,1250,1200,1200,1150,1200,1275,1200,1200,1200,1250,1250,1272.5,1250,1250,1250,1250,1300,1250,1200,1250,1250,1200,1250,1250
"80010","Aurora","CO","Denver","Arapahoe",338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915,935,935,915,965,995,955,995,995,942.5,930,942.5
"11357","New York","NY","New York","Queens",339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2000,2200,2300,2100,2100,2100,2200,2225,2200,2200,2100,2100,2100,2100,2200,2200
"97209","Portland","OR","Portland","Multnomah",339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425,1387.5,1534,1561,1543,1528.5,1530,1392.5,1395,1392.5,1450,1697.5,1647.5,1572.5
"98116","Seattle","WA","Seattle","King",341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1695,1667.5,1795,1695,1585,1595,1595,1625,1790,1745,1750
"97214","Portland","OR","Portland","Multnomah",342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1335,1445,1395,1395,1325,1395,1372.5,1395,1425,1395,1295,1295,1295,1350,1350
"60659","Chicago","IL","Chicago","Cook",343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1400,1350,1300,1280,1275,1295,1337.5,1337.5,1350,1350,1350,1400,1435
"38104","Memphis","TN","Memphis","Shelby",344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795,795,762.5,765,785,750,785,810,825,750,750,725,795
"33334","Oakland Park","FL","Miami-Fort Lauderdale","Broward",345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.5,1225,1250,1225,1297.5,1297.5,1315,1250,1200,1200,1200,1200,1250,1250,1250
"33460","Lake Worth","FL","Miami-Fort Lauderdale","Palm Beach",346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.5,1150,1100,1075,1100,1100,1100,1100,1100,1170,1175,1100,1080,1050,1175
"65401","Rolla","MO","Rolla","Phelps",347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.5,575,550,590,590,595,595,595,592.5,590,582.5,605,605
"02150","Chelsea","MA","Boston","Suffolk",348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.5,1525,1795,1750,1800,1785,1900,2000,1946.5,1945,2045,2100,2042.5,1901.5,1900,1920,1990
"10454","New York","NY","New York","Bronx",349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2070,2300,2400,2400,2500,2300,2200,2150,2085,2150,2050,2075,2085,2085
"10550","Mount Vernon","NY","New York","Westchester",350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595,1625,1550,1550,1695,1695,1654.5,1664.5,1700,1700,1700,1697.5,1697.5,1737.5,1800,1799
"59105","Billings","MT","Billings","Yellowstone",351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725,725,707,685,712.5,725,765,700,695,675,665,700,700,747
"11105","New York","NY","New York","Queens",352,,,,,,,,,,,,,,,,,,,,,,,,2100,2175,2275,2197.5,2172.5,1950,2012.5,2025,2200,2195,2195,2050,2000,2100,2200,2199.5,2110,2150,2100,2150,2250,2200,2295,2400,2285,2297.5,2272.5,2350,2400,2400,2350,2300,2200,2200,2200,2207.5,2300,2200,2300,2300,2300,2162.5,2300,2300,2375,2250,2300,2400,2400,2300,2300,2125,2150,2200,2150,2200,2100,2250,2300,2350,2295,2100,2300,2250,2150,2150,2100
"23518","Norfolk","VA","Virginia Beach","Norfolk City",353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725,725,750,790,795,795,795,795,795,775,795,845,800,800
"10465","New York","NY","New York","Bronx",354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925,2000,2100,1900,1850,1850,1925,1850,1900,2000,2000,2175,2000,1950,1975
"76543","Killeen","TX","Killeen","Bell",355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525,525,537.5,525,550,595,500,515,525,525,545,527.5,525,525,525
"11364","New York","NY","New York","Queens",356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2175,2400,2200,2225,2000,2250,2225,2300,2150,2225,2275,2100,2300,2300
"02118","Boston","MA","Boston","Suffolk",357,,,,,,,,,,,,,,,,2215,2232.5,2250,2320,2362.5,2400,2500,2500,2625,2600,2600,2700,2550,2600,2500,2600,2700,2800,2800,2800,2850,2800,2800,2800,2800,2850,2800,2795,2675,2770,2797.5,2750,2750,2797.5,2800,2750,2800,2800,3000,2800,2800,2800,2800,2875,2700,2700,2700,2775,2995,2995,2950,2950,2900,2950,2947.5,2800,2972.5,2995,2600,2800,3127.5,3147.5,3000,3000,3000,3000,3000,3000,3000,3000,2900,2900,3000,3132,3300
"10573","Port Chester","NY","New York","Westchester",358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975,2195,2100,2330,2325,2150,2100,1975,2125,2050,2100,2000,2000,1950
"02062","Norwood","MA","Boston","Norfolk",359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075,1975,1970,1932.5,1975,1975,1950,1962.5,1975,1975,1912.5,1962.5,1862.5,1957.5,1995
"15217","Pittsburgh","PA","Pittsburgh","Allegheny",360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195,1195,1250,1272.5,1375,1277.5,1195,1096,1216,1250,1300,1300,1125,1265
"78212","San Antonio","TX","San Antonio","Bexar",361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,875,825,795,890,962.5,925,900,850,850,895,900,895,854.5,850
"33138","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1600,1575,1650,1600,1675,1680,1600,1600,1600,1595,1750,1597.5,1600,1800,1900,2100
"02125","Boston","MA","Boston","Suffolk",363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495,2495,2500,2500,2500,2600,2425,2250,2200,2200,2200,2500,2550,2550,2627,2675.5,2686.5,2675.5,2595,2500,2600,2650,2500,2600,2695,2700
"80218","Denver","CO","Denver","Denver",364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095,1195,1089,1210,1200,1115,1100,1140,1155,1095,1175,1200,1195,1145,1155
"02453","Waltham","MA","Boston","Middlesex",365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,2100,2100,2100,2100,2025,2100,2200,2000,2000,1900,1950,2000,2000,1900
