"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-03-31,100037,"98941","WA","Ellensburg","Kittitas","Roslyn",14299,222909,0.00549866931300465,0.0323923766296922,0.124389025921947,0.0863142903608834,-0.00796009966067779,"2007-11","2007-Q4",255298,-0.126867425518414,"2006-11"
2018-03-31,59916,"05473","VT",,"Addison","Ferrisburgh",14300,270386,0.00730557883952687,0.0275249579126179,0.0384723219738141,0.0277261292580981,0.0144889818850471,"2018-03","2018-Q1",270386,0,"2018-03"
2018-03-31,63446,"14145","NY",,"Wyoming","Sheldon",14301,152266,0.00128888012099691,0.0198250572649458,0.0824648458049564,0.044145156876739,0.0152669903226905,"2018-03","2018-Q1",152266,0,"2018-03"
2018-03-31,74222,"37181","TN","Nashville","Dickson","Vanleer",14302,113556,0.00486699821248429,0.0061936787261756,0.0637165820484478,0.0812685957040311,0.0449012302812704,"2018-03","2018-Q1",113556,0,"2018-03"
2018-03-31,74797,"38371","TN",,"Henderson","Sardis",14303,68198,-0.00935475436506784,-0.0187902854511971,0.0820957095709571,0.0525570408063487,0.0364232900130497,"2017-12","2017-Q4",69504,-0.0187902854511971,"2017-11"
2018-03-31,59269,"03882","NH",,"Carroll","Effingham",14304,167380,0.00144790532374445,0.0308491048278326,0.0830712686518875,0.0357484699231705,-0.00678871480893251,"2006-10","2006-Q4",193013,-0.132804526120002,"2004-10"
2018-03-31,64246,"15687","PA","Pittsburgh","Westmoreland","Donegal",14305,116662,-0.0160502677856028,-0.0462557226945716,0.114889143730887,0.0245635857275324,0.00886669058476697,"2017-09","2017-Q3",124053,-0.059579373332366,"2017-06"
2018-03-31,67445,"22938","VA","Charlottesville","Nelson","Faber",14306,194767,-0.00231023778545011,-0.00142531210746238,0.0225224042797818,0.0292899758877707,-0.0139344152498665,"2005-12","2005-Q4",257534,-0.243723158883876,"2004-08"
2018-03-31,80893,"52223","IA",,"Delaware","Delhi",14307,158743,0.00044746395079157,0.00411150398815887,0.103194017818672,0.0292945510956897,0.0183538380292714,"2018-01","2018-Q1",158765,-0.000138569583976317,"2018-01"
2018-03-31,82878,"56469","MN",,"Aitkin","Palisade",14308,158252,-0.00290461398877219,-0.0094949583461122,0.0132991836081319,0.0605496105895711,0.0180145737620043,"2006-05","2006-Q2",164489,-0.0379174291289995,"2005-12"
2018-03-31,85126,"61740","IL","Pontiac","Livingston","Flanagan",14309,93227,0.000751419646403384,0.00228997785279635,0.0476120912462074,0.0257682030326023,0.00432523487423708,"2018-03","2018-Q1",93227,0,"2018-03"
2018-03-31,94543,"84326","UT","Logan","Cache","Millville",14310,274079,0.009387544654366,0.0418600584641935,0.148032571270598,0.0514691368680513,0.0268122788954508,"2018-03","2018-Q1",274079,0,"2018-03"
2018-03-31,73897,"36505","AL","Mobile","Mobile","Axis",14311,118210,-0.0174304072082256,-0.027942240642063,0.0289509418195745,0.0326342270664772,0.0055574103964704,"2018-01","2018-Q1",122000,-0.0310655737704918,"2017-09"
2018-03-31,79771,"49459","MI",,"Oceana","Walkerville",14312,54482,-0.000660332367291537,0.0185455225275752,0.0284279673814558,0.0363926717264493,0.00400365727729612,"2004-07","2004-Q3",62261,-0.124941777356612,
2018-03-31,80127,"50070","IA","Des Moines","Guthrie","Dexter",14313,124207,0.00432595898829161,-0.0262551349995296,0.00247780468119451,0.0151751553699371,0.0132164895420186,"2004-11","2004-Q4",132005,-0.0590735199424264,"2004-08"
2018-03-31,62845,"12932","NY",,"Essex","Elizabethtown",14314,139667,0.00424947510713567,0.0230066068001699,0.0833449682753913,0.0486366080268488,0.00590600014859799,"2018-03","2018-Q1",139667,0,"2018-03"
2018-03-31,86577,"64746","MO","Kansas City","Cass","Freeman",14315,168448,0.00136132065937855,0.0188469261848886,0.178988626421697,0.0371643823369028,0.0117746860853754,"2018-03","2018-Q1",168448,0,"2018-03"
2018-03-31,77166,"44427","OH","Salem","Columbiana","Kensington",14316,70013,-0.000185645331733927,-0.019288415744502,-0.0434467776973208,0.0130135548965895,0.0101385101373408,"2017-07","2017-Q3",75158,-0.0684557864764895,"2016-04"
2018-03-31,100093,"99116","WA",,"Okanogan","Coulee Dam",14317,138201,0.0143639352925633,0.0263492087068242,0.0782464188746372,0.0321358849877664,0.0232435604515246,"2018-03","2018-Q1",138201,0,"2018-03"
2018-03-31,99102,"97135","OR",,"Tillamook","Cloverdale",14318,356716,-0.00299897425577645,0.00858688245555998,0.107016062960848,0.0397536847212581,-0.0164734147947414,"2007-03","2007-Q1",465952,-0.234436165098551,"2005-10"
2018-03-31,61853,"10546","NY","New York","Westchester","Chappaqua",14319,565274,0.00252016039641538,0.0125096276128894,-0.000744217290235904,0.015109685576586,-0.0185694685680757,"2005-07","2005-Q3",716289,-0.210829707003737,"2003-05"
2018-03-31,64648,"16613","PA","Johnstown","Cambria","Gallitzin",14320,105928,-0.0038181578798879,0.00470445405569467,-0.00929649651147565,0.0211440635768421,-0.0106405251196954,"2017-06","2017-Q2",109711,-0.0344815013991304,"2017-02"
2018-03-31,74853,"38504","TN",,"Fentress","Allardt",14321,74606,-0.00337968714516625,-0.00136531562884832,0.0495322501230921,0.0275773916039064,0.00389694493877113,"2007-05","2007-Q2",76199,-0.0209057861651728,"2006-11"
2018-03-31,82515,"55954","MN","Rochester","Fillmore","Mabel",14322,99885,0.000611075492867447,-0.00387937052476215,0.0587430969971275,0.057436533329682,0.0237525942683621,"2017-12","2017-Q4",100274,-0.00387937052476215,"2017-09"
2018-03-31,85541,"62530","IL","Springfield","Sangamon","Divernon",14323,103683,-0.00827371159658721,0.0542783059636992,0.115062806504345,0.0316312231944804,0.0289431307593844,"2018-02","2018-Q1",104548,-0.00827371159658721,"2018-02"
2018-03-31,67967,"24077","VA","Roanoke","Botetourt","Cloverdale",14324,159224,0.00943988334865439,0.0262121592967124,0.0599528684977832,0.0263378167738806,0.00328289378339686,"2018-03","2018-Q1",159224,0,"2018-03"
2018-03-31,86220,"63852","MO","Kennett","Dunklin","Holcomb",14325,63114,0.00604128476926755,0.0152168318105778,0.0633666369012518,0.0383880624866428,0.00333376216522674,"2006-11","2006-Q4",65824,-0.0411703937773456,"2006-05"
2018-03-31,67653,"23315","VA","Virginia Beach","Isle of Wight","Carrsville",14326,153594,-0.00784197199111157,-0.0164444615207285,0.0292227590412308,0.0172577977748443,-0.0106209486874783,"2007-10","2007-Q4",178227,-0.138211382113821,"2005-05"
2018-03-31,60446,"06793","CT","Torrington","Litchfield","Washington",14327,616144,0.00762080446912756,0.00461427588478332,-0.0302244285406243,0.0191982666399564,-0.0163722013480322,"2005-07","2005-Q3",819575,-0.24821523350517,"2002-11"
2018-03-31,62960,"13111","NY","Auburn","Cayuga","Sterling",14328,86212,0.00258169554599372,0.0118185552491051,0.0390743642280342,0.0301863265855131,0.015013740091333,"2018-03","2018-Q1",86212,0,"2018-03"
2018-03-31,82019,"54979","WI","Oshkosh","Winnebago","Nekimi",14329,161946,0.0026250294077587,-0.00146131222137955,-0.0169123181895442,0.0265952508257212,0.00441025521788285,"2017-06","2017-Q2",166392,-0.0267200346170489,"2017-02"
2018-03-31,82507,"55945","MN","Rochester","Wabasha","Kellogg",14330,213359,-0.0100360984029473,-0.00422376134114924,0.0472943786691799,0.0479535783043321,0.0364683648022568,"2018-01","2018-Q1",216010,-0.0122725799731494,"2017-12"
2018-03-31,62884,"12980","NY","Malone","Franklin","Waverly",14331,54234,0.0382296073664261,0.0560196273146796,0.125817366574637,0.0388901944433246,0.0121991302254276,"2018-03","2018-Q1",54234,0,"2018-03"
2018-03-31,94161,"83434","ID","Idaho Falls","Jefferson","Menan",14332,182701,0.00553675114890338,0.0199751009083144,0.123532558897505,0.0844231044068404,0.0224049685926717,"2018-03","2018-Q1",182701,0,"2018-03"
2018-03-31,58243,"01072","MA","Greenfield Town","Franklin","Shutesbury",14333,237824,-0.00565689844759321,-0.0331532366584139,0.00362924326057967,0.0174886217174635,-0.00251506186310591,"2006-10","2006-Q4",261442,-0.0903374362191232,"2004-06"
2018-03-31,79165,"48370","MI","Detroit","Oakland","Leonard",14334,361330,0.00801772044546611,0.0220892111076853,0.0703283292060144,0.0777802157490912,0.0371201837059623,"2018-03","2018-Q1",361330,0,"2018-03"
2018-03-31,79967,"49821","MI","Marinette","Menominee","Daggett",14335,89031,-0.0111951487688668,-0.0299309202641156,0.0804601885899443,0.100690759061977,0.0273835851047626,"2017-11","2017-Q4",92182,-0.0341823783385043,"2017-09"
2018-03-31,83124,"57068","SD","Sioux Falls","Minnehaha","Valley Springs",14336,190730,0.00778839244198335,0.0209838873721963,0.0317705036866335,0.0477797651940444,0.029261223961524,"2018-03","2018-Q1",190730,0,"2018-03"
2018-03-31,85111,"61725","IL","Bloomington","McLean","Carlock",14337,174778,-0.0151743101689854,-0.021043492872546,-0.0100592453300407,0.02492607912714,0.00871402607264637,"2017-07","2017-Q3",179479,-0.0261924793429872,"2017-02"
2018-03-31,74896,"38587","TN",,"White","Walling",14338,91789,-0.00532076289553533,-0.00805109473274688,0.0397720836448492,0.0665199541784289,0.0382294360971689,"2018-01","2018-Q1",92734,-0.0101904371643626,"2017-12"
2018-03-31,78932,"48050","MI","Detroit","Macomb","New Haven",14339,235568,0.0192718744861843,0.0690725579537822,0.15975935170689,0.0951497950611351,0.0301739283192899,"2018-03","2018-Q1",235568,0,"2018-03"
2018-03-31,82410,"55732","MN","Duluth","Saint Louis","Embarrass",14340,105495,-0.0299756333042159,-0.0713550056777669,0.0740465476166236,0.0649661961217951,0.0137584630314063,"2017-12","2017-Q4",113601,-0.0713550056777669,"2017-07"
2018-03-31,99263,"97413","OR","Eugene","Lane","Blue River",14341,275162,0.00244452459279175,0.0613320167707445,0.147967208327249,0.0600856523374436,0.00709537339262112,"2007-04","2007-Q2",289608,-0.0498812187508632,"2006-11"
2018-03-31,60875,"07934","NJ","New York","Somerset","Peapack",14342,652763,0.00500684361003894,0.0239853295747428,0.0209008772300238,0.0128921823142005,-0.0126941060016991,"2006-10","2006-Q4",776989,-0.159881285320642,"2004-11"
2018-03-31,80196,"50166","IA","Des Moines","Warren","Milo",14343,140194,-0.00556115138532253,-0.0127461198276105,0.0191331908521249,0.0322022388900283,0.0282021037967626,"2017-06","2017-Q2",142379,-0.0153463642812493,"2017-05"
2018-03-31,74769,"38337","TN","Jackson","Crockett","Gadsden",14344,78561,0.0161158895427795,0.014986886474335,0.0508145849495733,0.0488459135450374,0.0297866237385644,"2018-03","2018-Q1",78561,0,"2018-03"
2018-03-31,58242,"01071","MA","Springfield","Hampden","Russell",14345,216129,-0.00333407116374301,-0.00165829052880529,0.102069225748552,0.0275587051105273,0.00732856394622816,"2018-01","2018-Q1",216879,-0.00345814947505291,"2017-11"
2018-03-31,74828,"38460","TN",,"Giles","Goodspring",14346,81120,0.0114587099911472,0.0312607264082582,0.0592152510282692,0.0425192907067831,0.00715217777645671,"2018-03","2018-Q1",81120,0,"2018-03"
2018-03-31,78281,"46798","IN","Huntington","Huntington","Roanoke",14347,153131,0.0178198737121967,0.0418279664995272,0.0600235359269002,0.034979439672834,0.0155315087396242,"2018-03","2018-Q1",153131,0,"2018-03"
2018-03-31,59231,"03837","NH","Laconia","Belknap","Gilmanton",14348,239255,0.00657150189530192,0.0114437661700796,0.0973439556760277,0.0466850210845442,0.00452998314764397,"2005-12","2005-Q4",247102,-0.0317561169071881,"2005-09"
2018-03-31,74860,"38545","TN","Cookeville","Jackson","Bloomington Springs",14349,110495,0.00587164314974966,0.0281378232267309,0.102986683703009,0.0779864552243668,0.0333367252217278,"2018-03","2018-Q1",110495,0,"2018-03"
2018-03-31,78719,"47666","IN",,"Gibson","Patoka",14350,60553,0.0152574484851533,0.0407693233186092,0.103733002807043,0.0386767125863803,-0.0278752384294259,"2018-03","2018-Q1",60553,0,"2018-03"
2018-03-31,80417,"50543","IA","Fort Dodge","Webster","Gowrie",14351,77387,-0.0021404716774335,0.00532626628733258,0.0625120136200126,0.0239537129201755,0.0171230298767302,"2018-01","2018-Q1",77568,-0.00233343646864686,"2018-01"
2018-03-31,80888,"52218","IA","Cedar Rapids","Linn","Coggon",14352,141404,0.00701472023016828,0.0164759330611306,-0.0918350963051451,0.0398260984852477,0.0211960878603175,"2017-04","2017-Q2",158075,-0.105462596868575,"2016-11"
2018-03-31,84745,"60966","IL",,"Iroquois","Sheldon",14353,43715,0.00739733603724017,0.020901447921532,0.102716746966678,0.00465306834499879,-0.0102845028273386,"2012-02","2012-Q1",50322,-0.131294463654068,
2018-03-31,95917,"89440","NV","Fernley","Lyon","Dayton",14354,197038,0.0166764702847177,0.040387773313128,0.0593896511677922,0.0950297276473071,-0.0154151558276058,"2005-09","2005-Q3",381651,-0.483722039245279,
2018-03-31,90427,"74471","OK","Tahlequah","Cherokee","Welling",14355,74293,-0.00289897864687487,-0.0137791878509511,0.0475163205166166,0.036972638669728,0.020315402243591,"2017-12","2017-Q4",75331,-0.0137791878509511,"2017-10"
2018-03-31,77622,"45363","OH","Sidney","Shelby","Russia",14356,176145,0.000903480958712625,0.0201073705790714,0.0307869665972238,0.0545459288527974,0.0321521529990505,"2018-03","2018-Q1",176145,0,"2018-03"
2018-03-31,85568,"62560","IL",,"Montgomery","Raymond",14357,71512,0.000601659460745218,0.0252910477719791,0.0589036633399473,0.0289276530853007,0.00254677966021521,"2018-03","2018-Q1",71512,0,"2018-03"
2018-03-31,76262,"42170","KY","Bowling Green","Warren","Woodburn",14358,163399,-0.00375575404688596,0.00996996031795087,0.0533036807838587,0.077516692886112,0.0239897390848187,"2018-02","2018-Q1",164015,-0.00375575404688596,"2018-01"
2018-03-31,68216,"24566","VA","Danville","Pittsylvania","Keeling",14359,85455,-0.00666062212302971,-0.00461264283467869,0.0367103810552111,0.00299912108988276,-0.00240426905685498,"2005-03","2005-Q1",95869,-0.108627397803252,"2003-04"
2018-03-31,76354,"42410","KY","Madisonville","Hopkins","Earlington",14360,26941,0.0495539366551093,0.072876428656764,0.096455170729722,0.0352703192213397,0.0032417961624851,"2006-11","2006-Q4",27338,-0.0145219108932621,"2006-06"
2018-03-31,87657,"67561","KS","Hutchinson","Reno","Nickerson",14361,62534,-0.00382323892057221,-0.0238671307931255,-0.0656666019214391,-0.0185262538868611,-0.0364997096064678,"2007-10","2007-Q4",103234,-0.39424995640971,
2018-03-31,87998,"68430","NE","Lincoln","Lancaster","Roca",14362,341334,0.00417752725689439,0.0207203839655508,0.0652506350920337,0.0876894453997446,0.0518034869808037,"2018-03","2018-Q1",341334,0,"2018-03"
2018-03-31,76694,"43457","OH","Toledo","Wood","Risingsun",14363,72055,0.0197279970563677,0.0480117520435175,0.030254936444616,0.0308314946036812,0.00364715149519457,"2002-08","2002-Q3",84896,-0.15125565397663,
2018-03-31,80753,"51561","IA","Omaha","Mills","Pacific Junction",14364,163666,-0.00398003894839338,-0.0327354392600691,-0.0775326622403084,0.0400796824851957,0.0219982023701197,"2017-03","2017-Q1",177422,-0.0775326622403084,"2015-04"
2018-03-31,63585,"14533","NY","Rochester","Livingston","York",14365,124896,0.00117034068136273,0.014499110558764,0.0564441775289072,0.0235463101685651,0.0192940988779537,"2018-03","2018-Q1",124896,0,"2018-03"
2018-03-31,64035,"15340","PA","Pittsburgh","Washington","Mt Pleasant",14366,148170,0.0017916906122173,0.0130104534857487,-0.0161485239239851,0.0363461831789464,0.0166542038220221,"2016-08","2016-Q3",153973,-0.0376884258928513,"2016-04"
2018-03-31,76731,"43533","OH","Toledo","Fulton","Lyons",14367,110595,0.00261998440701322,0.0107938655016725,0.0431325573937485,0.0304480360158357,0.00659887804229076,"2006-06","2006-Q2",113513,-0.0257063067666258,"2005-10"
2018-03-31,80104,"50046","IA","Ames","Story","Cambridge",14368,175637,-0.00182429898043851,-0.00898832026180669,0.0397089901674668,0.0396657769661668,0.0274258136910255,"2017-12","2017-Q4",177230,-0.00898832026180669,"2017-12"
2018-03-31,81009,"52554","IA","Ottumwa","Wapello","Eldon",14369,47840,0.0112882086838879,0.00493645625459511,-0.0738733157813226,0.015939591203515,0.0153136352448007,"2017-06","2017-Q2",52735,-0.0928226035839575,"2016-05"
2018-03-31,85143,"61759","IL","Peoria","Tazewell","Minier",14370,109120,-0.01269419034952,-0.0240324845492679,-0.110937296310781,-0.00185002497842335,-0.00190169485606206,"2017-04","2017-Q2",124002,-0.120014193319463,"2013-03"
2018-03-31,67567,"23153","VA","Richmond","Goochland","Sandy Hook",14371,291072,-0.00114273948628198,-0.00940323651028638,0.0418050624212576,0.0298132553458608,-0.00377183840622897,"2007-04","2007-Q2",317802,-0.0841089735118092,"2005-09"
2018-03-31,69239,"27212","NC",,"Caswell","Blanch",14372,98283,-0.00146301319759822,-0.00463839742356265,0.083999691177606,0.0300626502592269,0.0122549876452762,"2006-11","2006-Q4",100434,-0.021417050002987,"2006-09"
2018-03-31,76699,"43464","OH","Fremont","Sandusky","Vickery",14373,90442,0.00367324743926935,0.00850812341796853,0.06244860559641,0.0167028783899228,0.0433547485893626,"2018-03","2018-Q1",90442,0,"2018-03"
2018-03-31,85534,"62520","IL","Springfield","Sangamon","Dawson",14374,146290,-0.000396315631235138,0.00060190695065731,-0.0157040585638928,-0.000217234799383514,0.010058306137162,"2016-09","2016-Q3",154298,-0.0518995709600902,"2016-04"
2018-03-31,63368,"14028","NY","Buffalo","Niagara","Olcott",14375,140131,0.011491349006417,0.0486649504594845,0.128541515664009,0.062939740713809,0.0277663833972523,"2018-03","2018-Q1",140131,0,"2018-03"
2018-03-31,62923,"13054","NY","Utica","Oneida","Verona",14376,107076,0.00811569096352647,0.0507433393847211,0.123933283649456,0.0466944710894526,0.0189993671532407,"2018-03","2018-Q1",107076,0,"2018-03"
2018-03-31,85602,"62642","IL","Springfield","Menard","Greenview",14377,89743,-0.00268933711174085,0.00408377900601938,0.0460166676379742,0.0318597263039802,0.00937453679414002,"2018-02","2018-Q1",89985,-0.00268933711174085,"2018-01"
2018-03-31,59103,"03287","NH","Concord","Merrimack","Wilmot",14378,264304,0.0105681731283934,0.0337175330389584,0.124128632734913,0.0459773435939326,0.0100633236636725,"2006-07","2006-Q3",266897,-0.00971535835921723,"2006-04"
2018-03-31,62587,"12464","NY","Kingston","Ulster","Shandaken",14379,174656,-0.0265739254503299,-0.0689333482597408,-0.0256398812844487,0.0242136000274285,-0.00873941784620602,"2006-04","2006-Q2",217471,-0.196876824955971,"2005-07"
2018-03-31,73694,"36026","AL","Talladega","Coosa","Equality",14380,337766,0.008374109224656,0.00678110590149959,-0.0435513923419775,-0.0366515734165196,-0.0237066183814327,"2007-06","2007-Q2",446250,-0.243101400560224,
2018-03-31,80830,"52073","IA","Dubuque","Dubuque","Sherrill",14381,176064,0.00169543597737902,-0.0060967348597751,0.0103929344114592,0.0320540692907714,0.0289804725258389,"2017-05","2017-Q2",182152,-0.0334226360402301,"2017-04"
2018-03-31,84951,"61412","IL","Davenport","Mercer","Alexis",14382,66142,-0.0105020645084076,-0.0388991412255336,-0.0728493530887733,-0.0372191899432643,-0.0156856510977514,"2013-02","2013-Q1",80077,-0.174020005744471,"2006-04"
2018-03-31,85619,"62668","IL","Jacksonville","Morgan","Murrayville",14383,69650,0.0103281209202472,0.0347645223592334,0.0500369359726221,0.024984852667894,0.0145716284638673,"2018-03","2018-Q1",69650,0,"2018-03"
2018-03-31,58315,"01254","MA","Pittsfield","Berkshire","Richmond",14384,352172,0.012768453866771,0.0309756404589114,0.140464447517301,0.00247617852077364,-0.0109613854950688,"2006-08","2006-Q3",427632,-0.176460133946945,
2018-03-31,84511,"60460","IL","Pontiac","Livingston","Odell",14385,92003,-0.00266669557393576,-0.00904753185485174,-0.0220041882367948,0.0107092201316481,-0.0114200265215278,"2007-03","2007-Q1",104643,-0.120791643970452,"2004-07"
2018-03-31,62441,"12166","NY","Amsterdam","Montgomery","Root",14386,110410,0.00843943517892699,0.0553229722238153,0.0723998601344264,0.0508568712561723,0.0209697686167496,"2018-03","2018-Q1",110410,0,"2018-03"
2018-03-31,76644,"43340","OH",,"Hardin","Mount Victory",14387,111936,-0.000187572014255473,0.00114481969089868,0.0720093471369605,0.0707734398536695,0.0319087535890326,"2018-02","2018-Q1",111957,-0.000187572014255473,"2018-02"
2018-03-31,84845,"61235","IL","Davenport","Henry","Atkinson",14388,112590,-0.013199411022297,-0.00996280435795749,-0.0391951050920355,0.0225257023542706,0.0040212680883458,"2017-04","2017-Q2",117234,-0.0396130815292492,"2016-09"
2018-03-31,84707,"60921","IL","Pontiac","Livingston","Chatsworth",14389,42707,-0.000468088094179325,0.0146349575918843,0.0394538285547388,-0.0106120007544861,-0.0320073569373462,"2007-05","2007-Q2",59962,-0.287765584870418,"2001-09"
2018-03-31,99244,"97388","OR","Newport","Lincoln","Lincoln City",14390,283359,0.0207236154838152,0.049108646957552,0.138413142257952,0.0810732543763944,-0.00302364738760208,"2007-04","2007-Q2",329353,-0.139649555340319,"2006-05"
2018-03-31,64340,"15849","PA","DuBois","Clearfield","Huston",14391,45727,-0.00413790099527408,-0.0128235573497981,0.0439477649422401,0.0365603397780006,0.0125782906091627,"2017-12","2017-Q4",46321,-0.0128235573497981,"2017-11"
2018-03-31,69644,"27973","NC","Virginia Beach","Currituck","Shawboro",14392,194914,-0.00506873159203091,-0.0134283559501334,0.00325816729376522,0.0239898365092994,0.0141033012976348,"2005-11","2005-Q4",199974,-0.0253032894276256,"2005-10"
2018-03-31,74336,"37365","TN",,"Grundy","Palmer",14393,62368,0.0220073740270381,0.0559393200595964,0.154086711940934,0.0566789190953088,0.0356503152960186,"2018-03","2018-Q1",62368,0,"2018-03"
2018-03-31,74627,"38067","TN",,"Hardeman","Saulsbury",14394,67596,-0.00741545645438393,0.00999596575373168,0.0640850059031877,0.028140860013472,0.009706314111672,"2018-02","2018-Q1",68101,-0.00741545645438393,"2018-01"
2018-03-31,88045,"68520","NE","Lincoln","Lancaster","Lincoln",14395,406470,0.00206097122036121,0.00345619275680747,0.000292850269840606,0.0854605718840274,0.0317665878976927,"2017-07","2017-Q3",419356,-0.0307280687530404,"2017-04"
2018-03-31,74873,"38559","TN",,"White","Doyle",14396,82233,-0.00990897707570796,-0.00803387254369775,0.0528384503111157,0.0590238731567643,0.0284939657407077,"2018-01","2018-Q1",83471,-0.0148314983647015,"2017-12"
2018-03-31,78709,"47637","IN","Evansville","Warrick","Tennyson",14397,121566,0.00230032897177768,0.0166676423607336,0.0459089735868537,0.0491030897597935,0.00750860180542956,"2005-07","2005-Q3",139462,-0.128321693364501,
2018-03-31,81114,"52768","IA","Davenport","Scott","Princeton",14398,201818,-0.00616046762430504,-0.014974180763937,0.00375504195202499,0.0207099062873166,0.0217739641312409,"2016-09","2016-Q3",207564,-0.0276830278853751,"2016-05"
2018-03-31,80904,"52237","IA",,"Delaware","Hopkinton",14399,147985,-0.00184138461330923,0.00106204507941662,0.0859291873050816,0.0331006418131836,0.0431781405549601,"2018-01","2018-Q1",148491,-0.00340761392946374,"2018-01"
2018-03-31,82912,"56535","MN","Grand Forks","Polk","Erskine",14400,207152,-0.000405334980408809,0.0111930644980206,0.0489346188122823,0.0824622230191807,0.0558669838951247,"2017-08","2017-Q3",208807,-0.00792597949302466,"2017-07"
2018-03-31,62590,"12468","NY",,"Greene","Prattsville",14401,163952,0.0032615546539876,0.00945098111650874,0.0382688763781672,0.0255479011919111,-0.00244911811978887,"2007-06","2007-Q2",180502,-0.0916887347508615,"2006-06"
2018-03-31,82749,"56282","MN","Willmar","Kandiyohi","Raymond",14402,113306,0.0141235858513533,0.0545193954284863,0.0942681925732773,0.0403650463747844,0.0105495436512824,"2018-03","2018-Q1",113306,0,"2018-03"
2018-03-31,84937,"61370","IL","Ottawa","La Salle","Tonica",14403,94847,-0.00283860929171441,0.0046819554049044,-0.0425007823778229,0.0235897768419555,-0.0157868861345886,"2005-12","2005-Q4",113695,-0.165776859140683,"2005-01"
2018-03-31,77575,"45312","OH","Dayton","Miami","Casstown",14404,170205,-0.0136874373431769,-0.0156895175748042,0.163763042378328,0.0558586881645358,0.0250515664749811,"2018-01","2018-Q1",174588,-0.0251048182005636,"2017-12"
2018-03-31,68099,"24326","VA",,"Grayson","Elk Creek",14405,127144,0.000180929980097702,0.00366277233975371,0.0186514549416741,0.0151733465491786,-0.0104827652641308,"2007-06","2007-Q2",145844,-0.128219193110447,"2006-01"
2018-03-31,79317,"48662","MI","Alma","Gratiot","Wheeler",14406,64197,0.00532439669887405,0.0348679756262695,0.220800212984445,0.0940076398748959,0.0289613010764993,"2006-02","2006-Q1",82919,-0.225786611030041,"1999-06"
2018-03-31,63077,"13348","NY","Oneonta","Otsego","Hartwick",14407,137169,0.00283665128928725,0.0395449826071799,0.0337475789616477,0.0281285503576176,0.00302337632515615,"2018-03","2018-Q1",137169,0,"2018-03"
2018-03-31,77868,"45862","OH","Celina","Mercer","Mendon",14408,85388,-0.00348944413971781,-0.0125472690897737,0.0401627462206576,-0.0208855765740236,0.019354125213856,"2014-02","2014-Q1",101363,-0.157601886289869,"2012-04"
2018-03-31,80806,"52041","IA",,"Delaware","Earlville",14409,148499,-0.000296210524898514,0.00658862445518448,0.0464603328964244,0.0234289285305924,0.029067109382964,"2018-02","2018-Q1",148543,-0.000296210524898514,"2018-02"
2018-03-31,85127,"61741","IL","Pontiac","Livingston","Forrest",14410,88761,-0.00120403294774272,-0.00114783430674184,0.0448370844712308,0.022030852299781,0.00453534955666268,"2018-01","2018-Q1",88995,-0.00262936120006742,"2017-12"
2018-03-31,78614,"47451","IN","Bedford","Lawrence","Oolitic",14411,77283,0.00530731707317073,0.028328498815765,0.0725854579268039,0.0423870687437053,0.00408469659132837,"2006-03","2006-Q1",82460,-0.062781954887218,"2005-02"
2018-03-31,78715,"47649","IN",,"Gibson","Francisco",14412,82007,0.000695546064673581,0.00490154030904212,0.0862717566958964,0.0445768491482923,-0.00461327723928218,"1996-02","1996-Q1",89397,-0.0826649663858966,
2018-03-31,62375,"12070","NY","Amsterdam","Montgomery","Fort Johnson",14413,115736,0.0154418474064715,0.0652185918085596,0.0772051637642985,0.0227913958252315,0.000655568304246845,"2010-01","2010-Q1",115862,-0.00108750064732181,"2009-12"
2018-03-31,59546,"04544","ME",,"Lincoln","Boothbay",14414,363663,-0.00927890941485116,-0.0204152547394961,0.0042249670701096,0.0032526132123738,-0.0193994547009694,"2005-12","2005-Q4",464605,-0.217264127592256,"2004-07"
2018-03-31,63389,"14055","NY","Buffalo","Erie","Sardinia",14415,167273,0.0037745133338134,0.018857696266834,0.140977456430545,0.0336069862498294,0.0173598836296689,"2018-03","2018-Q1",167273,0,"2018-03"
2018-03-31,74804,"38379","TN",,"McNairy","Stantonville",14416,91108,0.000439232222075811,0.0142268729822999,0.0894437269813938,0.051873607635649,0.026698069261655,"2018-03","2018-Q1",91108,0,"2018-03"
2018-03-31,78847,"47940","IN","Crawfordsville","Montgomery","Darlington",14417,95662,-0.000866885999268891,0.0108415402172535,0.0129179814065776,0.0173833116435957,0.00120380928361863,"2005-07","2005-Q3",96180,-0.00538573508005822,"2005-06"
2018-03-31,80113,"50056","IA","Ames","Story","Colo",14418,136039,-0.0145243545536206,-0.0242084726067683,0.0200884823035393,0.0342645676791298,0.0171588986793634,"2018-01","2018-Q1",139642,-0.0258016929004168,"2017-09"
2018-03-31,78848,"47941","IN","Lafayette-West Lafayette","Tippecanoe","Dayton",14419,132912,0.00998495417863493,0.0148278231656104,0.0663329161451815,0.0262801399290804,0.0119061981717337,"2018-03","2018-Q1",132912,0,"2018-03"
