"RegionType","RegionName","State","CBSA Title","SizeRankCity","SizeRankMetro","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro"
"Zip","29369","SC","""Spartanburg, SC""",8848,152,11.2068965517241,73,5.35714285714286,1.28491620111732
"Zip","29334","SC","""Spartanburg, SC""",8972,152,9.26829268292683,91,7.14285714285714,1.28491620111732
"Zip","29365","SC","""Spartanburg, SC""",9484,152,4,70,0.714285714285714,1.28491620111732
"Zip","29322","SC","""Spartanburg, SC""",10167,152,7.14285714285714,111,5.35714285714286,1.28491620111732
"Zip","29376","SC","""Spartanburg, SC""",10364,152,7.5,91,2.85714285714286,1.28491620111732
"Zip","99208","WA","""Spokane-Spokane Valley, WA""",2109,98,9.23076923076923,69.5,5.45454545454545,0.293296089385475
"Zip","99205","WA","""Spokane-Spokane Valley, WA""",3083,98,5.55555555555556,63,0.909090909090909,0.293296089385475
"Zip","99206","WA","""Spokane-Spokane Valley, WA""",4010,98,11.5107913669065,69,6.36363636363636,0.293296089385475
"Zip","99223","WA","""Spokane-Spokane Valley, WA""",4410,98,7.79220779220779,66,2.72727272727273,0.293296089385475
"Zip","99207","WA","""Spokane-Spokane Valley, WA""",5260,98,4.95867768595041,73,2.27272727272727,0.293296089385475
"Zip","99216","WA","""Spokane-Spokane Valley, WA""",5875,98,5.40540540540541,68,1.36363636363636,0.293296089385475
"Zip","99203","WA","""Spokane-Spokane Valley, WA""",6906,98,11.2244897959184,61,4.09090909090909,0.293296089385475
"Zip","99224","WA","""Spokane-Spokane Valley, WA""",7124,98,7.07070707070707,96,8.18181818181818,0.293296089385475
"Zip","99212","WA","""Spokane-Spokane Valley, WA""",7401,98,6,58,0.454545454545455,0.293296089385475
"Zip","99004","WA","""Spokane-Spokane Valley, WA""",7494,98,2.98507462686567,73.5,1.81818181818182,0.293296089385475
"Zip","99202","WA","""Spokane-Spokane Valley, WA""",7817,98,18.6440677966102,70,8.63636363636364,0.293296089385475
"Zip","99217","WA","""Spokane-Spokane Valley, WA""",8046,98,6.41025641025641,70,3.63636363636364,0.293296089385475
"Zip","99201","WA","""Spokane-Spokane Valley, WA""",8136,98,8.69565217391304,75,7.72727272727273,0.293296089385475
"Zip","99037","WA","""Spokane-Spokane Valley, WA""",8454,98,8,75.5,7.27272727272727,0.293296089385475
"Zip","99016","WA","""Spokane-Spokane Valley, WA""",8613,98,14,67,6.81818181818182,0.293296089385475
"Zip","99114","WA","""Spokane-Spokane Valley, WA""",9117,98,7.07070707070707,126,9.54545454545454,0.293296089385475
"Zip","99006","WA","""Spokane-Spokane Valley, WA""",9293,98,12.3076923076923,104.5,10,0.293296089385475
"Zip","99019","WA","""Spokane-Spokane Valley, WA""",9472,98,6.25,79,5.90909090909091,0.293296089385475
"Zip","99021","WA","""Spokane-Spokane Valley, WA""",10058,98,5.88235294117647,86.5,5,0.293296089385475
"Zip","99026","WA","""Spokane-Spokane Valley, WA""",10081,98,11.864406779661,73,9.09090909090909,0.293296089385475
"Zip","99005","WA","""Spokane-Spokane Valley, WA""",10217,98,1.92307692307692,94,3.18181818181818,0.293296089385475
"Zip","99109","WA","""Spokane-Spokane Valley, WA""",10637,98,0,114,4.54545454545455,0.293296089385475
"Zip","01040","MA","""Springfield, MA""",3863,82,9.43396226415094,82,0.476190476190476,5.83798882681564
"Zip","01020","MA","""Springfield, MA""",4872,82,20.8791208791209,82,6.66666666666667,5.83798882681564
"Zip","01089","MA","""Springfield, MA""",5376,82,13.5416666666667,91,5.23809523809524,5.83798882681564
"Zip","01002","MA","""Springfield, MA""",6378,82,5.60747663551402,134,3.80952380952381,5.83798882681564
"Zip","01109","MA","""Springfield, MA""",6484,82,11.3924050632911,91,3.33333333333333,5.83798882681564
"Zip","01108","MA","""Springfield, MA""",6651,82,15.5172413793103,106,9.04761904761905,5.83798882681564
"Zip","01013","MA","""Springfield, MA""",6754,82,10.4477611940299,82,0.952380952380952,5.83798882681564
"Zip","01104","MA","""Springfield, MA""",7095,82,12.962962962963,71.5,1.9047619047619,5.83798882681564
"Zip","01056","MA","""Springfield, MA""",7351,82,14.2857142857143,88,5.71428571428571,5.83798882681564
"Zip","01001","MA","""Springfield, MA""",7948,82,16.8674698795181,85,7.14285714285714,5.83798882681564
"Zip","01060","MA","""Springfield, MA""",8217,82,6.77966101694915,100,2.85714285714286,5.83798882681564
"Zip","01075","MA","""Springfield, MA""",8277,82,12.1212121212121,105,4.76190476190476,5.83798882681564
"Zip","01028","MA","""Springfield, MA""",8536,82,14.2857142857143,97,8.09523809523809,5.83798882681564
"Zip","01007","MA","""Springfield, MA""",8781,82,12.3809523809524,114,7.61904761904762,5.83798882681564
"Zip","01106","MA","""Springfield, MA""",8862,82,18.2795698924731,93.5,9.52380952380952,5.83798882681564
"Zip","01118","MA","""Springfield, MA""",8954,82,12.3076923076923,76,1.42857142857143,5.83798882681564
"Zip","01095","MA","""Springfield, MA""",9013,82,10,119,4.28571428571429,5.83798882681564
"Zip","01119","MA","""Springfield, MA""",9375,82,12.9032258064516,77,2.38095238095238,5.83798882681564
"Zip","01082","MA","""Springfield, MA""",9595,82,16.6666666666667,125,10,5.83798882681564
"Zip","01077","MA","""Springfield, MA""",9922,82,15.6862745098039,93,8.57142857142857,5.83798882681564
"Zip","01057","MA","""Springfield, MA""",10284,82,12.1951219512195,124.5,6.19047619047619,5.83798882681564
"Zip","65807","MO","""Springfield, MO""",1673,112,11.3475177304965,61,3.33333333333333,1.75977653631285
"Zip","65802","MO","""Springfield, MO""",2599,112,10.8179419525066,81,7.33333333333333,1.75977653631285
"Zip","65804","MO","""Springfield, MO""",2752,112,17.4672489082969,75,8,1.75977653631285
"Zip","65803","MO","""Springfield, MO""",2955,112,8.23170731707317,89,6.66666666666667,1.75977653631285
"Zip","65714","MO","""Springfield, MO""",4807,112,8.54700854700855,75.5,2.66666666666667,1.75977653631285
"Zip","65721","MO","""Springfield, MO""",5214,112,10.2459016393443,70,4,1.75977653631285
"Zip","65810","MO","""Springfield, MO""",7027,112,14.9659863945578,66,4.66666666666667,1.75977653631285
"Zip","65738","MO","""Springfield, MO""",7882,112,6.74846625766871,71,1.33333333333333,1.75977653631285
"Zip","65613","MO","""Springfield, MO""",8105,112,11.1111111111111,124.5,9.33333333333333,1.75977653631285
"Zip","65706","MO","""Springfield, MO""",8688,112,6.86274509803922,79.5,2,1.75977653631285
"Zip","65742","MO","""Springfield, MO""",9471,112,15.8878504672897,121,10,1.75977653631285
"Zip","65809","MO","""Springfield, MO""",9590,112,10,114.5,8.66666666666667,1.75977653631285
"Zip","65781","MO","""Springfield, MO""",10210,112,9.09090909090909,77,5.33333333333333,1.75977653631285
"Zip","65619","MO","""Springfield, MO""",10273,112,4,67.5,0.666666666666667,1.75977653631285
"Zip","65757","MO","""Springfield, MO""",10439,112,9.09090909090909,79,6,1.75977653631285
"Zip","63376","MO","""St. Louis, MO-IL""",1346,18,10.1036269430052,61,0.0943396226415094,4.98603351955307
"Zip","63123","MO","""St. Louis, MO-IL""",1968,18,14.2857142857143,64,2.26415094339623,4.98603351955307
"Zip","63021","MO","""St. Louis, MO-IL""",2112,18,13.9931740614334,63,1.69811320754717,4.98603351955307
"Zip","63129","MO","""St. Louis, MO-IL""",2141,18,16.304347826087,70,5.37735849056604,4.98603351955307
"Zip","63301","MO","""St. Louis, MO-IL""",2388,18,13.2492113564669,65,1.79245283018868,4.98603351955307
"Zip","63366","MO","""St. Louis, MO-IL""",2493,18,10.4575163398693,67,0.660377358490566,4.98603351955307
"Zip","63116","MO","""St. Louis, MO-IL""",2496,18,15.8536585365854,81,6.41509433962264,4.98603351955307
"Zip","63303","MO","""St. Louis, MO-IL""",2543,18,10.958904109589,68,0.754716981132076,4.98603351955307
"Zip","63031","MO","""St. Louis, MO-IL""",2680,18,16.015625,83,7.07547169811321,4.98603351955307
"Zip","63136","MO","""St. Louis, MO-IL""",2710,18,14.2857142857143,111,8.20754716981132,4.98603351955307
"Zip","63033","MO","""St. Louis, MO-IL""",3047,18,11.1675126903553,83,3.20754716981132,4.98603351955307
"Zip","62040","IL","""St. Louis, MO-IL""",3063,18,14.3884892086331,124,8.58490566037736,4.98603351955307
"Zip","63122","MO","""St. Louis, MO-IL""",3165,18,13.0742049469965,76,3.11320754716981,4.98603351955307
"Zip","63026","MO","""St. Louis, MO-IL""",3218,18,15.1515151515152,67,3.0188679245283,4.98603351955307
"Zip","63017","MO","""St. Louis, MO-IL""",3221,18,14.8275862068966,86,6.50943396226415,4.98603351955307
"Zip","63368","MO","""St. Louis, MO-IL""",3609,18,14.5833333333333,67,2.83018867924528,4.98603351955307
"Zip","63385","MO","""St. Louis, MO-IL""",3812,18,14.3487858719647,70,3.9622641509434,4.98603351955307
"Zip","63114","MO","""St. Louis, MO-IL""",3820,18,9.82658959537572,80,1.88679245283019,4.98603351955307
"Zip","63304","MO","""St. Louis, MO-IL""",3997,18,16.2962962962963,63,3.67924528301887,4.98603351955307
"Zip","63119","MO","""St. Louis, MO-IL""",4038,18,15.9763313609467,68,4.52830188679245,4.98603351955307
"Zip","63146","MO","""St. Louis, MO-IL""",4188,18,15.1898734177215,64,2.73584905660377,4.98603351955307
"Zip","63010","MO","""St. Louis, MO-IL""",4377,18,10.5058365758755,73,1.32075471698113,4.98603351955307
"Zip","63109","MO","""St. Louis, MO-IL""",4388,18,18.1318681318681,64,5.09433962264151,4.98603351955307
"Zip","63125","MO","""St. Louis, MO-IL""",4397,18,11.9617224880383,68,1.41509433962264,4.98603351955307
"Zip","62234","IL","""St. Louis, MO-IL""",4415,18,16.2303664921466,99.5,8.30188679245283,4.98603351955307
"Zip","63011","MO","""St. Louis, MO-IL""",4463,18,14.2857142857143,73,4.15094339622642,4.98603351955307
"Zip","62269","IL","""St. Louis, MO-IL""",4543,18,12.8617363344051,85,4.90566037735849,4.98603351955307
"Zip","62002","IL","""St. Louis, MO-IL""",4555,18,15.2892561983471,135.5,9.15094339622642,4.98603351955307
"Zip","63130","MO","""St. Louis, MO-IL""",4653,18,16.7464114832536,71.5,5.84905660377358,4.98603351955307
"Zip","62025","IL","""St. Louis, MO-IL""",4756,18,12.5,108,6.88679245283019,4.98603351955307
"Zip","63108","MO","""St. Louis, MO-IL""",5017,18,13.2530120481928,101,6.9811320754717,4.98603351955307
"Zip","63128","MO","""St. Louis, MO-IL""",5061,18,16.6666666666667,77,6.60377358490566,4.98603351955307
"Zip","62226","IL","""St. Louis, MO-IL""",5126,18,9.85915492957746,114,6.13207547169811,4.98603351955307
"Zip","63139","MO","""St. Louis, MO-IL""",5360,18,14.1732283464567,61.5,1.60377358490566,4.98603351955307
"Zip","62221","IL","""St. Louis, MO-IL""",5732,18,13.2450331125828,105,7.26415094339623,4.98603351955307
"Zip","63121","MO","""St. Louis, MO-IL""",5943,18,7.40740740740741,119,5.28301886792453,4.98603351955307
"Zip","63118","MO","""St. Louis, MO-IL""",5988,18,18.1102362204724,90,8.39622641509434,4.98603351955307
"Zip","63028","MO","""St. Louis, MO-IL""",6030,18,7.09876543209877,80,1.22641509433962,4.98603351955307
"Zip","63052","MO","""St. Louis, MO-IL""",6357,18,11.3636363636364,77.5,2.54716981132075,4.98603351955307
"Zip","63112","MO","""St. Louis, MO-IL""",6610,18,12.6436781609195,92,5.56603773584906,4.98603351955307
"Zip","63104","MO","""St. Louis, MO-IL""",6694,18,17.6056338028169,104,9.05660377358491,4.98603351955307
"Zip","63043","MO","""St. Louis, MO-IL""",6775,18,13.7614678899083,65,2.16981132075472,4.98603351955307
"Zip","63367","MO","""St. Louis, MO-IL""",6814,18,12.9449838187702,76,2.92452830188679,4.98603351955307
"Zip","63379","MO","""St. Louis, MO-IL""",6844,18,5.83333333333333,88.5,2.07547169811321,4.98603351955307
"Zip","63090","MO","""St. Louis, MO-IL""",6997,18,11.2820512820513,101,5.47169811320755,4.98603351955307
"Zip","63141","MO","""St. Louis, MO-IL""",7067,18,19.0184049079755,104,9.24528301886792,4.98603351955307
"Zip","63042","MO","""St. Louis, MO-IL""",7197,18,14.1304347826087,77,4.43396226415094,4.98603351955307
"Zip","63110","MO","""St. Louis, MO-IL""",7278,18,12.2448979591837,65,0.943396226415094,4.98603351955307
"Zip","63115","MO","""St. Louis, MO-IL""",7282,18,17.2413793103448,105,8.9622641509434,4.98603351955307
"Zip","63111","MO","""St. Louis, MO-IL""",7300,18,19.4690265486726,93.5,8.77358490566038,4.98603351955307
"Zip","63138","MO","""St. Louis, MO-IL""",7564,18,11.8279569892473,67,0.849056603773585,4.98603351955307
"Zip","63020","MO","""St. Louis, MO-IL""",7579,18,11.1111111111111,84,3.58490566037736,4.98603351955307
"Zip","63135","MO","""St. Louis, MO-IL""",7618,18,13.0434782608696,110,7.45283018867925,4.98603351955307
"Zip","62220","IL","""St. Louis, MO-IL""",7873,18,17.8343949044586,113.5,9.33962264150943,4.98603351955307
"Zip","63137","MO","""St. Louis, MO-IL""",7903,18,12.3711340206186,75,2.35849056603774,4.98603351955307
"Zip","62223","IL","""St. Louis, MO-IL""",8026,18,20.3389830508475,107,9.52830188679245,4.98603351955307
"Zip","62208","IL","""St. Louis, MO-IL""",8088,18,21.5827338129496,110,9.71698113207547,4.98603351955307
"Zip","63105","MO","""St. Louis, MO-IL""",8094,18,9.64912280701754,93.5,4.05660377358491,4.98603351955307
"Zip","63084","MO","""St. Louis, MO-IL""",8120,18,17.2043010752688,94,8.49056603773585,4.98603351955307
"Zip","63074","MO","""St. Louis, MO-IL""",8245,18,15.9420289855072,69,4.71698113207547,4.98603351955307
"Zip","62035","IL","""St. Louis, MO-IL""",8287,18,9.39597315436242,116,5.66037735849057,4.98603351955307
"Zip","62298","IL","""St. Louis, MO-IL""",8300,18,13.0952380952381,83,5,4.98603351955307
"Zip","63034","MO","""St. Louis, MO-IL""",8381,18,6.15384615384615,102,3.49056603773585,4.98603351955307
"Zip","63049","MO","""St. Louis, MO-IL""",8399,18,13.1313131313131,76,3.30188679245283,4.98603351955307
"Zip","63126","MO","""St. Louis, MO-IL""",8429,18,18.1818181818182,62,4.81132075471698,4.98603351955307
"Zip","63131","MO","""St. Louis, MO-IL""",8513,18,28.3783783783784,130,10,4.98603351955307
"Zip","62249","IL","""St. Louis, MO-IL""",8546,18,10.5769230769231,77,1.9811320754717,4.98603351955307
"Zip","63005","MO","""St. Louis, MO-IL""",8560,18,19.5979899497487,153,9.90566037735849,4.98603351955307
"Zip","63132","MO","""St. Louis, MO-IL""",8638,18,16.4383561643836,83,7.35849056603774,4.98603351955307
"Zip","63050","MO","""St. Louis, MO-IL""",8686,18,9.52380952380952,108,5.18867924528302,4.98603351955307
"Zip","63383","MO","""St. Louis, MO-IL""",8841,18,5.55555555555556,81.5,1.13207547169811,4.98603351955307
"Zip","63069","MO","""St. Louis, MO-IL""",8886,18,13.3333333333333,89,5.94339622641509,4.98603351955307
"Zip","62034","IL","""St. Louis, MO-IL""",8949,18,15.9090909090909,94,8.0188679245283,4.98603351955307
"Zip","62294","IL","""St. Louis, MO-IL""",8957,18,15.4639175257732,98,7.83018867924528,4.98603351955307
"Zip","63025","MO","""St. Louis, MO-IL""",8986,18,15.1685393258427,83,6.32075471698113,4.98603351955307
"Zip","63051","MO","""St. Louis, MO-IL""",9146,18,6.32911392405063,91,2.45283018867925,4.98603351955307
"Zip","62236","IL","""St. Louis, MO-IL""",9173,18,7.4468085106383,70,0.471698113207547,4.98603351955307
"Zip","62052","IL","""St. Louis, MO-IL""",9209,18,12.2222222222222,126,7.54716981132075,4.98603351955307
"Zip","63134","MO","""St. Louis, MO-IL""",9275,18,8.92857142857143,80,1.50943396226415,4.98603351955307
"Zip","63143","MO","""St. Louis, MO-IL""",9292,18,18.6046511627907,57,4.62264150943396,4.98603351955307
"Zip","62206","IL","""St. Louis, MO-IL""",9354,18,11.9047619047619,174.5,7.73584905660377,4.98603351955307
"Zip","63144","MO","""St. Louis, MO-IL""",9397,18,17.2839506172839,61,4.24528301886792,4.98603351955307
"Zip","63077","MO","""St. Louis, MO-IL""",9441,18,23.3333333333333,90.5,8.86792452830189,4.98603351955307
"Zip","62095","IL","""St. Louis, MO-IL""",9474,18,19.5121951219512,108,9.43396226415094,4.98603351955307
"Zip","63124","MO","""St. Louis, MO-IL""",9541,18,13,126.5,7.92452830188679,4.98603351955307
"Zip","63117","MO","""St. Louis, MO-IL""",9545,18,22.2222222222222,69,6.79245283018868,4.98603351955307
"Zip","62010","IL","""St. Louis, MO-IL""",9610,18,17.1052631578947,133,9.62264150943396,4.98603351955307
"Zip","63044","MO","""St. Louis, MO-IL""",9652,18,10.8695652173913,64.5,0.377358490566038,4.98603351955307
"Zip","63390","MO","""St. Louis, MO-IL""",9802,18,7.64331210191083,90,2.64150943396226,4.98603351955307
"Zip","62024","IL","""St. Louis, MO-IL""",9879,18,10.1449275362319,97.5,4.33962264150943,4.98603351955307
"Zip","63088","MO","""St. Louis, MO-IL""",10031,18,16,76,5.75471698113208,4.98603351955307
"Zip","62258","IL","""St. Louis, MO-IL""",10054,18,15.7142857142857,99,8.11320754716981,4.98603351955307
"Zip","63012","MO","""St. Louis, MO-IL""",10107,18,7.95454545454545,65,0.283018867924528,4.98603351955307
"Zip","62062","IL","""St. Louis, MO-IL""",10209,18,15.1515151515152,92,7.16981132075472,4.98603351955307
"Zip","63040","MO","""St. Louis, MO-IL""",10339,18,24.5283018867925,73,7.64150943396226,4.98603351955307
"Zip","63348","MO","""St. Louis, MO-IL""",10353,18,15.6626506024096,81,6.22641509433962,4.98603351955307
"Zip","63070","MO","""St. Louis, MO-IL""",10369,18,5.10204081632653,82,1.0377358490566,4.98603351955307
"Zip","63016","MO","""St. Louis, MO-IL""",10382,18,11.1111111111111,85,3.77358490566038,4.98603351955307
"Zip","62232","IL","""St. Louis, MO-IL""",10434,18,7.31707317073171,148.5,6.0377358490566,4.98603351955307
"Zip","62088","IL","""St. Louis, MO-IL""",10456,18,21.0526315789474,110.5,9.81132075471698,4.98603351955307
"Zip","63362","MO","""St. Louis, MO-IL""",10506,18,3.38983050847458,77,0.566037735849057,4.98603351955307
"Zip","63389","MO","""St. Louis, MO-IL""",10594,18,5.66037735849057,104,3.39622641509434,4.98603351955307
"Zip","63038","MO","""St. Louis, MO-IL""",10627,18,18.4782608695652,91.5,8.67924528301887,4.98603351955307
"Zip","63019","MO","""St. Louis, MO-IL""",10770,18,16.6666666666667,79,6.69811320754717,4.98603351955307
"Zip","62285","IL","""St. Louis, MO-IL""",10776,18,5.35714285714286,106,3.86792452830189,4.98603351955307
"Zip","63048","MO","""St. Louis, MO-IL""",10803,18,4.6875,69.5,0.188679245283019,4.98603351955307
"Zip","95207","CA","""Stockton-Lodi, CA""",2863,76,16.3265306122449,63,9.375,1.50837988826816
"Zip","95206","CA","""Stockton-Lodi, CA""",3033,76,7.69230769230769,65,3.75,1.50837988826816
"Zip","95336","CA","""Stockton-Lodi, CA""",3309,76,7.78443113772455,60.5,2.5,1.50837988826816
"Zip","95376","CA","""Stockton-Lodi, CA""",3481,76,8.06451612903226,49,1.25,1.50837988826816
"Zip","95240","CA","""Stockton-Lodi, CA""",3731,76,12.8787878787879,63,6.25,1.50837988826816
"Zip","95209","CA","""Stockton-Lodi, CA""",4893,76,17.0542635658915,58,7.5,1.50837988826816
"Zip","95337","CA","""Stockton-Lodi, CA""",5311,76,2.63157894736842,56,0.625,1.50837988826816
"Zip","95210","CA","""Stockton-Lodi, CA""",5527,76,10.4477611940299,70,8.75,1.50837988826816
"Zip","95204","CA","""Stockton-Lodi, CA""",5529,76,10.4347826086957,69.5,8.125,1.50837988826816
"Zip","95219","CA","""Stockton-Lodi, CA""",6014,76,8.42105263157895,58,3.125,1.50837988826816
"Zip","95242","CA","""Stockton-Lodi, CA""",6387,76,13.0718954248366,59,6.875,1.50837988826816
"Zip","95377","CA","""Stockton-Lodi, CA""",7276,76,9.19540229885057,50,1.875,1.50837988826816
"Zip","95212","CA","""Stockton-Lodi, CA""",7983,76,9.45945945945946,67,5.625,1.50837988826816
"Zip","95330","CA","""Stockton-Lodi, CA""",8436,76,9.25925925925926,67,5,1.50837988826816
"Zip","95366","CA","""Stockton-Lodi, CA""",8503,76,12.9032258064516,68,10,1.50837988826816
"Zip","95391","CA","""Stockton-Lodi, CA""",9456,76,12.0689655172414,48,4.375,1.50837988826816
"Zip","13027","NY","""Syracuse, NY""",4262,78,15.2466367713004,94,7.40740740740741,5.8659217877095
"Zip","13126","NY","""Syracuse, NY""",4424,78,9.20245398773006,147,8.88888888888889,5.8659217877095
"Zip","13090","NY","""Syracuse, NY""",5288,78,14.6153846153846,84,3.7037037037037,5.8659217877095
"Zip","13088","NY","""Syracuse, NY""",6115,78,8.33333333333333,87,0.740740740740741,5.8659217877095
"Zip","13069","NY","""Syracuse, NY""",6631,78,9.91735537190083,115,7.77777777777778,5.8659217877095
"Zip","13212","NY","""Syracuse, NY""",7177,78,11.5384615384615,83,2.22222222222222,5.8659217877095
"Zip","13208","NY","""Syracuse, NY""",7341,78,4.91803278688525,101,1.11111111111111,5.8659217877095
"Zip","13204","NY","""Syracuse, NY""",7495,78,7.01754385964912,114,2.96296296296296,5.8659217877095
"Zip","13206","NY","""Syracuse, NY""",7667,78,8.95522388059701,91,1.85185185185185,5.8659217877095
"Zip","13205","NY","""Syracuse, NY""",7735,78,5.55555555555556,118,3.33333333333333,5.8659217877095
"Zip","13203","NY","""Syracuse, NY""",8063,78,5.88235294117647,109,2.59259259259259,5.8659217877095
"Zip","13031","NY","""Syracuse, NY""",8273,78,8.69565217391304,102,4.07407407407407,5.8659217877095
"Zip","13039","NY","""Syracuse, NY""",8403,78,12,95,5.55555555555556,5.8659217877095
"Zip","13057","NY","""Syracuse, NY""",8473,78,13.3333333333333,99,6.2962962962963,5.8659217877095
"Zip","13219","NY","""Syracuse, NY""",8543,78,14.4736842105263,89.5,4.44444444444444,5.8659217877095
"Zip","13104","NY","""Syracuse, NY""",8591,78,16.5354330708661,122,10,5.8659217877095
"Zip","13209","NY","""Syracuse, NY""",8885,78,7.69230769230769,100,1.48148148148148,5.8659217877095
"Zip","13421","NY","""Syracuse, NY""",9006,78,8.92857142857143,121.5,8.14814814814815,5.8659217877095
"Zip","13215","NY","""Syracuse, NY""",9014,78,10.7692307692308,126.5,9.25925925925926,5.8659217877095
"Zip","13066","NY","""Syracuse, NY""",9046,78,11.9266055045872,99,5.92592592592593,5.8659217877095
"Zip","13207","NY","""Syracuse, NY""",9265,78,16.3934426229508,101,8.51851851851852,5.8659217877095
"Zip","13032","NY","""Syracuse, NY""",9295,78,8.51063829787234,111,5.18518518518519,5.8659217877095
"Zip","13041","NY","""Syracuse, NY""",9759,78,6.18556701030928,89,0.37037037037037,5.8659217877095
"Zip","13078","NY","""Syracuse, NY""",10090,78,10.4166666666667,109,7.03703703703704,5.8659217877095
"Zip","13152","NY","""Syracuse, NY""",10094,78,8.06451612903226,114,4.81481481481481,5.8659217877095
"Zip","13037","NY","""Syracuse, NY""",10124,78,15.0943396226415,116,9.62962962962963,5.8659217877095
"Zip","13029","NY","""Syracuse, NY""",10438,78,15,94,6.66666666666667,5.8659217877095
"Zip","32303","FL","""Tallahassee, FL""",2254,139,12.9337539432177,79,1.53846153846154,4.2108938547486
"Zip","32304","FL","""Tallahassee, FL""",3654,139,4.26829268292683,95,3.07692307692308,4.2108938547486
"Zip","32301","FL","""Tallahassee, FL""",4721,139,7.48898678414097,78,0.769230769230769,4.2108938547486
"Zip","32312","FL","""Tallahassee, FL""",5169,139,19.2660550458716,81,9.23076923076923,4.2108938547486
"Zip","32309","FL","""Tallahassee, FL""",5211,139,13.7931034482759,79.5,6.92307692307692,4.2108938547486
"Zip","32308","FL","""Tallahassee, FL""",6218,139,13.5483870967742,81.5,8.46153846153846,4.2108938547486
"Zip","32327","FL","""Tallahassee, FL""",6735,139,9.09090909090909,85.5,4.61538461538461,4.2108938547486
"Zip","32311","FL","""Tallahassee, FL""",7380,139,14.9484536082474,73,3.07692307692308,4.2108938547486
"Zip","32305","FL","""Tallahassee, FL""",7722,139,13.3333333333333,79.5,5.38461538461539,4.2108938547486
"Zip","32310","FL","""Tallahassee, FL""",8481,139,5.55555555555556,124.5,6.15384615384615,4.2108938547486
"Zip","32317","FL","""Tallahassee, FL""",8637,139,18.0722891566265,66,3.07692307692308,4.2108938547486
"Zip","32333","FL","""Tallahassee, FL""",9399,139,19.1489361702128,86,10,4.2108938547486
"Zip","32344","FL","""Tallahassee, FL""",9593,139,10.752688172043,93,7.69230769230769,4.2108938547486
"Zip","33647","FL","""Tampa-St. Petersburg-Clearwater, FL""",1697,19,23.2682060390764,85.5,8.69918699186992,6.60614525139665
"Zip","33511","FL","""Tampa-St. Petersburg-Clearwater, FL""",2137,19,17.4242424242424,75,3.00813008130081,6.60614525139665
"Zip","34668","FL","""Tampa-St. Petersburg-Clearwater, FL""",2346,19,14.187643020595,70,0.731707317073171,6.60614525139665
"Zip","34698","FL","""Tampa-St. Petersburg-Clearwater, FL""",2501,19,21.6836734693878,73,5.04065040650407,6.60614525139665
"Zip","33578","FL","""Tampa-St. Petersburg-Clearwater, FL""",2618,19,18.0522565320665,73.5,2.76422764227642,6.60614525139665
"Zip","33614","FL","""Tampa-St. Petersburg-Clearwater, FL""",2633,19,16.6666666666667,68.5,0.894308943089431,6.60614525139665
"Zip","34655","FL","""Tampa-St. Petersburg-Clearwater, FL""",2739,19,19.7777777777778,84.5,6.09756097560976,6.60614525139665
"Zip","33615","FL","""Tampa-St. Petersburg-Clearwater, FL""",2743,19,18.0487804878049,76.5,3.41463414634146,6.60614525139665
"Zip","33612","FL","""Tampa-St. Petersburg-Clearwater, FL""",2781,19,22.2222222222222,67,3.98373983739837,6.60614525139665
"Zip","33617","FL","""Tampa-St. Petersburg-Clearwater, FL""",2804,19,19.1919191919192,78.5,4.79674796747967,6.60614525139665
"Zip","34667","FL","""Tampa-St. Petersburg-Clearwater, FL""",3282,19,20.5357142857143,77,5.85365853658537,6.60614525139665
"Zip","34609","FL","""Tampa-St. Petersburg-Clearwater, FL""",3427,19,18.7675070028011,80,4.8780487804878,6.60614525139665
"Zip","33610","FL","""Tampa-St. Petersburg-Clearwater, FL""",3643,19,20.3947368421053,84,6.82926829268293,6.60614525139665
"Zip","33624","FL","""Tampa-St. Petersburg-Clearwater, FL""",3683,19,11.9318181818182,70,0.16260162601626,6.60614525139665
"Zip","33771","FL","""Tampa-St. Petersburg-Clearwater, FL""",3710,19,19.8347107438017,66.5,2.35772357723577,6.60614525139665
"Zip","33611","FL","""Tampa-St. Petersburg-Clearwater, FL""",3849,19,20.5263157894737,81,6.50406504065041,6.60614525139665
"Zip","33604","FL","""Tampa-St. Petersburg-Clearwater, FL""",3959,19,21.8390804597701,87,8.13008130081301,6.60614525139665
"Zip","33613","FL","""Tampa-St. Petersburg-Clearwater, FL""",3989,19,12.8712871287129,74.5,1.05691056910569,6.60614525139665
"Zip","33702","FL","""Tampa-St. Petersburg-Clearwater, FL""",3994,19,26.2222222222222,68.5,5.77235772357724,6.60614525139665
"Zip","34653","FL","""Tampa-St. Petersburg-Clearwater, FL""",3995,19,18.0995475113122,69,1.78861788617886,6.60614525139665
"Zip","33707","FL","""Tampa-St. Petersburg-Clearwater, FL""",4186,19,22.7564102564103,77,7.15447154471545,6.60614525139665
"Zip","33573","FL","""Tampa-St. Petersburg-Clearwater, FL""",4209,19,19.8905109489051,84,6.42276422764228,6.60614525139665
"Zip","33710","FL","""Tampa-St. Petersburg-Clearwater, FL""",4216,19,25.8064516129032,70,6.34146341463415,6.60614525139665
"Zip","33756","FL","""Tampa-St. Petersburg-Clearwater, FL""",4307,19,22.0149253731343,77,6.91056910569106,6.60614525139665
