c_id,zri_allhomes,zripersqft_allhomes,year,rv_id
1180,1086,0.7065,2012,21423
1180,1210,0.5855,2015,21424
1180,1210,0.9405,2015,21425
1180,1184,0.744833333,2017,21426
1180,1152,0.521,2010,21427
1180,1210,0.7685,2015,21428
1181,995,0.454833333,2017,21429
1181,994,0.490166667,2015,21430
1181,975,0.583,2013,21431
1181,1021,0.593,2016,21432
1181,897,0.622833333,2011,21433
1181,897,0.487833333,2011,21434
1181,975,0.526,2013,21435
1181,957,0.585666667,2012,21436
1181,897,0.599833333,2011,21437
1181,957,0.4975,2012,21438
1181,826,0.601,2010,21439
1181,826,0.594,2010,21440
1181,979,0.501166667,2014,21441
1181,995,0.591333333,2017,21442
1181,995,0.674166667,2017,21443
1181,979,0.660666667,2014,21444
1181,979,0.580666667,2014,21445
1181,994,0.5855,2015,21446
1181,826,0.476,2010,21447
1181,957,0.653833333,2012,21448
1181,975,0.664666667,2013,21449
1181,994,0.6745,2015,21450
1181,994,0.693333333,2015,21451
1181,979,0.7045,2014,21452
1181,1021,0.674666667,2016,21453
1181,1021,0.471166667,2016,21454
1181,1021,0.7005,2016,21455
1181,995,0.701,2017,21456
1181,975,0.705333333,2013,21457
1182,960,0.672,2010,21458
1182,1236,0.8355,2017,21459
1182,952,0.655166667,2012,21460
1182,977,0.686166667,2014,21461
1182,1126,0.761666667,2016,21462
1182,1069,0.7285,2015,21463
1182,937,0.6615,2011,21464
1182,915,0.634666667,2013,21465
1183,3134,1.917333333,2014,21466
1183,3071,1.851166667,2012,21467
1183,3464,2.113833333,2017,21468
1183,3467,2.1115,2016,21469
1183,3345,2.017833333,2015,21470
1183,3125,1.904666667,2013,21471
1185,1030,0.627166667,2014,21472
1185,1115,0.707666667,2016,21473
1185,1051,0.663166667,2012,21474
1185,1126,0.683333333,2013,21475
1185,1094,0.66,2010,21476
1185,1083,0.665333333,2011,21477
1185,1153,0.724833333,2017,21478
1185,1076,0.655833333,2015,21479
1186,977,0.687166667,2017,21480
1186,928,0.441333333,2015,21481
1186,944,0.612166667,2016,21482
1186,902,0.628333333,2012,21483
1186,944,0.583166667,2016,21484
1186,944,0.681,2016,21485
1186,944,0.864666667,2016,21486
1186,902,0.805166667,2012,21487
1186,1216,0.674,2010,21488
1186,944,0.700333333,2016,21489
1186,944,0.420166667,2016,21490
1186,928,0.770833333,2015,21491
1186,944,0.782,2016,21492
1186,977,0.801333333,2017,21493
1186,977,0.6945,2017,21494
1186,928,0.854,2015,21495
1186,1216,0.595,2010,21496
1186,1216,0.612,2010,21497
1186,1216,0.625,2010,21498
1186,1216,0.775,2010,21499
1186,1216,0.641,2010,21500
1186,1216,0.788,2010,21501
1186,1216,0.875,2010,21502
1186,1216,0.608,2010,21503
1186,1216,0.903,2010,21504
1186,1216,0.627,2010,21505
1186,1087,0.902333333,2011,21506
1186,1087,0.626166667,2011,21507
1186,1087,0.71,2011,21508
1186,1087,0.815166667,2011,21509
1186,1087,0.788833333,2011,21510
1186,1087,0.684166667,2011,21511
1186,1087,0.609333333,2011,21512
1186,1087,0.806833333,2011,21513
1186,1087,0.642333333,2011,21514
1186,1087,0.587666667,2011,21515
1186,1087,0.631,2011,21516
1186,902,0.711666667,2012,21517
1186,902,0.520666667,2012,21518
1186,902,0.627833333,2012,21519
1186,902,0.677333333,2012,21520
1186,902,0.932666667,2012,21521
1186,902,0.656666667,2012,21522
1186,902,0.566666667,2012,21523
1186,902,0.6345,2012,21524
1186,902,0.822166667,2012,21525
1186,902,0.755833333,2012,21526
1186,907,0.9615,2013,21527
1186,907,0.801833333,2013,21528
1186,907,0.846333333,2013,21529
1186,907,0.706,2013,21530
1186,892,0.711666667,2014,21531
1186,892,0.958166667,2014,21532
1186,892,0.6105,2014,21533
1186,892,0.842666667,2014,21534
1186,892,0.624833333,2014,21535
1186,892,0.624333333,2014,21536
1186,892,0.8025,2014,21537
1186,892,0.7035,2014,21538
1186,892,0.6095,2014,21539
1186,892,0.738833333,2014,21540
1186,892,0.74,2014,21541
1186,892,0.564833333,2014,21542
1186,892,0.403666667,2014,21543
1186,928,0.6425,2015,21544
1186,907,0.717833333,2013,21545
1186,928,0.693166667,2015,21546
1186,928,0.856166667,2015,21547
1186,928,0.844333333,2015,21548
1186,928,0.7275,2015,21549
1186,928,0.615666667,2015,21550
1186,907,0.571166667,2013,21551
1186,907,0.691166667,2013,21552
1186,928,0.965833333,2015,21553
1186,907,0.731,2013,21554
1186,907,0.624333333,2013,21555
1186,907,0.625,2013,21556
1186,907,0.629666667,2013,21557
1186,928,0.647,2015,21558
1186,1087,0.632666667,2011,21559
1186,907,0.427,2013,21560
1186,977,0.662166667,2017,21561
1186,977,0.601333333,2017,21562
1186,977,0.878833333,2017,21563
1186,928,0.581,2015,21564
1186,977,0.619,2017,21565
1186,977,0.770833333,2017,21566
1186,977,0.490333333,2017,21567
1186,977,0.963333333,2017,21568
1186,892,0.83,2014,21569
1186,907,0.832666667,2013,21570
1186,977,0.922666667,2017,21571
1186,944,0.9045,2016,21572
1186,977,0.599166667,2017,21573
1186,928,0.556833333,2015,21574
1186,907,0.498166667,2013,21575
1186,944,0.649166667,2016,21576
1186,977,0.754166667,2017,21577
1186,944,0.971,2016,21578
1186,944,0.791,2016,21579
1186,944,0.885833333,2016,21580
1186,977,0.849333333,2017,21581
1186,1216,0.701,2010,21582
1186,902,0.692333333,2012,21583
1186,944,0.598833333,2016,21584
1186,928,0.772333333,2015,21585
1186,944,0.742833333,2016,21586
1188,879,0.714333333,2014,21587
1188,903,0.7,2017,21588
1188,844,0.663166667,2016,21589
1188,826,0.658333333,2013,21590
1188,881,0.697166667,2015,21591
1190,990,0.681,2010,21592
1190,1064,0.7315,2013,21593
1190,1087,0.739333333,2014,21594
1190,1085,0.738,2015,21595
1190,1036,0.711333333,2012,21596
1190,1009,0.6925,2011,21597
1190,1122,0.7595,2017,21598
1190,1127,0.751166667,2016,21599
1192,1335,0.775,2010,21600
1192,1335,0.667,2010,21601
1192,1335,0.924,2010,21602
1192,1321,0.6715,2011,21603
1192,1321,0.959,2011,21604
1192,1321,0.530833333,2011,21605
1192,1293,0.667166667,2012,21606
1192,1293,0.764,2012,21607
1192,1293,0.980833333,2012,21608
1192,1338,0.5175,2013,21609
1192,1338,0.684333333,2013,21610
1192,1338,0.953833333,2013,21611
1192,1338,0.784333333,2013,21612
1192,1417,0.821833333,2014,21613
1192,1293,0.510666667,2012,21614
1192,1417,0.540333333,2014,21615
1192,1417,0.935,2014,21616
1192,1534,0.535166667,2015,21617
1192,1534,0.999166667,2015,21618
1192,1534,0.8645,2015,21619
1192,1534,0.7455,2015,21620
1192,1615,0.9915,2016,21621
1192,1615,0.556666667,2016,21622
1192,1615,0.747333333,2016,21623
1192,1615,0.900666667,2016,21624
1192,1687,0.570166667,2017,21625
1192,1687,0.748166667,2017,21626
1192,1687,0.925833333,2017,21627
1192,1687,0.977166667,2017,21628
1192,1321,0.771,2011,21629
1192,1417,0.694,2014,21630
1192,1335,0.534,2010,21631
1193,1301,0.7645,2014,21632
1193,1337,0.7805,2013,21633
1193,1380,0.819833333,2016,21634
1193,1433,0.833666667,2015,21635
1193,1400,0.809666667,2017,21636
1194,1787,0.899833333,2016,21637
1194,1667,0.844333333,2014,21638
1194,1608,0.811666667,2013,21639
1194,1500,0.753,2010,21640
1194,1510,0.760666667,2011,21641
1194,1536,0.782333333,2012,21642
1194,1738,0.882833333,2015,21643
1194,1820,0.909833333,2017,21644
1195,1211,0.755833333,2012,21645
1195,1153,0.498166667,2013,21646
1195,1209,0.7275,2015,21647
1195,1209,0.772333333,2015,21648
1195,1212,0.687166667,2017,21649
1195,1211,0.628333333,2012,21650
1195,1194,0.612166667,2016,21651
1195,1209,0.441333333,2015,21652
1195,1194,0.583166667,2016,21653
1195,1211,0.805166667,2012,21654
1195,1206,0.875,2010,21655
1195,1194,0.681,2016,21656
1195,1206,0.788,2010,21657
1195,1206,0.641,2010,21658
1195,1206,0.775,2010,21659
1195,1194,0.864666667,2016,21660
1195,1206,0.674,2010,21661
1195,1194,0.420166667,2016,21662
1195,1120,0.6095,2014,21663
1195,1263,0.902333333,2011,21664
1195,1206,0.625,2010,21665
1195,1263,0.684166667,2011,21666
1195,1206,0.608,2010,21667
1195,1263,0.631,2011,21668
1195,1211,0.711666667,2012,21669
1195,1211,0.627833333,2012,21670
1195,1211,0.932666667,2012,21671
1195,1211,0.566666667,2012,21672
1195,1211,0.6345,2012,21673
1195,1211,0.822166667,2012,21674
1195,1153,0.832666667,2013,21675
1195,1153,0.9615,2013,21676
1195,1153,0.731,2013,21677
1195,1153,0.571166667,2013,21678
1195,1153,0.717833333,2013,21679
1195,1153,0.801833333,2013,21680
1195,1153,0.427,2013,21681
1195,1153,0.846333333,2013,21682
1195,1153,0.706,2013,21683
1195,1120,0.711666667,2014,21684
1195,1120,0.958166667,2014,21685
1195,1120,0.6105,2014,21686
1195,1120,0.842666667,2014,21687
1195,1120,0.624833333,2014,21688
1195,1120,0.624333333,2014,21689
1195,1120,0.8025,2014,21690
1195,1120,0.7035,2014,21691
1195,1120,0.738833333,2014,21692
1195,1120,0.74,2014,21693
1195,1120,0.564833333,2014,21694
1195,1120,0.403666667,2014,21695
1195,1209,0.693166667,2015,21696
1195,1209,0.856166667,2015,21697
1195,1194,0.782,2016,21698
1195,1209,0.965833333,2015,21699
1195,1209,0.581,2015,21700
1195,1194,0.885833333,2016,21701
1195,1194,0.791,2016,21702
1195,1153,0.691166667,2013,21703
1195,1194,0.971,2016,21704
1195,1212,0.599166667,2017,21705
1195,1212,0.963333333,2017,21706
1195,1212,0.601333333,2017,21707
1195,1153,0.624333333,2013,21708
1195,1212,0.849333333,2017,21709
1195,1212,0.6945,2017,21710
1195,1263,0.609333333,2011,21711
1195,1212,0.754166667,2017,21712
1195,1212,0.801333333,2017,21713
1195,1206,0.612,2010,21714
1195,1263,0.587666667,2011,21715
1195,1153,0.625,2013,21716
1195,1153,0.629666667,2013,21717
1195,1263,0.788833333,2011,21718
1195,1263,0.71,2011,21719
1195,1263,0.626166667,2011,21720
1195,1263,0.632666667,2011,21721
1195,1209,0.647,2015,21722
1195,1263,0.815166667,2011,21723
1195,1209,0.6425,2015,21724
1195,1212,0.619,2017,21725
1195,1212,0.770833333,2017,21726
1195,1263,0.642333333,2011,21727
1195,1212,0.490333333,2017,21728
1195,1206,0.595,2010,21729
1195,1120,0.83,2014,21730
1195,1212,0.922666667,2017,21731
1195,1209,0.770833333,2015,21732
1195,1212,0.878833333,2017,21733
1195,1209,0.615666667,2015,21734
1195,1209,0.556833333,2015,21735
1195,1194,0.649166667,2016,21736
1195,1211,0.656666667,2012,21737
1195,1263,0.806833333,2011,21738
1195,1211,0.677333333,2012,21739
1195,1209,0.854,2015,21740
1195,1212,0.662166667,2017,21741
1195,1211,0.692333333,2012,21742
1195,1206,0.701,2010,21743
1195,1209,0.844333333,2015,21744
1195,1194,0.598833333,2016,21745
1195,1206,0.627,2010,21746
1195,1194,0.9045,2016,21747
1195,1194,0.700333333,2016,21748
1195,1211,0.520666667,2012,21749
1195,1206,0.903,2010,21750
1195,1194,0.742833333,2016,21751
1196,1341,0.824833333,2015,21752
1196,1186,0.7335,2014,21753
1196,1188,0.7275,2013,21754
1196,1120,0.698333333,2011,21755
1196,1095,0.698,2010,21756
1196,1024,0.639833333,2012,21757
1196,1351,0.852833333,2016,21758
1196,1342,0.852333333,2017,21759
1197,1170,0.740166667,2013,21760
1197,1280,0.707666667,2016,21761
1197,1263,0.796333333,2017,21762
1197,1280,0.596,2016,21763
1197,1268,0.593833333,2015,21764
1197,1268,0.688166667,2015,21765
1197,1170,0.561666667,2013,21766
1197,1263,0.602333333,2017,21767
1197,1170,0.750333333,2014,21768
1197,1131,0.6975,2011,21769
1197,1131,0.662666667,2011,21770
1197,1177,0.7345,2012,21771
1197,1177,0.617666667,2012,21772
1197,1170,0.625,2013,21773
1197,1170,0.58,2014,21774
1197,1170,0.6975,2014,21775
1197,1268,0.811666667,2015,21776
1197,1280,0.799666667,2016,21777
1197,1263,0.677666667,2017,21778
1197,1143,0.585,2010,21779
1197,1177,0.555166667,2012,21780
1197,1131,0.569166667,2011,21781
1197,1143,0.657,2010,21782
1197,1143,0.685,2010,21783
1198,786,0.591166667,2013,21784
1198,823,0.5975,2014,21785
1198,796,0.584666667,2012,21786
1198,765,0.564166667,2011,21787
1198,883,0.634666667,2016,21788
1198,732,0.549,2010,21789
1198,850,0.617,2015,21790
1198,849,0.608333333,2017,21791
1201,948,0.54,2010,21792
1201,916,0.547333333,2016,21793
1201,954,0.5585,2011,21794
1201,893,0.535833333,2017,21795
1201,935,0.556166667,2015,21796
1201,932,0.550833333,2013,21797
1201,922,0.545833333,2014,21798
1201,946,0.558166667,2012,21799
1202,1333,0.8495,2012,21800
1202,1281,0.819666667,2013,21801
1202,1262,0.823833333,2014,21802
1202,1459,0.960833333,2015,21803
1202,1390,0.905333333,2017,21804
1202,1444,0.9515,2016,21805
1203,1123,0.666,2010,21806
1203,1084,0.646833333,2011,21807
1203,1035,0.615,2013,21808
1203,1165,0.68,2015,21809
1203,1238,0.729166667,2016,21810
1203,1301,0.760666667,2017,21811
1203,1060,0.625,2014,21812
1203,1041,0.623,2012,21813
1204,1108,0.650166667,2017,21814
1204,1000,0.829166667,2014,21815
1204,1000,0.888166667,2014,21816
1204,974,0.613166667,2011,21817
1204,973,0.623,2010,21818
1204,1000,0.592333333,2014,21819
1204,1046,0.756833333,2015,21820
1204,985,1.826,2013,21821
1204,973,0.675,2010,21822
1204,985,0.901166667,2013,21823
1204,973,0.84,2010,21824
1204,973,0.962,2010,21825
1204,1000,0.6895,2014,21826
1204,973,0.682,2010,21827
1204,973,0.683,2010,21828
1204,972,0.800166667,2012,21829
1204,1108,0.697833333,2017,21830
1204,1108,0.977,2017,21831
1204,1108,0.736,2017,21832
1204,985,0.688166667,2013,21833
1204,1078,0.785333333,2016,21834
1204,972,0.673,2012,21835
1204,1000,0.820833333,2014,21836
1204,972,0.728666667,2012,21837
1204,972,0.891166667,2012,21838
1204,974,0.6805,2011,21839
1204,972,0.822333333,2012,21840
1204,974,0.839833333,2011,21841
1204,1108,0.971833333,2017,21842
1204,1078,0.7445,2016,21843
1204,985,0.824333333,2013,21844
1204,974,0.849166667,2011,21845
1204,974,0.927166667,2011,21846
1204,974,0.702,2011,21847
1204,974,0.775333333,2011,21848
1204,985,0.897333333,2013,21849
1204,985,0.675833333,2013,21850
1204,985,0.748666667,2013,21851
1204,985,0.812,2013,21852
1204,985,0.612,2013,21853
1204,1000,0.904166667,2014,21854
1204,1000,0.764666667,2014,21855
1204,1046,0.839833333,2015,21856
1204,1046,0.945166667,2015,21857
1204,1046,0.8115,2015,21858
1204,1046,0.710166667,2015,21859
1204,1078,0.6305,2016,21860
1204,1108,2.558,2017,21861
1204,1108,0.8715,2017,21862
1204,1108,0.758166667,2017,21863
1204,1108,0.632166667,2017,21864
1204,1108,0.885,2017,21865
1204,1046,0.6175,2015,21866
1204,1078,0.9585,2016,21867
1204,972,0.598,2012,21868
1204,1078,0.965166667,2016,21869
1204,1078,0.8495,2016,21870
1204,1078,0.723166667,2016,21871
1204,1078,2.519166667,2016,21872
1204,1078,0.6165,2016,21873
1204,1078,0.849833333,2016,21874
1204,1046,0.6125,2015,21875
1204,1046,0.846166667,2015,21876
1204,1046,0.9475,2015,21877
1204,973,0.782,2010,21878
1204,1046,2.5305,2015,21879
1204,985,0.601166667,2013,21880
1204,1000,0.625666667,2014,21881
1204,1000,2.07,2014,21882
1204,1000,0.711166667,2014,21883
1204,972,0.912666667,2012,21884
1205,891,0.9185,2017,21885
1205,892,0.885,2014,21886
1205,895,1.0335,2015,21887
1205,935,0.7975,2011,21888
1205,915,0.813833333,2012,21889
1205,898,0.588,2013,21890
1205,898,0.785,2013,21891
1205,891,1.471666667,2017,21892
1205,895,0.7455,2015,21893
1205,898,0.6695,2013,21894
1205,915,0.5545,2012,21895
1205,895,0.602666667,2015,21896
1205,915,0.964833333,2012,21897
1205,933,0.707,2010,21898
1205,898,0.553,2013,21899
1205,895,0.7135,2015,21900
1205,915,0.599833333,2012,21901
1205,915,0.6625,2012,21902
1205,895,0.653666667,2015,21903
1205,915,0.6405,2012,21904
1205,933,0.69,2010,21905
1205,933,0.597,2010,21906
1205,919,0.707833333,2016,21907
1205,898,0.732166667,2013,21908
1205,892,0.664333333,2014,21909
1205,919,0.611833333,2016,21910
1205,892,0.679833333,2014,21911
1205,895,0.558333333,2015,21912
1205,919,0.73,2016,21913
1205,895,0.720166667,2015,21914
1205,891,0.569,2017,21915
1205,895,0.6705,2015,21916
1205,919,1.468833333,2016,21917
1205,898,0.645666667,2013,21918
1205,895,0.679833333,2015,21919
1205,898,0.659,2013,21920
1205,898,1.445166667,2013,21921
1205,898,0.696,2013,21922
1205,892,1.018833333,2014,21923
1205,892,0.559166667,2014,21924
1205,892,0.703833333,2014,21925
1205,898,0.549333333,2013,21926
1205,891,0.686666667,2017,21927
1205,935,1.403833333,2011,21928
1205,892,0.556833333,2014,21929
1205,933,0.795,2010,21930
1205,933,0.861,2010,21931
1205,933,0.633,2010,21932
1205,933,0.483,2010,21933
1205,933,0.55,2010,21934
1205,933,0.665,2010,21935
1205,933,0.918,2010,21936
1205,933,1.383,2010,21937
1205,933,0.942,2010,21938
1205,935,0.652333333,2011,21939
1205,935,0.688833333,2011,21940
1205,935,0.687166667,2011,21941
1205,935,0.650333333,2011,21942
1205,935,0.838,2011,21943
1205,935,0.55,2011,21944
1205,935,0.951833333,2011,21945
1205,915,0.817333333,2012,21946
1205,915,1.4165,2012,21947
1205,891,0.744333333,2017,21948
1205,915,0.668333333,2012,21949
1205,898,0.996833333,2013,21950
1205,892,0.734666667,2014,21951
1205,892,0.659333333,2014,21952
1205,892,0.699166667,2014,21953
1205,892,0.983666667,2014,21954
1205,919,0.751,2016,21955
1205,919,0.8995,2016,21956
1205,919,0.690166667,2016,21957
1205,935,0.592166667,2011,21958
1205,919,0.568,2016,21959
1205,919,0.548833333,2016,21960
1205,919,1.040666667,2016,21961
1205,919,0.681,2016,21962
1205,919,0.676666667,2016,21963
1205,919,0.676166667,2016,21964
1205,891,0.671833333,2017,21965
1205,891,1.059666667,2017,21966
1205,891,0.533166667,2017,21967
1205,891,0.677166667,2017,21968
1205,891,0.873,2017,21969
1205,891,0.630666667,2017,21970
1205,891,0.663166667,2017,21971
1205,895,0.9755,2015,21972
1205,895,1.470666667,2015,21973
1205,895,0.911666667,2015,21974
1205,933,0.652,2010,21975
1205,898,0.995333333,2013,21976
1205,892,0.5835,2014,21977
1205,915,0.676,2012,21978
1205,915,0.583833333,2012,21979
1205,895,0.687,2015,21980
1205,895,0.570833333,2015,21981
1205,915,0.968166667,2012,21982
1205,892,0.648666667,2014,21983
1205,892,1.454666667,2014,21984
1205,891,0.669166667,2017,21985
1205,898,0.646,2013,21986
1205,935,0.940666667,2011,21987
1205,891,0.755333333,2017,21988
1205,915,0.547666667,2012,21989
1205,898,0.843666667,2013,21990
1205,935,0.490666667,2011,21991
1205,919,0.954,2016,21992
1205,935,0.656666667,2011,21993
1206,871,0.671333333,2015,21994
1206,895,0.710833333,2016,21995
1206,910,0.712333333,2017,21996
1206,969,0.744,2010,21997
1206,829,0.650833333,2012,21998
1206,839,0.643833333,2014,21999
1206,798,0.5965,2013,22000
1206,945,0.734166667,2011,22001
1207,792,0.544833333,2011,22002
1207,772,0.6795,2013,22003
1207,767,0.548833333,2012,22004
1207,829,0.546,2015,22005
1207,792,0.629,2010,22006
1207,792,0.6925,2011,22007
1207,792,0.587,2011,22008
1207,853,0.715666667,2017,22009
1207,837,0.828333333,2016,22010
1207,829,0.625666667,2015,22011
1207,829,0.715333333,2015,22012
1207,797,0.624833333,2014,22013
1207,797,0.691166667,2014,22014
1207,797,0.806166667,2014,22015
1207,772,0.688833333,2013,22016
1207,772,0.622833333,2013,22017
1207,772,0.803833333,2013,22018
1207,767,0.624,2012,22019
1207,767,0.588166667,2012,22020
1207,792,0.597,2010,22021
1207,792,0.691,2010,22022
1207,792,0.527,2010,22023
1207,792,0.811,2010,22024
1207,792,0.551,2010,22025
1207,792,0.804166667,2011,22026
1207,792,0.643333333,2011,22027
1207,792,0.603166667,2011,22028
1207,767,0.795666667,2012,22029
1207,767,0.695,2012,22030
1207,767,0.668333333,2012,22031
1207,772,0.591666667,2013,22032
1207,772,0.549833333,2013,22033
1207,797,0.7035,2014,22034
1207,797,0.542666667,2014,22035
1207,797,0.610333333,2014,22036
1207,829,0.675333333,2015,22037
1207,829,0.715166667,2015,22038
1207,829,0.831166667,2015,22039
1207,837,0.680833333,2016,22040
1207,837,0.623666667,2016,22041
1207,837,0.715333333,2016,22042
1207,837,0.711833333,2016,22043
1207,853,0.705333333,2017,22044
1207,853,0.8065,2017,22045
1207,853,0.689833333,2017,22046
1207,853,0.639166667,2017,22047
1207,853,0.572833333,2017,22048
1207,837,0.5625,2016,22049
1210,872,0.6355,2016,22050
1210,855,0.621333333,2015,22051
1210,795,0.597,2013,22052
1210,771,0.574666667,2012,22053
1210,748,0.560833333,2011,22054
1210,870,0.620333333,2017,22055
1210,715,0.561,2010,22056
1210,831,0.6055,2014,22057
1211,1605,0.974833333,2017,22058
1211,1316,0.835333333,2014,22059
1211,1494,0.915666667,2015,22060
1211,1576,0.957833333,2016,22061
1211,1246,0.7865,2013,22062
1212,1512,1.172833333,2017,22063
1212,1359,1.045333333,2013,22064
1212,1309,1.0165,2012,22065
1212,1405,1.088833333,2014,22066
1212,1279,0.996,2011,22067
1212,1426,1.110166667,2015,22068
1212,1471,1.139333333,2016,22069
1212,1044,0.836,2010,22070
1214,1201,0.898666667,2017,22071
1214,1201,0.896166667,2017,22072
1214,1185,0.870333333,2015,22073
1214,1185,0.821333333,2015,22074
1214,1089,0.694166667,2013,22075
1214,1143,0.785,2010,22076
1214,1060,0.794333333,2012,22077
1214,1096,0.794833333,2011,22078
1214,1089,0.813833333,2013,22079
1214,1144,0.759833333,2014,22080
1214,1144,0.836,2014,22081
1214,1192,0.84,2016,22082
1214,1192,0.886166667,2016,22083
1216,1047,0.784333333,2013,22084
1216,1048,0.685,2010,22085
1216,980,0.652666667,2012,22086
1216,980,0.507166667,2012,22087
1216,980,0.616166667,2012,22088
1216,1016,0.857833333,2011,22089
1216,1048,0.533,2010,22090
1216,1016,0.733666667,2011,22091
1216,1047,0.607,2013,22092
1216,1035,0.652,2015,22093
1216,1025,0.586166667,2016,22094
1216,1025,0.979666667,2016,22095
1216,965,0.859166667,2017,22096
1216,1047,0.949,2013,22097
1216,1016,0.617833333,2011,22098
1216,965,0.69,2017,22099
1216,1016,0.877,2011,22100
1216,1016,0.9655,2011,22101
1216,965,0.987333333,2017,22102
1216,1047,0.673833333,2013,22103
1216,1016,0.646,2011,22104
1216,1035,0.999333333,2015,22105
1216,1016,0.526,2011,22106
1216,1047,0.951,2013,22107
1216,980,0.945666667,2012,22108
1216,1039,0.900666667,2014,22109
1216,1039,0.546,2014,22110
1216,1035,0.957666667,2015,22111
1216,1048,1.012,2010,22112
1216,1047,0.898666667,2013,22113
1216,1035,0.811,2015,22114
1216,1025,0.977,2016,22115
1216,1039,0.620833333,2014,22116
1216,1025,0.955833333,2016,22117
1216,1035,0.593333333,2015,22118
1216,980,0.864666667,2012,22119
1216,965,0.9755,2017,22120
1216,965,0.6205,2017,22121
1216,1048,0.853,2010,22122
1216,1039,0.943,2014,22123
1216,1048,0.656,2010,22124
1216,1048,0.858,2010,22125
1216,965,0.583166667,2017,22126
1216,1035,0.965333333,2015,22127
1216,1047,0.5145,2013,22128
1216,1025,0.693,2016,22129
1216,1035,0.653833333,2015,22130
1216,1039,0.804833333,2014,22131
1216,980,0.909666667,2012,22132
1216,1025,0.663666667,2016,22133
1216,1039,0.9905,2014,22134
1216,1048,0.595,2010,22135
1216,1025,0.837166667,2016,22136
1216,965,0.952333333,2017,22137
1216,980,0.775333333,2012,22138
1216,1039,0.666666667,2014,22139
1217,1078,0.502,2010,22140
1217,1049,0.630833333,2013,22141
1217,1002,0.494166667,2012,22142
1217,1049,0.701833333,2013,22143
1217,1091,0.519166667,2014,22144
1217,1091,0.636833333,2014,22145
1217,1091,0.709,2014,22146
1217,1091,0.839833333,2014,22147
1217,1091,0.816166667,2014,22148
1217,1078,0.602,2010,22149
1217,1117,0.670833333,2017,22150
1217,1049,0.819166667,2013,22151
1217,1040,0.607666667,2011,22152
1217,1002,0.593666667,2012,22153
1217,1091,0.713166667,2014,22154
1217,1117,0.6595,2017,22155
1217,1078,0.769,2010,22156
1217,1078,0.695,2010,22157
1217,1078,0.613,2010,22158
1217,1078,0.606,2010,22159
1217,1135,0.659166667,2016,22160
1217,1040,0.5985,2011,22161
1217,1040,0.505,2011,22162
1217,1040,0.727,2011,22163
1217,1040,0.774166667,2011,22164
1217,1040,0.693166667,2011,22165
1217,1002,0.607333333,2012,22166
1217,1002,0.713666667,2012,22167
1217,1002,0.6855,2012,22168
1217,1002,0.6205,2012,22169
1217,1002,0.783333333,2012,22170
1217,1002,0.686333333,2012,22171
1217,1002,0.7565,2012,22172
1217,1049,0.614166667,2013,22173
1217,1049,0.712666667,2013,22174
1217,1049,0.510333333,2013,22175
1217,1049,0.777166667,2013,22176
1217,1049,0.696,2013,22177
1217,1049,0.641,2013,22178
1217,1091,0.708333333,2014,22179
1217,1091,0.634333333,2014,22180
1217,1091,0.644666667,2014,22181
1217,1157,0.876166667,2015,22182
1217,1157,0.725833333,2015,22183
1217,1157,0.732166667,2015,22184
1217,1157,0.895833333,2015,22185
1217,1157,0.728833333,2015,22186
1217,1135,0.656,2016,22187
1217,1135,0.9675,2016,22188
1217,1135,0.557833333,2016,22189
1217,1135,0.732,2016,22190
1217,1135,0.8575,2016,22191
1217,1135,0.736333333,2016,22192
1217,1117,1.032,2017,22193
1217,1117,0.534833333,2017,22194
1217,1117,0.8425,2017,22195
1217,1040,0.602333333,2011,22196
1217,1157,0.662833333,2015,22197
1217,1040,0.7235,2011,22198
1217,1078,0.716,2010,22199
1217,1117,0.747833333,2017,22200
1217,1117,0.717,2017,22201
1217,1117,0.714333333,2017,22202
1217,1135,0.736,2016,22203
1217,1117,0.744333333,2017,22204
1217,1157,0.545833333,2015,22205
1217,1078,0.713,2010,22206
1217,1135,0.687333333,2016,22207
1217,1157,0.672166667,2015,22208
1217,1157,0.641833333,2015,22209
1217,1040,0.6875,2011,22210
1217,1078,0.701,2010,22211
1218,1419,0.825666667,2011,22212
1218,1528,0.816833333,2012,22213
1218,1231,0.836166667,2016,22214
1218,1313,0.815166667,2013,22215
1218,1242,0.844,2015,22216
1218,1257,0.769,2010,22217
1218,1202,0.813666667,2017,22218
1218,1213,0.834666667,2014,22219
1219,1294,0.924666667,2014,22220
1219,1198,0.874166667,2011,22221
1219,1306,0.915666667,2016,22222
1219,1294,0.677,2014,22223
1219,1198,0.699,2011,22224
1219,1306,0.709833333,2016,22225
1219,1158,0.85,2010,22226
1219,1158,0.685,2010,22227
1219,1236,0.882,2012,22228
1219,1236,0.6825,2012,22229
1219,1293,0.934833333,2013,22230
1219,1293,0.685833333,2013,22231
1219,1298,0.700833333,2015,22232
1219,1298,0.918666667,2015,22233
1219,1316,0.720833333,2017,22234
1219,1316,0.910833333,2017,22235
1220,1004,0.6405,2012,22236
1220,1004,0.6695,2013,22237
1220,1004,0.964833333,2012,22238
1220,1004,1.4165,2012,22239
1220,1004,0.813833333,2012,22240
1220,1004,0.817333333,2012,22241
1220,970,0.688833333,2011,22242
1220,970,0.650333333,2011,22243
1220,1050,0.677166667,2017,22244
1220,1004,0.5545,2012,22245
1220,928,0.918,2010,22246
1220,1027,1.0335,2015,22247
